"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"1","Brain Lower Grade Glioma","Primary Tumor","vsnmDataGenusKrakenQCFilt","metaDataFinalNonzeroQC",605,10959,"Brain Lower Grade Glioma","OtherCancerType",0.768319699065631,0.214764829945648
