"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Agrobacterium",-0.109904542530445,0.0044493110782871,-24.7014741375998,1.03117987292334e-134,1.87674736872047e-132,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,"Agrobacterium
(Agrobacterium)"
"Rhodococcus",-0.123875864031407,0.00505331078464916,-24.5138027939454,1.05262142071386e-132,7.89506766782522e-131,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Haemophilus",-0.101802084594371,0.00415431192454414,-24.5051614908627,1.30138478041075e-132,7.89506766782522e-131,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,"Haemophilus
(Haemophilus)"
"Acinetobacter",-0.265521842110042,0.011238389120372,-23.6263257363751,2.06761566052813e-123,9.40765125540298e-122,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Stenotrophomonas",-0.106782686669885,0.00454808633398296,-23.4785971128149,6.7492651494347e-122,2.45673251439423e-120,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Methylobacterium",-0.115881875984942,0.00503225190344579,-23.0278368826475,2.453334242474e-117,7.44178053550445e-116,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Actinomyces",-0.148184568150094,0.00650144939132483,-22.7925435131161,5.43644442249548e-115,1.41347554984882e-113,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Rothia",-0.121883042863278,0.0054741272081378,-22.2652923889103,8.019773049476e-110,1.82449836875579e-108,TRUE,"Rothia","Rothia","Rothia",1,""
"Propionibacterium",-0.3252205298839,0.0146227611196879,-22.2407059256427,1.38756167990307e-109,2.80595806380399e-108,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Achromobacter",-0.0789738540969095,0.0035783065163198,-22.0701758602089,6.11532359676711e-108,1.11298889461161e-106,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Acidovorax",-0.139886464939365,0.00635946327740116,-21.9965834910098,3.10504319787436e-107,5.13743510921031e-106,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Massilia",-0.107311249582609,0.00489692782015289,-21.9139945540915,1.91066769314773e-106,2.89784600127406e-105,TRUE,"Massilia","Massilia","Massilia",1,""
"Brevundimonas",-0.0567867262915107,0.00260432700076826,-21.8047604140183,2.09098324374712e-105,2.92737654124597e-104,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Streptococcus",-0.253610107704147,0.0117032179107008,-21.6701175385497,3.9275221559653e-104,5.10577880275489e-103,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Corynebacterium",-0.220079238965486,0.0102710367562163,-21.4271688622172,7.4579411395999e-102,9.04896858271454e-101,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
