"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Fusobacterium",-1.13923703140106,0.156929409986903,-7.2595508483473,3.88377776670741e-13,7.14615109074164e-11,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,"Fusobacterium
(Fusobacterium)"
"Porphyromonas",-0.892065581643915,0.128813268941364,-6.92526157417821,4.35170680624568e-12,4.00357026174603e-10,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,"Porphyromonas
(Porphyromonas)"
"Lachnoanaerobaculum",-0.56247760716886,0.0925066195758622,-6.08040386458601,1.19880210866686e-09,5.51448969986756e-08,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,"Lachnoanaerobaculum
(Lachnoanaerobaculum)"
"Treponema",-0.609335595858733,0.100203974102858,-6.08095239050355,1.19470766463228e-09,5.51448969986756e-08,TRUE,"Treponema","Treponema","Treponema",1,""
"Bifidobacterium",-0.462742258382916,0.0772922137850095,-5.98691945439739,2.1385261664388e-09,6.75606632356804e-08,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Solobacterium",-0.535862147911479,0.0895779027908813,-5.98207963366194,2.20306510551132e-09,6.75606632356804e-08,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Prevotella",-1.0788417270246,0.186515406273739,-5.78419632232013,7.28598129506503e-09,1.91517222613138e-07,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Leptotrichia",-0.61371363235858,0.106583628764865,-5.75804783033329,8.50922473306186e-09,1.95712168860423e-07,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Parvimonas",-0.551293301589541,0.0976714518109612,-5.64436476951879,1.65792234300806e-08,3.38953012348314e-07,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Haemophilus",-0.887167423940912,0.16090113215687,-5.51374258246967,3.51282285302438e-08,6.46359404956486e-07,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Bacteroides",-0.642931106037076,0.11754785818058,-5.46952633581286,4.5123987276632e-08,7.54801241718208e-07,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Selenomonas",-0.55435813866222,0.103775703592397,-5.34188754662259,9.19837135574542e-08,1.4104169412143e-06,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Oribacterium",-0.396316787464801,0.0775664254812218,-5.10938572979293,3.23207897544978e-07,4.31220476120297e-06,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Azospirillum",-0.404533089452862,0.0792185501146549,-5.10654498053008,3.28102536178487e-07,4.31220476120297e-06,TRUE,"Azospirillum","Azospirillum","Azospirillum",1,""
"Peptostreptococcus",-0.445682543955604,0.0883797566870765,-5.04281252474612,4.58738651832342e-07,5.62719412914339e-06,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Deinococcus",-0.501726807329631,0.105674112099199,-4.74786868195917,2.05571431661409e-06,2.3640714641062e-05,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
"Actinomyces",-0.547622969076013,0.118769627233107,-4.61079976281482,4.01122769826536e-06,4.34156409694604e-05,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Dialister",-0.319249066418444,0.0703056230203234,-4.54087529138542,5.60211627458624e-06,5.72660774735482e-05,TRUE,"Dialister","Dialister","Dialister",1,""
"Clostridium",-0.663233616013365,0.149398390233957,-4.43936253245262,9.0225722735997e-06,8.73764893864392e-05,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Capnocytophaga",-0.470959259549489,0.108093397954648,-4.35696599848852,1.31877744982408e-05,0.000121327525383816,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Gardnerella",0.689146030343352,0.161402544312355,4.26973461465193,1.95705690380878e-05,0.000171475462048007,TRUE,"Gardnerella","Gardnerella","Gardnerella",1,""
"Campylobacter",-0.536920848376019,0.128263989057231,-4.18606073553854,2.83837428992814e-05,0.000237391304248535,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Pseudomonas",0.391893167276048,0.0944900193653423,4.14745567741718,3.3619052652713e-05,0.000268952421221704,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Veillonella",-0.59468994512519,0.147925904999721,-4.02018797942329,5.81517219711025e-05,0.00044582986844512,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Eikenella",-0.279526836201559,0.0704103069626323,-3.96997042421512,7.18815538810629e-05,0.000529048236564623,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Halomonas",-0.343445415858417,0.0873463421398239,-3.93199540409637,8.42436767048791e-05,0.000596186019757606,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Citrobacter",0.67397343050698,0.176531267980532,3.8178699910619,0.000134608824446791,0.000917334211044801,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Mogibacterium",-0.258390859766383,0.0684881249000484,-3.77278338607575,0.000161436439531408,0.00106086803120639,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Roseburia",-0.218101635565228,0.0600528109417165,-3.63183058619694,0.00028141785341004,0.00178554775956715,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Aggregatibacter",-0.297975697676077,0.0842469263393891,-3.5369325698089,0.000404803002623489,0.00248279174942407,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Granulicatella",-0.334028354198324,0.0949822236011423,-3.51674599239754,0.000436871635167489,0.00259304454421994,TRUE,"Granulicatella","Granulicatella","Granulicatella",1,""
"Shigella",0.292066860219168,0.086479453537605,3.37729770797135,0.00073201774954162,0.00420910205986432,TRUE,"Shigella","Shigella","Shigella",1,""
"Kingella",-0.203382158376902,0.0609823822863651,-3.33509696984035,0.000852696589248123,0.00475442946732287,TRUE,"Kingella","Kingella","Kingella",1,""
"Corynebacterium",0.482853174366306,0.14641500529267,3.29783940792905,0.000974318415747163,0.0052727820146317,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Staphylococcus",0.83114742107735,0.253953218749446,3.27283672626876,0.00106473963583044,0.00559748837122287,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Gemella",-0.389792602327566,0.120532282320921,-3.23392700131348,0.00122100660040767,0.00624070040208365,TRUE,"Gemella","Gemella","Gemella",1,""
"Agrobacterium",0.32757015818572,0.101585686683928,3.22457000467908,0.00126162006856257,0.00627400250312195,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,""
"Catonella",-0.229700779469306,0.0722808899681752,-3.17789085843357,0.00148350583344325,0.00718329140404102,TRUE,"Catonella","Catonella","Catonella",1,""
"Enterococcus",-0.362941766424825,0.116403385847424,-3.11796571708448,0.00182103984843193,0.00859157261824294,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Megasphaera",-0.268500927152741,0.0867401491199455,-3.09546305692251,0.00196505850412818,0.00903926911898964,TRUE,"Megasphaera","Megasphaera","Megasphaera",1,""
"Streptococcus",-0.494539956379847,0.162178276569641,-3.04936004278901,0.00229329459308684,0.010291858661658,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Tannerella",-0.281040147640084,0.0930152617275884,-3.02144123899968,0.00251574463982868,0.0106003707013318,TRUE,"Tannerella","Tannerella","Tannerella",1,""
"Paenibacillus",-0.253298972999216,0.08389751643759,-3.01914745220904,0.0025348712546663,0.0106003707013318,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Alcanivorax",-0.20779178287222,0.0686927190968661,-3.0249462476395,0.00248677318950352,0.0106003707013318,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Stenotrophomonas",0.644281808469854,0.215991300595057,2.98290628694236,0.00285525404504807,0.0116748165397521,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Desulfovibrio",-0.312537669942116,0.106277964033042,-2.94075703073261,0.00327411239612316,0.0130964495844926,TRUE,"Desulfovibrio","Desulfovibrio","Desulfovibrio",1,""
"Rhodobacter",-0.243899494624381,0.0838690893561522,-2.90809756606103,0.00363634868038621,0.0142359182381077,TRUE,"Rhodobacter","Rhodobacter","Rhodobacter",1,""
"Faecalibacterium",-0.169981755599528,0.0607461851077229,-2.79822930934831,0.00513836188286961,0.0196970538843335,TRUE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",1,""
