"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Corynebacterium",-0.221414936225833,0.00947535735591369,-23.3674496812139,9.16127643332611e-121,1.66735231086535e-118,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Acidovorax",-0.138820868526819,0.00626640009861714,-22.1532085953869,9.71478104990914e-109,8.84045075541732e-107,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,"Acidovorax
(Acidovorax)"
"Rhodococcus",-0.120855647554718,0.00553617237989964,-21.8301814433221,1.19943608297832e-105,7.27657890340178e-104,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Agrobacterium",-0.107321679533575,0.00502529455524702,-21.3562963033716,3.40784416988836e-101,1.5505690972992e-99,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,""
"Actinomyces",-0.144403400296293,0.00680966900639122,-21.2056415900337,8.47077062719718e-100,3.08336050829977e-98,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Methylobacterium",-0.113111900581691,0.00551762002782785,-20.5001250559511,2.1474093011128e-93,6.51380821337551e-92,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Stenotrophomonas",-0.104297549183377,0.00510740348256669,-20.4208556342533,1.09135960649229e-92,2.83753497687995e-91,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Rothia",-0.11892520898028,0.00589956098878147,-20.1583150350385,2.27498100696506e-90,5.17558179084551e-89,TRUE,"Rothia","Rothia","Rothia",1,""
"Veillonella",-0.117861213333507,0.00607281822165451,-19.4079929666323,6.60573706800246e-84,1.31707837626795e-82,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Massilia",-0.104809566143082,0.00540163490995394,-19.4033043495669,7.2366943750986e-84,1.31707837626795e-82,TRUE,"Massilia","Massilia","Massilia",1,""
"Campylobacter",-0.0785596779540902,0.0041537766458613,-18.9128315390681,8.94237008399349e-80,1.47955577753347e-78,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Brachybacterium",-0.100344431320222,0.00542349550302063,-18.5018004097791,1.99690449226876e-76,3.02863847994095e-75,TRUE,"Brachybacterium","Brachybacterium","Brachybacterium",1,""
"Achromobacter",-0.0773592348140428,0.00432161626239197,-17.9005330684371,1.16798595174031e-71,1.63518033243643e-70,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Shewanella",-0.0802164708032136,0.00462636897077122,-17.3389695698745,2.38982809913487e-67,3.10677652887533e-66,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Paracoccus",-0.0758968797456378,0.00445178840262849,-17.0486269519966,3.57840851695797e-65,4.341802333909e-64,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Gordonia",-0.0738276706398973,0.00439119913148968,-16.8126446624733,1.97174900969488e-63,2.24286449852792e-62,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Pantoea",-0.070916907050997,0.00428126216957867,-16.5644859487725,1.25851067401581e-61,1.3473467215934e-60,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Nocardioides",-0.0701969052210879,0.00430032296634729,-16.3236356363051,6.70223879622947e-60,6.77670811618757e-59,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Bacteroides",-0.0658709447820261,0.00407880317545586,-16.14957671368,1.1434363108437e-58,1.09529162407133e-57,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Kocuria",-0.0799238022143071,0.00495168720350883,-16.1407211177782,1.31990177344117e-58,1.20111061383146e-57,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Arthrobacter",-0.0629087946315159,0.00395277041739074,-15.9151147141611,4.97756938168828e-57,4.31389346412984e-56,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Sphingobium",-0.0612888627475483,0.00388425521360645,-15.7787939713269,4.3542848672032e-56,3.60218111741356e-55,TRUE,"Sphingobium","Sphingobium","Sphingobium",1,""
"Brevundimonas",-0.0558666452849433,0.00360817612362862,-15.4833476445602,4.49462737942793e-54,3.55661818719949e-53,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
