"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Flavobacterium",2.03977584268113,0.124039833046508,16.444522639081,9.18048572216975e-61,1.65248742999056e-58,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,"Flavobacterium
(Flavobacterium)"
"Bacillus",2.39290448141699,0.167638353420341,14.2742065439939,3.16873809166779e-46,2.85186428250101e-44,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Paenibacillus",1.71542870813486,0.122991502814088,13.9475383980621,3.25652271320188e-44,1.95391362792113e-42,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,"Paenibacillus
(Paenibacillus)"
"Streptomyces",2.62038395163378,0.204342276912203,12.8235037371128,1.21101875720293e-37,5.44958440741321e-36,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Enterococcus",2.18273700027284,0.171856517936303,12.7009264849754,5.84338064579493e-37,2.10361703248618e-35,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Parabacteroides",1.1976985661267,0.101670377072399,11.7802117058524,4.9368920214842e-32,1.48106760644526e-30,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Acinetobacter",1.69491299672647,0.149731603782781,11.3196743633716,1.04860701850832e-29,2.69641804759283e-28,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Chryseobacterium",1.54712003398016,0.147694489692898,10.4751371374592,1.12374611517872e-25,2.52842875915212e-24,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Rickettsia",1.52985755768653,0.147044007546185,10.4040795896155,2.37540474771479e-25,4.75080949542958e-24,TRUE,"Rickettsia","Rickettsia","Rickettsia",1,""
"Streptococcus",3.56783626990942,0.355139529211495,10.046294417946,9.53870201238726e-24,1.71696636222971e-22,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
