"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Veillonella",-1.30220663201389,0.0769753091860046,-16.917199109486,3.36035555376668e-64,6.1830542189307e-62,TRUE,"Veillonella","Veillonella","Veillonella",1,"Veillonella
(Veillonella)"
"Porphyromonas",-1.09645945285284,0.0786536701314694,-13.9403469796147,3.60184878364344e-44,3.31370088095196e-42,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,"Porphyromonas
(Porphyromonas)"
"Shigella",2.88287179297875,0.207293270348839,13.9072136212013,5.72672923866576e-44,3.51239393304833e-42,TRUE,"Shigella","Shigella","Shigella",1,"Shigella
(Shigella)"
"Granulicatella",-0.611637539292751,0.0446566856147714,-13.6964383019602,1.06627811474892e-42,4.90487932784502e-41,TRUE,"Granulicatella","Granulicatella","Granulicatella",1,""
"Cellulomonas",-0.708501470669523,0.0530458139476846,-13.3564068103144,1.08685220167782e-40,3.99961610217438e-39,TRUE,"Cellulomonas","Cellulomonas","Cellulomonas",1,""
"Peptostreptococcus",-0.7443988118472,0.0584910620202762,-12.7267104773914,4.20171522356046e-37,1.28852600189187e-35,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Ruminococcus",-0.672903078958695,0.0548033914838672,-12.278493369462,1.18178549672491e-34,3.10640759139118e-33,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Fusobacterium",-1.34964699836835,0.114981235862844,-11.7379760987983,8.14113849743164e-32,1.87246185440928e-30,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Roseburia",-0.658954665423031,0.0562479969078026,-11.715166790795,1.06581280515829e-31,2.17899506832361e-30,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Solobacterium",-0.645668766565101,0.055664607489814,-11.5992691888334,4.15612150043552e-31,7.64726356080136e-30,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Lactobacillus",0.928148646885167,0.0803198062217239,11.55566342283,6.91116915784205e-31,1.1560501136754e-29,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Selenomonas",-0.792052141515398,0.0694750392614967,-11.4005281599655,4.15590116585908e-30,6.37238178765059e-29,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Pseudomonas",1.38363501986591,0.122450156934544,11.2995773505259,1.31851032297239e-29,1.86619922636092e-28,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Lachnoanaerobaculum",-0.709809912793038,0.0628850293118847,-11.2874227866328,1.51411349800421e-29,1.98997774023411e-28,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Gemella",-0.815230290092248,0.0732402202518413,-11.1309098646758,8.87251894143565e-29,1.08836232348277e-27,TRUE,"Gemella","Gemella","Gemella",1,""
"Alistipes",-0.742466071203086,0.0671734189509548,-11.0529742686639,2.12070223653273e-28,2.43880757201264e-27,TRUE,"Alistipes","Alistipes","Alistipes",1,""
"Bacteroides",-1.22617479869259,0.11210771047741,-10.9374707009084,7.62988422321681e-28,8.25822762983467e-27,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Dorea",-0.530646636788678,0.0487344523134354,-10.8885318619326,1.30730703165548e-27,1.3363582990256e-26,TRUE,"Dorea","Dorea","Dorea",1,""
"Exiguobacterium",0.847751083138459,0.078084553072144,10.8568346719639,1.85052758133213e-27,1.79208986823743e-26,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,""
"Parvimonas",-0.817650240971111,0.0755205826986104,-10.8268529155053,2.56831105659816e-27,2.3628461720703e-26,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Enterococcus",1.03381245820142,0.0960786873336052,10.7600601849586,5.31354528771767e-27,4.65567777590501e-26,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Acinetobacter",0.728074453743894,0.0677405252444366,10.7479894954563,6.05673928140563e-27,5.06563648990289e-26,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Oribacterium",-0.506701870002093,0.0473364285203246,-10.7042691187514,9.71946041103889e-27,7.77556832883111e-26,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Actinomyces",-0.941753997684728,0.089206473826449,-10.5570140516585,4.71419439891912e-26,3.61421570583799e-25,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Atopobium",-0.485074898119895,0.045978167990228,-10.5501136587911,5.07356830440502e-26,3.73414627204209e-25,TRUE,"Atopobium","Atopobium","Atopobium",1,""
"Streptomyces",1.20472279110439,0.114893880191205,10.4855262012172,1.0068362650876e-25,7.12530279908148e-25,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Dialister",-0.52224391205313,0.0499459066254839,-10.456190453587,1.37264041891754e-25,9.35429026225285e-25,TRUE,"Dialister","Dialister","Dialister",1,""
"Megasphaera",-0.452884182887074,0.0436377084059977,-10.378276023881,3.11346577386839e-25,2.04599179425637e-24,TRUE,"Megasphaera","Megasphaera","Megasphaera",1,""
"Faecalibacterium",-0.588552245798986,0.0572718598547178,-10.2764646947379,8.99673310593761e-25,5.70827203962938e-24,TRUE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",1,""
"Eubacterium",-0.437044928151275,0.0438750322315835,-9.96113064588629,2.25483606090141e-23,1.38296611735287e-22,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Citrobacter",0.729339858469091,0.0741336909243472,9.83817005972867,7.71004086204625e-23,4.57628231811777e-22,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Staphylococcus",1.08541781327097,0.110883076867458,9.78885005660877,1.25717500446614e-22,7.2287562756803e-22,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Eikenella",-0.437741892680043,0.0457455022596819,-9.56906954907018,1.07872080551905e-21,6.01468570350018e-21,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Paenibacillus",0.734598004828455,0.0768539493609706,9.55836376577301,1.19633074132533e-21,6.47426048246648e-21,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Coprococcus",-0.395871989956113,0.0420426957745225,-9.41595163352981,4.68816102173093e-21,2.46463322285283e-20,TRUE,"Coprococcus","Coprococcus","Coprococcus",1,""
"Odoribacter",-0.469322942743138,0.051496573150503,-9.11367328019094,7.96388730341151e-20,4.07043128841033e-19,TRUE,"Odoribacter","Odoribacter","Odoribacter",1,""
"Mogibacterium",-0.340931790605377,0.0375703884076938,-9.0744813949158,1.1422012982321e-19,5.68013618580289e-19,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Peptoniphilus",-0.525808226527962,0.0579865717865804,-9.0677584538572,1.21490525902555e-19,5.88269914896584e-19,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Catonella",-0.412831461109374,0.04601654085806,-8.97137102032006,2.9284623088469e-19,1.38163349955854e-18,TRUE,"Catonella","Catonella","Catonella",1,""
"Bifidobacterium",-0.512941262882506,0.05752897976426,-8.91622387506986,4.82457683258218e-19,2.2193053429878e-18,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Flavobacterium",0.796179559804501,0.0896959895252029,8.87642317141492,6.90447876823211e-19,3.09859534964563e-18,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Enterobacter",0.63822631788883,0.0735440698500728,8.67814793483581,4.02265590604946e-18,1.76230639693595e-17,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Prevotella",-0.839105654400356,0.0971143637818468,-8.64038667117549,5.60230876525209e-18,2.39726700652648e-17,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Barnesiella",-0.370437077868505,0.043020452550645,-8.61072015531254,7.26030250874815e-18,3.03612650365832e-17,TRUE,"Barnesiella","Barnesiella","Barnesiella",1,""
"Bacillus",0.78028317984446,0.091805248916034,8.49933080142416,1.90686777415223e-17,7.79697045431134e-17,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Mycobacterium",0.452027459880086,0.0544322407723202,8.30440660657039,1.00319540964606e-16,4.01278163858423e-16,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Chryseobacterium",0.604159750336902,0.0729414473100817,8.28280453181243,1.20307805560719e-16,4.70992260067497e-16,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
