"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Prevotella",-0.197955764642779,0.00594240382030343,-33.3124053209617,2.55329106574683e-243,4.64698973965923e-241,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Klebsiella",-0.139442202039349,0.00561375481490379,-24.8393823095281,3.367867994036e-136,3.06475987457276e-134,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,"Klebsiella
(Klebsiella)"
"Corynebacterium",-0.220365099420977,0.00924097497425773,-23.8465205278492,1.10041287058881e-125,6.67583808157212e-124,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Rhodococcus",-0.11995170262211,0.00514077569022031,-23.3333858254706,2.03248502677075e-120,9.2478068718069e-119,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,""
"Acidovorax",-0.137890859570116,0.00591793833955114,-23.3004894033036,4.38289170993874e-120,1.5953725824177e-118,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Agrobacterium",-0.106437369743177,0.00458770597216873,-23.2005648114501,4.4938286241401e-119,1.36312801598916e-117,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,""
"Haemophilus",-0.0985999354905829,0.00432054269297532,-22.8211922661694,2.82493557880182e-115,7.34483250488473e-114,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Actinomyces",-0.143465292177171,0.00648887552915528,-22.1094227393583,2.56529251727614e-108,5.1875915349362e-107,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Stenotrophomonas",-0.103417626815011,0.00467723256772253,-22.1108583585717,2.48498370944576e-108,5.1875915349362e-107,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Methylobacterium",-0.112219190312326,0.00512081731012322,-21.9143124068267,1.89737782383313e-106,3.45322763937629e-105,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
