"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Shewanella",-2.62559402697086,0.0789762083984997,-33.2453795923272,2.38059511371639e-242,4.38029500923816e-240,TRUE,"Shewanella","Shewanella","Shewanella",1,"Shewanella
(Shewanella)"
"Shigella",-3.87633864422547,0.116698661062904,-33.216650550395,6.18983664345134e-242,5.69464971197523e-240,TRUE,"Shigella","Shigella","Shigella",1,"Shigella
(Shigella)"
"Haemophilus",-2.25953624410545,0.0841627929623089,-26.8472107991634,9.0914101760729e-159,5.57606490799138e-157,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,"Haemophilus
(Haemophilus)"
"Lactobacillus",-2.58947683407595,0.101103737234538,-25.6120782960667,1.11918640184316e-144,5.14825744847853e-143,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Chryseobacterium",-2.02708297326682,0.0793470162125825,-25.547059864683,5.91966318705074e-144,2.17843605283467e-142,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Clostridium",-2.49548371920388,0.101613862924611,-24.5584967186546,3.50936936882233e-133,1.07620660643885e-131,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Leuconostoc",-2.04372885004669,0.0906915670799068,-22.5349380967912,1.88701280721705e-112,4.9601479503991e-111,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Rickettsia",-1.99577072791656,0.0911821475127122,-21.8877355091721,3.39988839112961e-106,7.8197432995981e-105,TRUE,"Rickettsia","Rickettsia","Rickettsia",1,""
"Bacillus",-3.4001733246906,0.15591599202572,-21.8077265873389,1.95975183682489e-105,4.00660375528643e-104,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Neisseria",-2.90710568980271,0.133391614757622,-21.7937663854286,2.65859652578438e-105,4.89181760744325e-104,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Campylobacter",-2.60432733607662,0.124751941881287,-20.8760464711233,8.84118193120375e-97,1.47888861394681e-95,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Enterococcus",-2.90621353108993,0.140239361879935,-20.7232369866177,2.13816098292555e-95,3.27851350715252e-94,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Aggregatibacter",-1.1597318667503,0.0577143223511415,-20.0943512720177,8.26880766183888e-90,1.17035431521412e-88,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Paenibacillus",-2.06515091764914,0.103694262351657,-19.9157684409347,2.9705978760463e-88,3.90421435137513e-87,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
