"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Moraxella",1.3216105134883,0.16906861521458,7.81700679224775,5.40941860519456e-15,9.95333023355799e-13,TRUE,"Moraxella","Moraxella","Moraxella",1,"Moraxella
(Moraxella)"
"Propionibacterium",1.09780624365347,0.169165525771915,6.48953880315803,8.60995299972525e-11,5.79449372695571e-09,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,"Propionibacterium
(Propionibacterium)"
"Bacteroides",1.18412420174605,0.182861164037167,6.47553682588049,9.44754412003649e-11,5.79449372695571e-09,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,"Bacteroides
(Bacteroides)"
"Acinetobacter",0.832014874466562,0.147838336202522,5.62786957590482,1.82448953919021e-08,8.39265188027495e-07,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Porphyromonas",1.03072463744623,0.194256298861955,5.30600368422903,1.12054693454481e-07,3.43634393260408e-06,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Anaerococcus",1.00446668900708,0.189163024056789,5.31005831618304,1.09590163280188e-07,3.43634393260408e-06,TRUE,"Anaerococcus","Anaerococcus","Anaerococcus",1,""
"Leptotrichia",0.771018796888522,0.149164548230592,5.16891450438083,2.3545757393741e-07,6.18917051492621e-06,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Veillonella",0.884743821410789,0.173229308122691,5.10735643407502,3.26697140351591e-07,7.51403422808659e-06,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Rothia",0.907132257525871,0.18681836491829,4.85569102332434,1.19967639910251e-06,2.45267174927625e-05,TRUE,"Rothia","Rothia","Rothia",1,""
"Brevundimonas",0.723896542188306,0.150743000690772,4.80219007762276,1.56939609462022e-06,2.88768881410121e-05,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Peptoniphilus",0.963055377466874,0.201427820325516,4.78114381573775,1.74300608644629e-06,2.91557381732834e-05,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Prevotella",0.792969886455241,0.167199332224897,4.7426618031502,2.10928237691862e-06,2.98544582579251e-05,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Streptococcus",0.758846481883224,0.159885079736844,4.74619947735096,2.07274305924018e-06,2.98544582579251e-05,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Corynebacterium",0.89740251901904,0.192521747125775,4.66130467033817,3.14211185579612e-06,4.12963272476062e-05,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Finegoldia",0.815704472687723,0.189628001184134,4.30160349523303,1.69566540593818e-05,0.000208001623128417,TRUE,"Finegoldia","Finegoldia","Finegoldia",1,""
"Capnocytophaga",0.75465636476442,0.181483609131696,4.15826183077941,3.20678341029383e-05,0.000363103449776639,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Ruminococcus",0.644604666409625,0.155403456420008,4.14794291748219,3.3547601338059e-05,0.000363103449776639,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Blautia",0.688321134328026,0.168788427528355,4.07801141587384,4.5422536800202e-05,0.000464319265068731,TRUE,"Blautia","Blautia","Blautia",1,""
"Granulicatella",0.614749706306321,0.154707136229142,3.97363509719289,7.07839794173763e-05,0.000685486958568276,TRUE,"Granulicatella","Granulicatella","Granulicatella",1,""
"Haemophilus",0.646075094558175,0.165428553332658,3.90546300226051,9.4045146874785e-05,0.000865215351248022,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Kocuria",0.720386041132406,0.185884640170611,3.87544683880934,0.000106429214494035,0.000875716090115537,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Geobacillus",1.12005284497715,0.289524488750311,3.86859450062994,0.000109464511264442,0.000875716090115537,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
"Fusobacterium",0.68506426605926,0.176548387957701,3.88032014329915,0.000104319062712237,0.000875716090115537,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Lactococcus",0.801895086028398,0.208120940586487,3.85302451434559,0.000116667704713509,0.000894452402803572,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Neisseria",0.579449020924336,0.153023651458375,3.78666314260548,0.000152683863957745,0.00112375323872901,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Gardnerella",0.897716402734806,0.242553044509832,3.70111372771665,0.000214655234857043,0.00146283567458133,TRUE,"Gardnerella","Gardnerella","Gardnerella",1,""
"Aerococcus",0.497212455732031,0.134315197556116,3.70183318625802,0.000214047334958963,0.00146283567458133,TRUE,"Aerococcus","Aerococcus","Aerococcus",1,""
"Gemella",0.614332363078681,0.167907963493411,3.65874464973062,0.0002534537179301,0.00166555300354066,TRUE,"Gemella","Gemella","Gemella",1,""
"Acidovorax",-0.574005705378133,0.159092927412882,-3.60799008926688,0.000308578274397858,0.00195787594790365,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Faecalibacterium",0.631211250706105,0.184986594372847,3.41219996425188,0.000644408229813816,0.00395237047619141,TRUE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",1,""
"Massilia",0.655912024900773,0.194498786036955,3.37231937671915,0.000745379591785963,0.0044241885447941,TRUE,"Massilia","Massilia","Massilia",1,""
"Bacillus",0.93439422542017,0.282121474878527,3.3120280043286,0.000926222737340467,0.00516439344456503,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Pseudomonas",0.763976663427241,0.23045275031841,3.31511193670579,0.000916064342568368,0.00516439344456503,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Paracoccus",0.623864221673106,0.189784335221068,3.2872271620648,0.00101179180238957,0.00547557916587299,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Facklamia",0.39632528364274,0.121052952737569,3.27398278753212,0.00106043070496174,0.00557483570608457,TRUE,"Facklamia","Facklamia","Facklamia",1,""
"Actinomyces",0.672772381883227,0.207005962013729,3.25001451812585,0.00115399117022137,0.00589817709224256,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Leuconostoc",0.553076046145676,0.172018953866579,3.21520410230288,0.00130351804512576,0.00648236000819297,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Roseomonas",0.393521524413273,0.123124886170314,3.19611685869037,0.00139290684689817,0.00674460157445428,TRUE,"Roseomonas","Roseomonas","Roseomonas",1,""
