"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Halomonas",2.09302841888845,0.22276303203616,9.3957619437892,5.68051695831087e-21,1.03953460337089e-18,TRUE,"Halomonas","Halomonas","Halomonas",1,"Halomonas
(Halomonas)"
"Paenibacillus",1.22900349712682,0.137403107746874,8.94451018816041,3.73602907907657e-19,2.00660841874838e-17,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,"Paenibacillus
(Paenibacillus)"
"Brevundimonas",1.89877980090165,0.212706102060354,8.92677634778378,4.38602933059756e-19,2.00660841874838e-17,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,"Brevundimonas
(Brevundimonas)"
"Paracoccus",1.6549939491425,0.184294361545298,8.9801659435778,2.70358688804579e-19,2.00660841874838e-17,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Agromyces",1.16223917503793,0.138405781742116,8.39733109707413,4.56740834659538e-17,1.67167145485391e-15,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Belnapia",1.21036712571499,0.14804137740268,8.17587046912388,2.93737426165236e-16,8.95899149803969e-15,TRUE,"Belnapia","Belnapia","Belnapia",1,""
"Streptomyces",2.25686717523146,0.278275330320282,8.11019493763215,5.05386167595981e-16,1.32122383814378e-14,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Skermanella",1.87536524273097,0.232686821090496,8.05961091368219,7.65376696474204e-16,1.75079919318474e-14,TRUE,"Skermanella","Skermanella","Skermanella",1,""
"Lysobacter",2.54027464231834,0.315778674343794,8.04447813835806,8.66137202954183e-16,1.76114564600684e-14,TRUE,"Lysobacter","Lysobacter","Lysobacter",1,""
"Luteimonas",2.16686873032573,0.272610685276446,7.9485832630822,1.88656522208463e-15,3.45241435641487e-14,TRUE,"Luteimonas","Luteimonas","Luteimonas",1,""
"Desulfovibrio",1.96993977562285,0.249430041768843,7.89776468645456,2.8394956684428e-15,4.72388824840938e-14,TRUE,"Desulfovibrio","Desulfovibrio","Desulfovibrio",1,""
