"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Exiguobacterium",1.29295638223065,0.0597847343070843,21.6268650720998,1.00377088284653e-103,1.84693842443762e-101,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,"Exiguobacterium
(Exiguobacterium)"
"Enterococcus",1.57506444050802,0.0740106438311065,21.2815935516295,1.68130023961615e-100,1.54679622044686e-98,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,"Enterococcus
(Enterococcus)"
"Streptomyces",2.06564374916571,0.101632253274818,20.3246871205357,7.77832782660786e-92,4.77070773365282e-90,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,"Streptomyces
(Streptomyces)"
"Clostridium",1.36470249300569,0.0674539060762308,20.2316303441852,5.15693979905601e-91,2.37219230756576e-89,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Neisseria",1.39509084783034,0.0694373818288066,20.0913515326636,8.78382711423221e-90,3.23244837803745e-88,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Flavobacterium",1.23934405031312,0.0633891833614138,19.5513490566205,4.01755349878954e-85,1.23204973962879e-83,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Bacillus",1.59856958628893,0.0826926979318552,19.3314479545252,2.92104059241015e-83,7.67816384290667e-82,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Escherichia",1.34243274184378,0.0713090352656421,18.8255630838773,4.66226123249718e-79,1.07232008347435e-77,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Chryseobacterium",1.23225861709136,0.0668121875305268,18.443620283026,5.86776717727338e-76,1.199632400687e-74,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Paenibacillus",1.06801010902905,0.0667744197655273,15.9943001044303,1.40023078205947e-57,2.57642463898942e-56,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Citrobacter",1.0401051420152,0.0657591230600371,15.8168949586751,2.37941362507718e-56,3.98011006376546e-55,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Lactobacillus",1.1432675741366,0.072556337820417,15.7569636020809,6.15184826538009e-56,9.43283400691613e-55,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Acinetobacter",1.29821351664862,0.0854810635578802,15.1871474524832,4.30238937853195e-52,6.0895357357683e-51,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Curtobacterium",1.01032589223657,0.0690970063496389,14.6218475388673,2.03794049698994e-48,2.67843608175821e-47,TRUE,"Curtobacterium","Curtobacterium","Curtobacterium",1,""
"Shigella",1.73316008979247,0.118988911996239,14.5657276860154,4.6401705664849e-48,5.69194256155481e-47,TRUE,"Shigella","Shigella","Shigella",1,""
"Haemophilus",0.940725771565452,0.0688485736373522,13.6636929694515,1.67280392662311e-42,1.92372451561658e-41,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Campylobacter",2.11516018415664,0.158398988721993,13.3533692432152,1.13210300145467e-40,1.22533501333917e-39,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Staphylococcus",1.04138649284484,0.079257857990512,13.1392207567546,1.9623714527749e-39,2.00597970728101e-38,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Enterobacter",1.54517705104561,0.125491135043373,12.3130374947327,7.70671184738723e-35,7.463341999575e-34,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Corynebacterium",0.743234447357877,0.0604574048784251,12.2935221723867,9.8135097393337e-35,9.028428960187e-34,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Streptococcus",1.66049652737061,0.139482605389909,11.9046853385687,1.11884546901885e-32,9.80321744283181e-32,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Aggregatibacter",0.776926545966163,0.0660497020281056,11.7627562594539,6.07191891042947e-32,5.07833217963192e-31,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Klebsiella",1.3135022440674,0.116754232778076,11.2501466783142,2.31207250465939e-29,1.84965800372751e-28,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,""
"Prevotella",0.740078722916905,0.0665689463042799,11.1174769018287,1.03147859018585e-28,7.90800252475822e-28,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Mycobacterium",0.602667423764638,0.0550802770313456,10.9416193281248,7.28862878586108e-28,5.36443078639375e-27,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Blautia",0.799570399923235,0.0738095141667534,10.8328907045346,2.40442703957732e-27,1.70159452031626e-26,TRUE,"Blautia","Blautia","Blautia",1,""
"Parabacteroides",0.699392366059286,0.0665827598841541,10.5041059769247,8.27027010417685e-26,5.63603592284645e-25,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Actinobacillus",0.715357268065844,0.0685758629699214,10.4316188974481,1.778322707727e-25,1.16861206507774e-24,TRUE,"Actinobacillus","Actinobacillus","Actinobacillus",1,""
"Rickettsia",0.77936863881541,0.0764485493892475,10.194681848666,2.09429110050621e-24,1.32879159480394e-23,TRUE,"Rickettsia","Rickettsia","Rickettsia",1,""
"Shewanella",2.14395889927644,0.212068887914874,10.1097285903486,5.00226603556908e-24,3.0680565018157e-23,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Leuconostoc",2.03269510477903,0.21178393458107,9.59796647842956,8.15371638719062e-22,4.83962521046153e-21,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Aeromonas",1.27267594132531,0.135807012610034,9.37120931287814,7.17061744857993e-21,4.12310503293346e-20,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Micrococcus",1.56736379064782,0.174104094882598,9.00245219220559,2.20731316344626e-19,1.23074430931549e-18,TRUE,"Micrococcus","Micrococcus","Micrococcus",1,""
"Leptotrichia",0.593911511972152,0.0673920524471618,8.81278267103979,1.22077071713101e-18,6.60652388094432e-18,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Pseudomonas",0.799432439924969,0.0907685277973996,8.8073747511841,1.281108274629e-18,6.73496921519247e-18,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Treponema",0.554319509236105,0.0662709984047654,8.36443576495515,6.04032843978384e-17,3.08727898033396e-16,TRUE,"Treponema","Treponema","Treponema",1,""
"Devosia",0.605842856997129,0.0729136694598646,8.30904357831855,9.64764899127438e-17,4.79774976863375e-16,TRUE,"Devosia","Devosia","Devosia",1,""
"Propionibacterium",0.582732631574055,0.0738433185565043,7.891474042139,2.98637952779635e-15,1.44603640293297e-14,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
