"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Halomonas",1.7742997939554,0.161537738043383,10.9838098233051,4.57225290821201e-28,8.4129453511101e-26,TRUE,"Halomonas","Halomonas","Halomonas",1,"Halomonas
(Halomonas)"
"Thermomonas",0.696723666631043,0.066553306742659,10.468655890008,1.20339522442596e-25,1.10712360647188e-23,TRUE,"Thermomonas","Thermomonas","Thermomonas",1,"Thermomonas
(Thermomonas)"
"Azospirillum",1.52311418444014,0.146140379283877,10.4222679036675,1.96217573870064e-25,1.20346778640306e-23,TRUE,"Azospirillum","Azospirillum","Azospirillum",1,"Azospirillum
(Azospirillum)"
"Rhodobacter",1.39795756396611,0.135687296232273,10.3027888592683,6.84476114929091e-25,3.14859012867382e-23,TRUE,"Rhodobacter","Rhodobacter","Rhodobacter",1,""
"Desulfovibrio",1.81436355932497,0.177888344026571,10.1994516237329,1.99395127963891e-24,7.33774070907119e-23,TRUE,"Desulfovibrio","Desulfovibrio","Desulfovibrio",1,""
"Lysobacter",2.39436941684955,0.236306391215762,10.1324784510942,3.96470495944267e-24,1.21584285422909e-22,TRUE,"Lysobacter","Lysobacter","Lysobacter",1,""
"Devosia",1.52153375036297,0.15064264528303,10.1002856628299,5.50815036798403e-24,1.4478566681558e-22,TRUE,"Devosia","Devosia","Devosia",1,""
"Massilia",2.90759930759425,0.28928119362326,10.0511176380892,9.08313485101253e-24,2.08912101573288e-22,TRUE,"Massilia","Massilia","Massilia",1,""
"Streptomyces",2.05811007087935,0.205430470009329,10.0185238868698,1.26376237511252e-23,2.36793061640824e-22,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Luteimonas",2.00078686379429,0.199744536285639,10.0167288727894,1.28691881326535e-23,2.36793061640824e-22,TRUE,"Luteimonas","Luteimonas","Luteimonas",1,""
"Alcanivorax",1.33843643685691,0.140459699473903,9.52897124136019,1.58849534505018e-21,2.65711948626575e-20,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Actinobacillus",1.14164582480744,0.120104398580867,9.50544558148514,1.99193388776056e-21,3.05429862789952e-20,TRUE,"Actinobacillus","Actinobacillus","Actinobacillus",1,""
"Skermanella",1.60720604500232,0.169371359833103,9.48924332063014,2.32717367106622e-21,3.29384581135526e-20,TRUE,"Skermanella","Skermanella","Skermanella",1,""
"Tepidimonas",2.11023321028314,0.225302697554478,9.36621369024169,7.51811940157609e-21,9.88095692778571e-20,TRUE,"Tepidimonas","Tepidimonas","Tepidimonas",1,""
"Deinococcus",1.2414506665597,0.13541308849926,9.16787793793273,4.82421848120875e-20,5.91770800361607e-19,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
"Hymenobacter",1.15969327592834,0.126693076856336,9.15356469906708,5.50851790612407e-20,6.33479559204268e-19,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Roseomonas",0.953985000606088,0.105038282367964,9.08226009698202,1.06343285378061e-19,1.15100967703314e-18,TRUE,"Roseomonas","Roseomonas","Roseomonas",1,""
"Sutterella",1.25296950351255,0.139145845063164,9.0047209310761,2.16215002593769e-19,2.21019780429186e-18,TRUE,"Sutterella","Sutterella","Sutterella",1,""
"Hydrogenophaga",2.91754649968857,0.331882246750856,8.79090860765074,1.48355216625413e-18,1.43670315047769e-17,TRUE,"Hydrogenophaga","Hydrogenophaga","Hydrogenophaga",1,""
"Cellulomonas",0.754776455885211,0.0887670423661727,8.50289066488984,1.84927061749608e-17,1.70132896809639e-16,TRUE,"Cellulomonas","Cellulomonas","Cellulomonas",1,""
"Belnapia",0.852633133610493,0.100859389962245,8.45368124801928,2.82259227550697e-17,2.47312846996801e-16,TRUE,"Belnapia","Belnapia","Belnapia",1,""
"Arthrobacter",1.10592809490594,0.131642751398762,8.40097979687426,4.42768580933628e-17,3.70315540417216e-16,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Achromobacter",2.45585293822041,0.294681701545179,8.33391732619641,7.82105482113679e-17,6.25684385690944e-16,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Janthinobacterium",2.36914652904379,0.292197129422404,8.10804176525266,5.14420568493785e-16,3.85823379609462e-15,TRUE,"Janthinobacterium","Janthinobacterium","Janthinobacterium",1,""
"Pseudoxanthomonas",1.96453560727796,0.24236324825373,8.10574879414592,5.24216548382421e-16,3.85823379609462e-15,TRUE,"Pseudoxanthomonas","Pseudoxanthomonas","Pseudoxanthomonas",1,""
"Aeromonas",1.46667361870324,0.182246853907732,8.04773079619684,8.43432160152991e-16,5.96890451800578e-15,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Agromyces",0.84769130053514,0.105791069862314,8.01288144300273,1.12051645171881e-15,7.6361121154171e-15,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Bifidobacterium",0.912034534089545,0.114449380161115,7.9688901137397,1.60105740621684e-15,1.05212343837106e-14,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Lautropia",1.07776376564171,0.135717604887498,7.94122300150456,2.00197370290751e-15,1.27021779770683e-14,TRUE,"Lautropia","Lautropia","Lautropia",1,""
"Comamonas",2.03743207671537,0.260615607328765,7.81776693114608,5.37686253904555e-15,3.29780902394794e-14,TRUE,"Comamonas","Comamonas","Comamonas",1,""
"Paenibacillus",0.894997283097749,0.114721651164914,7.80146793573584,6.11911559093808e-15,3.63199118946002e-14,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Bacillus",1.21579733798114,0.162462872594832,7.48353958392226,7.23470984317346e-14,4.15995815982474e-13,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Nocardioides",1.12821969655095,0.151160391804098,7.46372566970526,8.41096279290659e-14,4.6897489511964e-13,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Novosphingobium",2.14320579499324,0.290672580792888,7.37326441024147,1.66499793834476e-13,9.01057707810108e-13,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
