"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Porphyromonas",-1.00901301244772,0.112762696196841,-8.94811002644317,3.61620498978478e-19,6.65381718120399e-17,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,"Porphyromonas
(Porphyromonas)"
"Acidovorax",-0.987827152466235,0.128134530701213,-7.70929699480987,1.26512688524855e-14,1.16391673442867e-12,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,"Acidovorax
(Acidovorax)"
"Capnocytophaga",-0.617998202881356,0.0857472762787263,-7.20720505305053,5.71119688633083e-13,3.50286742361624e-11,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,"Capnocytophaga
(Capnocytophaga)"
"Prevotella",-1.23587412390219,0.186867249772235,-6.61364752469222,3.74963954340151e-11,1.7248341899647e-09,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Novosphingobium",-0.812693402048321,0.135231581095426,-6.00964209295789,1.85933339709083e-09,6.84234690129425e-08,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
"Gordonia",-1.03854804882556,0.175480170847037,-5.91832139102966,3.25243945035673e-09,9.97414764776063e-08,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Haemophilus",-0.954180207821016,0.162054833699418,-5.88800831199422,3.90877464978213e-09,1.02744933651416e-07,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Gemella",-0.57828105138035,0.0990897733549956,-5.83593071011092,5.34911237116682e-09,1.23029584536837e-07,TRUE,"Gemella","Gemella","Gemella",1,""
"Desulfovibrio",-0.490518468142722,0.0889197313817765,-5.5164186904331,3.45977446693e-08,7.07331668794577e-07,TRUE,"Desulfovibrio","Desulfovibrio","Desulfovibrio",1,""
"Stenotrophomonas",0.810663407080254,0.168042810341058,4.82414811698841,1.4060290579015e-06,2.58709346653875e-05,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Achromobacter",-0.750461059853711,0.156999466724837,-4.78002298675954,1.75275153237585e-06,2.93187529051961e-05,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Rhodobacter",-0.337965547352349,0.0717518240110038,-4.710201475861,2.47472031199669e-06,3.79457114506158e-05,TRUE,"Rhodobacter","Rhodobacter","Rhodobacter",1,""
"Actinomyces",-0.867188201412713,0.18642207365955,-4.65174635379499,3.29135765928903e-06,4.65853699468601e-05,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Campylobacter",-0.580248683699004,0.128615835763191,-4.51148709842671,6.43746995216707e-06,8.46067479427673e-05,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Diaphorobacter",-0.650834130840732,0.145996867962787,-4.4578636509286,8.27805269995144e-06,0.000101544113119404,TRUE,"Diaphorobacter","Diaphorobacter","Diaphorobacter",1,""
"Bifidobacterium",-0.397843473493484,0.0914246523527815,-4.35159952217615,1.35147950736689e-05,0.000155420143347193,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Serratia",0.628526061474773,0.148893878877894,4.2213022201552,2.42895018567904e-05,0.000262898137744085,TRUE,"Serratia","Serratia","Serratia",1,""
"Rheinheimera",0.51709247581823,0.123288128177823,4.19417898106464,2.73861687101918e-05,0.000279947502370849,TRUE,"Rheinheimera","Rheinheimera","Rheinheimera",1,""
"Paenibacillus",-0.340684013857065,0.0858245288878976,-3.96954132194608,7.20111183353134e-05,0.000697370830194614,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Shigella",0.369339727514286,0.0941519694605814,3.92280405423614,8.75243320183266e-05,0.000805223854568605,TRUE,"Shigella","Shigella","Shigella",1,""
"Devosia",-0.377221194282451,0.096864936047661,-3.89430076221642,9.84823976987224e-05,0.000862893389360234,TRUE,"Devosia","Devosia","Devosia",1,""
"Dietzia",-0.520948049868819,0.134737563901049,-3.86639059506377,0.000110457981169869,0.000923830387966177,TRUE,"Dietzia","Dietzia","Dietzia",1,""
"Neisseria",-0.660213458189582,0.174837046617303,-3.776164554156,0.000159261796350255,0.00127409437080204,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Selenomonas",-0.399867292432621,0.109325156521116,-3.65759634064997,0.000254591578056499,0.00188561494815849,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Halomonas",-0.355007894100472,0.0971032499002679,-3.65598365106308,0.000256197683173707,0.00188561494815849,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Solibacillus",0.180660475442731,0.0501999932045279,3.59881473901147,0.000319670806009221,0.00226228570406525,TRUE,"Solibacillus","Solibacillus","Solibacillus",1,""
"Veillonella",-0.648092794309791,0.180943169975974,-3.58174776310068,0.000341303242104103,0.00232591839063537,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Geobacillus",-0.208223156184117,0.058695942069662,-3.54748810295935,0.000388923316480765,0.00255578179401646,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
"Pseudoxanthomonas",-0.417339506602373,0.120900302393223,-3.45193104021358,0.000556589957870134,0.00353146731890016,TRUE,"Pseudoxanthomonas","Pseudoxanthomonas","Pseudoxanthomonas",1,""
"Agromyces",0.381587161839814,0.113862119505913,3.3513091403502,0.000804304601018361,0.00493306821957928,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Pseudonocardia",-0.193924318646473,0.0588404019248,-3.29576808286107,0.000981530058396635,0.00541963851548006,TRUE,"Pseudonocardia","Pseudonocardia","Pseudonocardia",1,""
"Alkalibacterium",0.186635354056157,0.05659929858135,3.29748528222319,0.000975547872219453,0.00541963851548006,TRUE,"Alkalibacterium","Alkalibacterium","Alkalibacterium",1,""
"Streptococcus",-1.07279272448443,0.32687636613436,-3.28195255341117,0.00103090950022718,0.00541963851548006,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Azospirillum",-0.302308564652447,0.0920532767234134,-3.28406087662446,0.00102322817461647,0.00541963851548006,TRUE,"Azospirillum","Azospirillum","Azospirillum",1,""
"Lysobacter",-0.361898205951327,0.10988862057613,-3.29331830770054,0.000990123121026329,0.00541963851548006,TRUE,"Lysobacter","Lysobacter","Lysobacter",1,""
"Lactobacillus",0.650663381719145,0.202594379180311,3.21165564588566,0.00131972459928712,0.00656295476402243,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Massilia",-0.45568452016589,0.141785864220139,-3.21389246151073,0.00130948706735676,0.00656295476402243,TRUE,"Massilia","Massilia","Massilia",1,""
"Bacillus",-0.391806922377157,0.123630545236719,-3.16917572131509,0.00152871940402319,0.00740222027211228,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Hydrogenophaga",-0.443358159670573,0.140597461202675,-3.1533866677113,0.00161387880772362,0.00761419745182427,TRUE,"Hydrogenophaga","Hydrogenophaga","Hydrogenophaga",1,""
"Janthinobacterium",-0.372902457052297,0.119325367455323,-3.12508953464499,0.00177750948032189,0.00817654360948068,TRUE,"Janthinobacterium","Janthinobacterium","Janthinobacterium",1,""
