"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Prevotella",4.46002516855698,0.472201412936962,9.44517539838956,3.54809576492925e-21,6.52849620746981e-19,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Acinetobacter",-1.30666901945548,0.15046866626094,-8.683994162542,3.82108412393018e-18,3.51539739401576e-16,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,"Acinetobacter
(Acinetobacter)"
"Holdemania",-0.929256891449413,0.115553544150654,-8.04178615445917,8.85383050822016e-16,4.07276203378127e-14,TRUE,"Holdemania","Holdemania","Holdemania",1,"Holdemania
(Holdemania)"
"Fusobacterium",4.9901379296511,0.620280093537255,8.04497513565844,8.62629358682416e-16,4.07276203378127e-14,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Lactococcus",-1.35582023704145,0.169360805188275,-8.00551364605412,1.18969037454697e-15,4.37806057833284e-14,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Leuconostoc",-1.19386444062611,0.153757748636895,-7.76458065502418,8.19157923848985e-15,2.51208429980355e-13,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Propionibacterium",-1.44040514352894,0.189626103324981,-7.59602775288997,3.05359066663359e-14,8.02658118086543e-13,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Micrococcus",-1.81695135888868,0.241403324546672,-7.52662111137331,5.20701822082803e-14,1.19761419079045e-12,TRUE,"Micrococcus","Micrococcus","Micrococcus",1,""
"Capnocytophaga",4.10069356954183,0.554158649069526,7.39985485461105,1.36333431739945e-13,2.50853514401498e-12,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Flavonifractor",-1.35005511229398,0.182324144557674,-7.40469736232283,1.31449897246461e-13,2.50853514401498e-12,TRUE,"Flavonifractor","Flavonifractor","Flavonifractor",1,""
"Brevundimonas",-1.29425420661104,0.177566432423685,-7.28884501955226,3.12623415989483e-13,5.22933714018772e-12,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Parvimonas",3.92989628429217,0.540403426838636,7.27215278274991,3.53803101805427e-13,5.42498089434988e-12,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Solobacterium",3.02333945547394,0.431884578933344,7.00034130169894,2.55339713929845e-12,3.61403902793012e-11,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Citrobacter",-1.24476614109263,0.178130008745991,-6.98796429560408,2.78903339321115e-12,3.66558674536323e-11,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Streptococcus",2.33693437979971,0.336227272091986,6.95046051814727,3.64095690540025e-12,4.46624047062431e-11,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Akkermansia",-1.21483901039054,0.176107652732937,-6.89827495590334,5.26377929053677e-12,6.05334618411729e-11,TRUE,"Akkermansia","Akkermansia","Akkermansia",1,""
"Eggerthella",-1.09657096205015,0.159595498825215,-6.87093915631727,6.37805950048362e-12,6.51979415604993e-11,TRUE,"Eggerthella","Eggerthella","Eggerthella",1,""
