"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Rickettsia",-1.51392332071807,0.0592001915349483,-25.5729463277892,3.05143441670386e-144,5.61463932673511e-142,TRUE,"Rickettsia","Rickettsia","Rickettsia",1,"Rickettsia
(Rickettsia)"
"Shigella",-2.90196482681666,0.114181216263908,-25.4154310294726,1.7028885566502e-142,1.56665747211819e-140,TRUE,"Shigella","Shigella","Shigella",1,"Shigella
(Shigella)"
"Streptococcus",-3.31006082364186,0.142086815156338,-23.2960448863592,4.86199246874467e-120,2.98202204749673e-118,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,"Streptococcus
(Streptococcus)"
"Parabacteroides",-1.19519550187214,0.0523767319430429,-22.819207261191,2.95609879436201e-115,1.35980544540652e-113,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Leptotrichia",-1.26086493246153,0.0585981571200948,-21.5171431053272,1.07590923988857e-102,3.95934600278995e-101,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Clostridium",-2.10377697807494,0.100178750164961,-21.000231831708,6.52663162736832e-98,2.00150036572629e-96,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Aggregatibacter",-0.975570123323473,0.0478663438766069,-20.381128874985,2.45917916502383e-92,6.46412809091979e-91,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Methylobacterium",3.54466026505051,0.174908000625898,20.2658554918366,2.57447346919143e-91,5.92128897914028e-90,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Lactobacillus",-2.33171861161658,0.115492417850741,-20.1893652848279,1.21414152749855e-90,2.48224490066371e-89,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Pantoea",3.37284367933766,0.169605826551573,19.8863668065794,5.34070236383266e-88,9.8268923494521e-87,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Treponema",-1.15131552869344,0.0586478504152022,-19.6309927907435,8.40561420316971e-86,1.40603001216657e-84,TRUE,"Treponema","Treponema","Treponema",1,""
"Campylobacter",-2.76743484143313,0.14162974887376,-19.5399262050506,5.02548241204649e-85,7.70573969847129e-84,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Aeromonas",-1.05190446549845,0.0548047189637221,-19.1936841459721,4.17933929465664e-82,5.9153725401294e-81,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Chryseobacterium",-1.46577818300609,0.0771780543481383,-18.9921629326672,1.98002570549899e-80,2.60231949865581e-79,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Enterococcus",-2.49237175759145,0.131680046803111,-18.9274823186998,6.77226458350465e-80,8.30731122243237e-79,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Blautia",-0.961304327889775,0.0518874640816265,-18.5267163254983,1.25729237166833e-76,1.44588622741858e-75,TRUE,"Blautia","Blautia","Blautia",1,""
"Actinobacillus",-0.692519331407094,0.0376466442946026,-18.3952472891822,1.43405082427999e-75,1.55214912745598e-74,TRUE,"Actinobacillus","Actinobacillus","Actinobacillus",1,""
"Bacteroides",-1.77282800467578,0.098992837977949,-17.9086491597572,1.00956046041628e-71,1.03199513731442e-70,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Leuconostoc",-1.58390611350564,0.0917726636477525,-17.2590186505328,9.572393261737e-67,9.27010715873478e-66,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Flavobacterium",-1.95873235423868,0.113671132922343,-17.2315723779831,1.53910062644436e-66,1.41597257632881e-65,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Citrobacter",-1.23090728576945,0.0748227409072546,-16.4509782833965,8.25244601264805e-61,7.23071460155829e-60,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Prevotella",-2.58755564259724,0.158049717193592,-16.3717828069745,3.04171687390666e-60,2.54398138544921e-59,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Paenibacillus",-1.63552634852069,0.100097418918155,-16.3393458712256,5.18057049791447e-60,4.14445639833158e-59,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Micrococcus",-1.37050347819654,0.0848236247985313,-16.1570963449357,1.01218249733621e-58,7.76006581291093e-58,TRUE,"Micrococcus","Micrococcus","Micrococcus",1,""
"Serratia",-0.7917975206818,0.049432255879425,-16.0178310011412,9.59388791321836e-58,7.06110150412871e-57,TRUE,"Serratia","Serratia","Serratia",1,""
"Neisseria",-2.54273579046563,0.159917553461398,-15.900291965631,6.30701279390361e-57,4.46342443876256e-56,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Exiguobacterium",-1.51419821829621,0.0979033711053168,-15.4662520932743,5.86222191436708e-54,3.99499567497608e-53,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,""
"Fusobacterium",-1.85574640110577,0.120856146977352,-15.3550021866371,3.27898508799508e-53,2.15476162925391e-52,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Haemophilus",-2.02167487241519,0.142047323748624,-14.2324038148925,5.76649904592663e-46,3.65874422224311e-45,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Capnocytophaga",-0.831886438622516,0.0586890426959832,-14.1744761953572,1.31823073095951e-45,8.08514848321833e-45,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Acidovorax",-1.23682574843736,0.093626199067256,-13.2102526937881,7.65669599536596e-40,4.54461955853979e-39,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Shewanella",-1.84721666790539,0.147672659104804,-12.5088603340881,6.67753855312547e-36,3.83958466804714e-35,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Parvimonas",-0.75147282916117,0.06301232764452,-11.9258065405956,8.68389024472372e-33,4.84192668190656e-32,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Sphaerobacter",0.376009724164176,0.0341779182732577,11.0015396829591,3.75662239191709e-28,2.03299564739043e-27,TRUE,"Sphaerobacter","Sphaerobacter","Sphaerobacter",1,""
