"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Exiguobacterium",1.11408524864729,0.0871542917028763,12.782907495197,2.04287313986825e-37,3.75888657735757e-35,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,"Exiguobacterium
(Exiguobacterium)"
"Lachnoanaerobaculum",-0.712645594571141,0.0646133245256237,-11.0293906063993,2.75727006168066e-28,2.53668845674621e-26,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,"Lachnoanaerobaculum
(Lachnoanaerobaculum)"
"Leuconostoc",1.70712299705695,0.184122460470058,9.27167165102355,1.83251029660714e-20,8.42954736439284e-19,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,"Leuconostoc
(Leuconostoc)"
"Roseburia",-0.617595984755674,0.0664894928473583,-9.2886252896154,1.56293860725662e-20,8.42954736439284e-19,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Tannerella",-0.593780272529707,0.0655809002555641,-9.05416470673302,1.37616999080579e-19,4.22025463847109e-18,TRUE,"Tannerella","Tannerella","Tannerella",1,""
"Paenibacillus",0.986785733381102,0.108842692989273,9.06616426220141,1.23280536599403e-19,4.22025463847109e-18,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Faecalibacterium",-0.585204184557369,0.0648717498736274,-9.0209403276059,1.86481648460647e-19,4.90180333096558e-18,TRUE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",1,""
"Ruminococcus",-0.551489357593489,0.0615281435961407,-8.96320489064912,3.15375817297689e-19,6.52926228769325e-18,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Shewanella",1.80242566597121,0.20112275065684,8.961818889632,3.19366090158909e-19,6.52926228769325e-18,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Selenomonas",-0.685007588685711,0.0793018088435986,-8.63798189063635,5.72146841540828e-18,1.05275018843512e-16,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Hydrogenophaga",1.16305299791872,0.141296810623684,8.23127565855879,1.85230161998736e-16,3.09839543706976e-15,TRUE,"Hydrogenophaga","Hydrogenophaga","Hydrogenophaga",1,""
