"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Escherichia",1.772891863448,0.0563849912523489,31.4426201737532,5.295296012104e-217,9.63743874202928e-215,TRUE,"Escherichia","Escherichia","Escherichia",1,"Escherichia
(Escherichia)"
"Acinetobacter",1.86560588932771,0.0603209541422422,30.9279903784089,5.02326150865297e-210,4.5711679728742e-208,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,"Acinetobacter
(Acinetobacter)"
"Streptomyces",1.30555762997528,0.0425923295478145,30.6524119210162,2.45416520705728e-206,1.48886022561475e-204,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,"Streptomyces
(Streptomyces)"
"Streptococcus",1.79017637370387,0.0590489704935205,30.3168092304048,6.88365038412327e-202,3.13206092477609e-200,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Staphylococcus",1.73701075787651,0.0573170011298849,30.3053321638427,9.75138268913996e-202,3.54950329884694e-200,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Rhodococcus",0.940546351082169,0.0311130578381154,30.2299554089454,9.57145946779128e-201,2.90334270523002e-199,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,""
"Agrobacterium",0.831859354068286,0.0277037582303428,30.0269496705752,4.36667758063183e-198,1.13533617096428e-196,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,""
"Acidovorax",1.0780269283174,0.0360034837926473,29.9422948769629,5.54322459230611e-197,1.26108359474964e-195,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Propionibacterium",2.45030408840386,0.0819743527453038,29.8911062587711,2.5679119402159e-196,5.19288859021437e-195,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Klebsiella",0.998791819136865,0.0337459025163422,29.5974250104343,1.61274421658401e-192,2.93519447418289e-191,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,""
