"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Lactobacillus",-0.197949159606953,0.00724932320402114,-27.3058813955421,3.61158117748797e-164,6.57307774302811e-162,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,"Lactobacillus
(Lactobacillus)"
"Klebsiella",-0.14008997806097,0.00551630320161787,-25.3956269154826,2.81859088747967e-142,2.5649177076065e-140,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,"Klebsiella
(Klebsiella)"
"Corynebacterium",-0.221474433286779,0.00921473010061625,-24.0348258569145,1.20305115675537e-127,7.29851035098257e-126,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Agrobacterium",-0.106896896953459,0.00445492704186056,-23.9952070929571,3.12036601477666e-127,1.41976653672338e-125,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,""
"Rhodococcus",-0.12048831118453,0.00502863158690233,-23.9604570552268,7.18952521578443e-127,2.61698717854553e-125,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,""
"Chryseobacterium",-0.0810707593642185,0.00340616268172134,-23.8012000422859,3.24556689503483e-125,9.84488624827231e-124,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Acidovorax",-0.138529787239675,0.00582903869026878,-23.7654602414876,7.604947122322e-125,1.97728625180372e-123,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Stenotrophomonas",-0.103859930395381,0.00454814020643496,-22.8356923228607,2.02757215078188e-115,4.61272664302878e-114,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Methylobacterium",-0.112711695143573,0.00500807123598295,-22.5060087671559,3.62471917284805e-112,7.32998766064827e-111,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Actinomyces",-0.144136014594324,0.0064141609104638,-22.471530821621,7.88270020487983e-112,1.43465143728813e-110,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Paenibacillus",-0.0660149327231742,0.0029936082312669,-22.0519612532053,9.14725346448402e-108,1.51345466412372e-106,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Rothia",-0.118549678680609,0.00542938529222334,-21.8348251781672,1.08356371397276e-105,1.64340496619201e-104,TRUE,"Rothia","Rothia","Rothia",1,""
"Massilia",-0.104374120659597,0.00487892923767744,-21.3928334630413,1.5580141342675e-101,2.1812197879745e-100,TRUE,"Massilia","Massilia","Massilia",1,""
"Achromobacter",-0.0768072737976641,0.00363512710665428,-21.129185182291,4.2888422629376e-99,5.57549494181888e-98,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Veillonella",-0.117481166803474,0.00561873984068666,-20.9088105401793,4.45193341636683e-97,5.40167921185842e-96,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Brachybacterium",-0.0998900331488047,0.00490334581057182,-20.3718108018075,2.97472672494741e-92,3.38375164962768e-91,TRUE,"Brachybacterium","Brachybacterium","Brachybacterium",1,""
"Rhizobium",-0.0579687531210029,0.0028713567134988,-20.1886282009061,1.23238902514582e-90,1.3193811916267e-89,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Brevundimonas",-0.0552234569353771,0.00274019002097116,-20.15314869142,2.52529582721195e-90,2.55335466973653e-89,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Shewanella",-0.0796766375957816,0.00399552548165409,-19.941466513385,1.77775812327931e-88,1.70290514966755e-87,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Paracoccus",-0.0753387116245791,0.00379024244836057,-19.8770164840421,6.4348295371004e-88,5.85569487876137e-87,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Gordonia",-0.0732607195646819,0.00371828105627128,-19.7028461420687,2.0383301136726e-86,1.76655276518292e-85,TRUE,"Gordonia","Gordonia","Gordonia",1,""
