"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Prevotella",-1.56077576497399,0.177102780195425,-8.81282475211144,1.22031238975081e-18,2.24537479714148e-16,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Veillonella",-1.05492054665494,0.141066933976983,-7.47815605623826,7.53726637155236e-14,4.62285670788545e-12,TRUE,"Veillonella","Veillonella","Veillonella",1,"Veillonella
(Veillonella)"
"Neisseria",-0.922917280679133,0.122772126474954,-7.51731933931609,5.59107377082297e-14,4.62285670788545e-12,TRUE,"Neisseria","Neisseria","Neisseria",1,"Neisseria
(Neisseria)"
"Gemella",-0.748696011536002,0.100681879537018,-7.43625382222552,1.03580724385611e-13,4.76471332173811e-12,TRUE,"Gemella","Gemella","Gemella",1,""
"Campylobacter",-0.830288837302743,0.117969755773791,-7.03815000596285,1.9480890635113e-12,7.16896775372159e-11,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Fusobacterium",-1.08654684104002,0.159022525461013,-6.8326599510986,8.33543825364307e-12,2.55620106445054e-10,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Leptotrichia",-0.657931508490443,0.10597867287781,-6.2081500987375,5.36119332975649e-10,1.40922796096456e-08,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Brevibacterium",-0.625393608022627,0.101112594551884,-6.18512076358319,6.20549457340677e-10,1.42726375188356e-08,TRUE,"Brevibacterium","Brevibacterium","Brevibacterium",1,""
"Lautropia",-0.484415541699255,0.0822512561525584,-5.88946071292539,3.87457900238411e-09,7.92136151598528e-08,TRUE,"Lautropia","Lautropia","Lautropia",1,""
"Selenomonas",-0.569881505203596,0.0988858412679308,-5.76302429039871,8.26198989395997e-09,1.52020614048863e-07,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Clostridium",-0.822021045063356,0.147718002501902,-5.56479935512785,2.62454217101451e-08,4.39014326787882e-07,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Paracoccus",-0.754632127329421,0.136437633998973,-5.53096755793273,3.18469227267703e-08,4.88319481810477e-07,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Lysobacter",-0.553532005929378,0.100959000308887,-5.48274056038423,4.18786957032116e-08,5.92744616106995e-07,TRUE,"Lysobacter","Lysobacter","Lysobacter",1,""
"Serratia",-0.611846431615839,0.114743062927725,-5.33231740555183,9.69672542178219e-08,1.27442676971994e-06,TRUE,"Serratia","Serratia","Serratia",1,""
"Brevundimonas",0.692440910590649,0.13424250994342,5.15813441571151,2.49422540783915e-07,3.05958316694935e-06,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
