"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Citrobacter",-0.664816417786069,0.0819476480585447,-8.11269674647787,4.95085186685687e-16,9.06005891634808e-14,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,"Citrobacter
(Citrobacter)"
"Pseudomonas",-1.36438491391177,0.170033386806613,-8.02421771121664,1.0217495592957e-15,9.34900846755566e-14,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,"Pseudomonas
(Pseudomonas)"
"Bifidobacterium",-0.748607456299993,0.0996384934510469,-7.51323540101285,5.76836669823361e-14,3.5187036859225e-12,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,"Bifidobacterium
(Bifidobacterium)"
"Chryseobacterium",-1.1286291020664,0.151548473244808,-7.44731423485366,9.52595410515042e-14,4.35337525749352e-12,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Lactobacillus",-1.26372937031839,0.170360939727676,-7.41795256787427,1.1894467916649e-13,4.35337525749352e-12,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Diaphorobacter",-0.864464931453335,0.15114402859902,-5.71947790108685,1.06851869979376e-08,3.25898203437098e-07,TRUE,"Diaphorobacter","Diaphorobacter","Diaphorobacter",1,""
"Acidovorax",-1.31813360138356,0.253937973577627,-5.19076994595537,2.09426253866808e-07,5.47500063680371e-06,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Streptomyces",-1.21876386313481,0.236886084341009,-5.14493650619149,2.67611307514115e-07,6.12160865938538e-06,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Alcaligenes",-0.469561184540276,0.0938398933810082,-5.00385462538588,5.6195142141499e-07,1.14263455687715e-05,TRUE,"Alcaligenes","Alcaligenes","Alcaligenes",1,""
"Deinococcus",-0.60501109288512,0.122620186906931,-4.934025205363,8.05520378510443e-07,1.47410229267411e-05,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
"Bacillus",-1.31672072139735,0.273359788627111,-4.81680472468278,1.45875320815881e-06,2.42683488266421e-05,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Nocardioides",-0.723917819011658,0.152624933337523,-4.74311636494379,2.10455297124845e-06,3.20944328115388e-05,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Comamonas",-1.15007035554231,0.248081122930778,-4.63586403493995,3.55449562119458e-06,5.0036361436816e-05,TRUE,"Comamonas","Comamonas","Comamonas",1,""
"Porphyromonas",-0.768508265463924,0.168314154012911,-4.56591586115195,4.97318225178912e-06,6.50065965769578e-05,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Gordonia",-0.68069356761898,0.162325141989078,-4.19339579363979,2.74809346500115e-05,0.00033526740273014,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Clostridium",-0.482155622566862,0.116518489494767,-4.13801813478296,3.50318688298385e-05,0.000377107764462379,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Achromobacter",-1.30218755222417,0.313998064577115,-4.14711967724365,3.36684095806474e-05,0.000377107764462379,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Desulfovibrio",-0.453604538281206,0.112817804605846,-4.02068219520822,5.8029848038833e-05,0.000589970121728135,TRUE,"Desulfovibrio","Desulfovibrio","Desulfovibrio",1,""
"Bacteroides",-0.478878751651115,0.119654487866735,-4.00217961055054,6.2761624356513e-05,0.000604493539854836,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Hydrogenophaga",-0.77778599790414,0.202601775931303,-3.8389890430569,0.000123541943013829,0.00113040877857654,TRUE,"Hydrogenophaga","Hydrogenophaga","Hydrogenophaga",1,""
"Leuconostoc",-0.301546790960186,0.0807656625349583,-3.73360140306736,0.000188761145682775,0.00164491855523561,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Roseomonas",-0.367097990982701,0.0988915420834673,-3.71212727851751,0.000205524584381911,0.00170959086099498,TRUE,"Roseomonas","Roseomonas","Roseomonas",1,""
"Novosphingobium",-0.821890112567818,0.222672723835419,-3.69102285368049,0.000223354066235473,0.00177712148352572,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
"Tepidimonas",-0.375322054128969,0.102769864408607,-3.65206333869148,0.000260141698500291,0.00198358045106472,TRUE,"Tepidimonas","Tepidimonas","Tepidimonas",1,""
"Flavobacterium",-0.845650680154444,0.234284116707505,-3.60950922341102,0.000306776866414851,0.00224560666215671,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Agromyces",-0.299893603722349,0.0873213776809596,-3.4343663795371,0.000593940816935228,0.00402559887033877,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Massilia",-0.81755902867291,0.23785617431271,-3.43719910166411,0.000587763375674889,0.00402559887033877,TRUE,"Massilia","Massilia","Massilia",1,""
"Skermanella",-0.300783049126359,0.09011225210822,-3.33787073443835,0.000844230146949877,0.00551764703185098,TRUE,"Skermanella","Skermanella","Skermanella",1,""
"Corynebacterium",-0.544326482497624,0.165636438277855,-3.2862725627106,0.00101522721974332,0.00631928950377483,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Lysobacter",-0.612319641147514,0.186649971630533,-3.28057719911995,0.00103594909897948,0.00631928950377483,TRUE,"Lysobacter","Lysobacter","Lysobacter",1,""
"Modestobacter",-0.213123245271085,0.0653680872115467,-3.26035615179266,0.00111272393877112,0.00656866067081014,TRUE,"Modestobacter","Modestobacter","Modestobacter",1,""
"Campylobacter",-0.342021398182499,0.105760725045837,-3.23391691986099,0.00122104970095306,0.00698287797732534,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Azospirillum",-0.381371683990935,0.118568929679487,-3.21645548308356,0.00129784667079764,0.00719714971987781,TRUE,"Azospirillum","Azospirillum","Azospirillum",1,""
"Stenotrophomonas",-1.20606960496453,0.383969630758144,-3.14105467816077,0.00168340600704109,0.00906068527319176,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Pseudoxanthomonas",-0.494721559699109,0.161867932038843,-3.05632841210569,0.0022406568684612,0.0117154344836686,TRUE,"Pseudoxanthomonas","Pseudoxanthomonas","Pseudoxanthomonas",1,""
"Brevundimonas",-0.710385534258275,0.235105497971092,-3.0215607052525,0.00251475210331921,0.0124378279704707,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Luteimonas",-0.389406139037482,0.128657984069733,-3.02667682735042,0.0024725815409831,0.0124378279704707,TRUE,"Luteimonas","Luteimonas","Luteimonas",1,""
"Hymenobacter",-0.327758488458961,0.108817932555471,-3.01198966716154,0.00259541431889431,0.0124989689567805,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Brevibacterium",-0.304884351718823,0.102331233851675,-2.97938703798628,0.00288825702592676,0.0132137758936149,TRUE,"Brevibacterium","Brevibacterium","Brevibacterium",1,""
"Methylobacterium",-0.744120203798024,0.24935309005247,-2.9842028572473,0.00284318205268659,0.0132137758936149,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Pantoea",-0.494827317966651,0.168623067162693,-2.93451736048204,0.00334066864869577,0.0149107893344226,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Sphingobium",0.432561847108545,0.149681104242033,2.88988947067826,0.00385377299035601,0.0167914394579798,TRUE,"Sphingobium","Sphingobium","Sphingobium",1,""
"Dietzia",-0.472432517522638,0.166662890276245,-2.83465933381797,0.00458745753974456,0.0195233658086803,TRUE,"Dietzia","Dietzia","Dietzia",1,""
"Marmoricola",-0.234041264120797,0.0831115155376696,-2.81599081194374,0.00486270573451247,0.020224435213995,TRUE,"Marmoricola","Marmoricola","Marmoricola",1,""
"Myroides",-0.166556238105083,0.0623124016265667,-2.67292278515024,0.00751935559657168,0.0305787127593915,TRUE,"Myroides","Myroides","Myroides",1,""
"Selenomonas",-0.159920511309652,0.0613874032680362,-2.60510304714129,0.00918466318449636,0.0365389861470181,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Janthinobacterium",-0.607638522441275,0.234478755767788,-2.5914438195119,0.00955741451626801,0.0372129118399371,TRUE,"Janthinobacterium","Janthinobacterium","Janthinobacterium",1,""
"Arthrobacter",-0.398971637430054,0.156778318088969,-2.54481386388929,0.0109336002938475,0.0416843511202938,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Cellulomonas",-0.246424518763652,0.0973483087473275,-2.5313692855544,0.0113618157270963,0.0424329036338496,TRUE,"Cellulomonas","Cellulomonas","Cellulomonas",1,""
"Enterococcus",-0.415919304192285,0.165634544087477,-2.51106619385281,0.0120367124351909,0.0440397701348411,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Sutterella",-0.155550672281487,0.062456446650809,-2.49054630262851,0.0127546875253911,0.0440397701348411,TRUE,"Sutterella","Sutterella","Sutterella",1,""
"Shewanella",-0.373327383720841,0.14931100976663,-2.5003339291881,0.0124076291145001,0.0440397701348411,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Haemophilus",-0.659370759707923,0.264413394527223,-2.49371164001315,0.0126415196493033,0.0440397701348411,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Pseudonocardia",-0.219567320640964,0.0891806199956934,-2.46205196433449,0.0138144650086232,0.0468156869736675,TRUE,"Pseudonocardia","Pseudonocardia","Pseudonocardia",1,""
"Lautropia",-0.251355137798491,0.102384635793638,-2.45500836966506,0.0140881308237468,0.0468750534681031,TRUE,"Lautropia","Lautropia","Lautropia",1,""
"Actinomyces",-0.501392469023458,0.206596340932851,-2.42691843795251,0.0152276788197176,0.0497618790001485,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Paracoccus",-0.492728656886567,0.203771062248177,-2.41805019540244,0.0156039241443899,0.0500968090951467,FALSE,"Paracoccus","Paracoccus","Paracoccus",0,""
"Propionibacterium",-0.488714967449951,0.20405429093676,-2.39502421246026,0.0166192677736255,0.0524366552167839,FALSE,"Propionibacterium","Propionibacterium","Propionibacterium",0,""
"Capnocytophaga",-0.225533262053578,0.0998896638862428,-2.25782381558938,0.0239566458199072,0.0743062065261529,FALSE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",0,""
"Alcanivorax",-0.204795286700825,0.0918202420260603,-2.23039367117656,0.0257213193667155,0.0784500240684822,FALSE,"Alcanivorax","Alcanivorax","Alcanivorax",0,""
"Finegoldia",-0.201619091311067,0.0910858684764711,-2.21350572469042,0.0268627989988226,0.0805883969964679,FALSE,"Finegoldia","Finegoldia","Finegoldia",0,""
"Acinetobacter",-0.532771290501006,0.247213481319857,-2.15510613602694,0.0311535296705145,0.0919531601565187,FALSE,"Acinetobacter","Acinetobacter","Acinetobacter",0,""
"Devosia",-0.380932490211572,0.178041479118416,-2.13957158802424,0.0323894047789736,0.0940835091198758,FALSE,"Devosia","Devosia","Devosia",0,""
"Gluconacetobacter",-0.145305194796203,0.0684363413413745,-2.12321687495523,0.033735682529935,0.096462967234033,FALSE,"Gluconacetobacter","Gluconacetobacter","Gluconacetobacter",0,""
"Rubellimicrobium",-0.172853041916152,0.082249841044554,-2.10156080207522,0.0355917665718486,0.100204512040743,FALSE,"Rubellimicrobium","Rubellimicrobium","Rubellimicrobium",0,""
"Ethanoligenens",0.147088141022143,0.0724624421271179,2.02985348967555,0.0423714339527323,0.117484430505303,FALSE,"Ethanoligenens","Ethanoligenens","Ethanoligenens",0,""
"Erwinia",-0.147472971716002,0.073214837822843,-2.01424979008818,0.043983314602792,0.120133530930014,FALSE,"Erwinia","Erwinia","Erwinia",0,""
"Paenibacillus",-0.279579488347506,0.144953552319874,-1.92875223734116,0.0537616278646862,0.144682027929964,FALSE,"Paenibacillus","Paenibacillus","Paenibacillus",0,""
"Streptococcus",-0.799188075570518,0.419651022137279,-1.90441112594045,0.0568566613231175,0.15079375394392,FALSE,"Streptococcus","Streptococcus","Streptococcus",0,""
"Curtobacterium",-0.239122297613403,0.12675482522025,-1.88649463401416,0.0592283308282064,0.154839779165168,FALSE,"Curtobacterium","Curtobacterium","Curtobacterium",0,""
"Agrobacterium",-0.220264686458407,0.12239055666213,-1.79968694044318,0.0719100843584982,0.185345710388805,FALSE,"Agrobacterium","Agrobacterium","Agrobacterium",0,""
"Exiguobacterium",-0.115293761288497,0.0663555247839611,-1.7375156275814,0.0822961980229125,0.209169503308236,FALSE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",0,""
"Shigella",-0.138249580266991,0.0798702332225947,-1.73092746432448,0.0834647024757033,0.209233432233612,FALSE,"Shigella","Shigella","Shigella",0,""
"Actinobacillus",-0.103921712170356,0.0613137082360948,-1.6949180723207,0.0900909636593137,0.222792518238573,FALSE,"Actinobacillus","Actinobacillus","Actinobacillus",0,""
"Prevotella",-0.336810681859173,0.212168462520666,-1.58746817438226,0.112406649460473,0.274272224683553,FALSE,"Prevotella","Prevotella","Prevotella",0,""
"Belnapia",-0.124785906614115,0.0801836279796998,-1.55625169075297,0.119648254063574,0.288100401232026,FALSE,"Belnapia","Belnapia","Belnapia",0,""
"Faecalibacterium",-0.0910522660363712,0.062298307355645,-1.46155280779263,0.143863794548568,0.341910057173869,FALSE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",0,""
"Peptostreptococcus",0.115608255531507,0.0804250010703603,1.4374666334212,0.150585447138103,0.348824516788264,FALSE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",0,""
"Thermomonas",-0.101348822141129,0.0702796429922181,-1.44207935365226,0.149279988772764,0.348824516788264,FALSE,"Thermomonas","Thermomonas","Thermomonas",0,""
"Micrococcus",0.311468082006383,0.21985161022648,1.41671958502157,0.156564928632525,0.358142274246901,FALSE,"Micrococcus","Micrococcus","Micrococcus",0,""
"Fusobacterium",0.192085360177854,0.139412832715293,1.37781692285191,0.168259819779282,0.375506670970837,FALSE,"Fusobacterium","Fusobacterium","Fusobacterium",0,""
"Halomonas",-0.23686551779152,0.171692856203327,-1.37958866215733,0.167713330291635,0.375506670970837,FALSE,"Halomonas","Halomonas","Halomonas",0,""
"Coprococcus",0.0986589426955554,0.0739737952256741,1.33370124372521,0.18230178702804,0.401942494290739,FALSE,"Coprococcus","Coprococcus","Coprococcus",0,""
"Serratia",0.195251201517772,0.149246376251949,1.30824751944503,0.190789369147183,0.41564826849922,FALSE,"Serratia","Serratia","Serratia",0,""
"Rhodobacter",-0.179989256797387,0.139084451203209,-1.29410049247283,0.195630711480367,0.421181414128318,FALSE,"Rhodobacter","Rhodobacter","Rhodobacter",0,""
"Neisseria",-0.304730864688906,0.241663167497512,-1.26097356020149,0.207318373246665,0.441154212838834,FALSE,"Neisseria","Neisseria","Neisseria",0,""
"Aeromonas",-0.366132814722406,0.296502415278887,-1.23483923184243,0.216890343205957,0.456217618467702,FALSE,"Aeromonas","Aeromonas","Aeromonas",0,""
"Scardovia",0.0867647966967375,0.0717937379474387,1.20852875441949,0.226843942296867,0.47173228909462,FALSE,"Scardovia","Scardovia","Scardovia",0,""
"Lactococcus",-0.144020159005429,0.123331289727259,-1.16775036832844,0.242907473262673,0.499461433787294,FALSE,"Lactococcus","Lactococcus","Lactococcus",0,""
"Rothia",0.231225720153736,0.212132528202936,1.09000596048398,0.275710518470268,0.560611387556211,FALSE,"Rothia","Rothia","Rothia",0,""
"Tannerella",0.113200375336126,0.1056865861206,1.07109501301283,0.284126710330969,0.565165086853993,FALSE,"Tannerella","Tannerella","Tannerella",0,""
