"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Klebsiella",-0.140515360945983,0.00550658249496375,-25.5177074119014,1.25392503771908e-143,2.28214356864872e-141,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,"Klebsiella
(Klebsiella)"
"Agrobacterium",-0.107220704417298,0.0044359539943072,-24.1708332762012,4.50976004561663e-129,4.10388164151113e-127,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,"Agrobacterium
(Agrobacterium)"
"Rhodococcus",-0.120853710256585,0.00501503159273816,-24.0982949003916,2.60474891355376e-128,1.58021434088928e-126,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Corynebacterium",-0.222148863866093,0.00922637900904916,-24.0775783921527,4.29396831121037e-128,1.95375558160072e-126,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Acidovorax",-0.13895039572489,0.0058217237334427,-23.8675694840506,6.6540482048352e-126,2.42207354656001e-124,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Campylobacter",-0.078248230500547,0.00340052316381654,-23.0106447540636,3.64713463971684e-117,1.10629750738077e-115,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Stenotrophomonas",-0.104174444321323,0.0045301541256657,-22.9957836823078,5.1368387979853e-117,1.33557808747618e-115,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Methylobacterium",-0.113053296694479,0.004994362449725,-22.6361818615515,1.90878658896187e-113,4.34248948988825e-112,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Actinomyces",-0.144573778910986,0.00641088931509678,-22.5512829507966,1.30448585212827e-112,2.63796027874827e-111,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Rothia",-0.118909145268949,0.00541917975530135,-21.9422773626628,1.02631939668892e-106,1.86790130197383e-105,TRUE,"Rothia","Rothia","Rothia",1,""
"Massilia",-0.104690208078896,0.00486412772764673,-21.5229150920232,9.49980062313773e-103,1.57178519401006e-101,TRUE,"Massilia","Massilia","Massilia",1,""
"Achromobacter",-0.0770390028510933,0.00360652934288938,-21.360980468101,3.08272560872643e-101,4.67546717323508e-100,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Veillonella",-0.117837363597619,0.0056100309993095,-21.0047615801273,5.93306085259675e-98,8.30628519363545e-97,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Propionibacterium",-0.317856374109946,0.0153404510355154,-20.7201452795658,2.27996483339388e-95,2.96395428341204e-94,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Brevundimonas",-0.055389136522617,0.00269587247701805,-20.5459037824682,8.37381546640824e-94,1.01602294325753e-92,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Brachybacterium",-0.100192398639851,0.00488880603725963,-20.494247036238,2.42305811395764e-93,2.75622860462682e-92,TRUE,"Brachybacterium","Brachybacterium","Brachybacterium",1,""
"Shewanella",-0.0799171472994716,0.00397162478970149,-20.1220285226083,4.7331039813961e-90,5.06720543890641e-89,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Paracoccus",-0.0755659466745507,0.00376377381574232,-20.0771752963712,1.16853257776695e-89,1.18151627307547e-88,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Gordonia",-0.0734815956714152,0.00369086477617744,-19.9090457460538,3.39724295255828e-88,3.25420114402951e-87,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Sphingobium",-0.0608510322662824,0.00306045696008082,-19.8829890633964,5.71269862897117e-88,5.19855575236377e-87,TRUE,"Sphingobium","Sphingobium","Sphingobium",1,""
"Arthrobacter",-0.0624828183617475,0.00314819992865041,-19.8471570350785,1.16614919731621e-87,1.01066263767405e-86,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Pantoea",-0.0705495319232029,0.00355742188719423,-19.8316461078632,1.58758255138328e-87,1.31336374705344e-86,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Bacteroides",-0.0654666447041523,0.00330728276741671,-19.7946922921525,3.30765799787464e-87,2.61736415483994e-86,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Nocardioides",-0.0698242613199234,0.0035806802566211,-19.5002782476347,1.09186708409119e-84,8.2799920543582e-84,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Kocuria",-0.0796223370431373,0.0043514955631532,-18.2976946402862,8.63251721519824e-75,6.28447253266432e-74,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Novosphingobium",-0.0502176368404237,0.00275238794051854,-18.2451158505522,2.2625671947927e-74,1.58379703635489e-73,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
"Dietzia",-0.0508515116302308,0.00297087660040895,-17.1166690744513,1.11474117663106e-65,7.51418126469828e-65,TRUE,"Dietzia","Dietzia","Dietzia",1,""
"Serratia",-0.0441079398668846,0.00258695678342977,-17.0501262910185,3.4877890013936e-65,2.26706285090584e-64,TRUE,"Serratia","Serratia","Serratia",1,""
"Leuconostoc",-0.0534201444353146,0.00323906807250056,-16.4924426531346,4.15794708634775e-61,2.60947024039755e-60,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Peptoniphilus",-0.0554700556650644,0.0033883698983725,-16.370720236804,3.09529169781324e-60,1.87781029667337e-59,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Streptococcus",-0.24162577609105,0.0150071853080898,-16.1006725199028,2.52346803810313e-58,1.48151994495087e-57,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Fusobacterium",-0.0579556157208491,0.00362855989936736,-15.9720708292438,2.00032927738345e-57,1.13768727651183e-56,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Lactococcus",-0.058581111481741,0.0037013311160531,-15.827038880058,2.02530678236366e-56,1.11698737693996e-55,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Micrococcus",-0.0419469141021191,0.00266750855904332,-15.7251282137078,1.01744667073736e-55,5.4463321786529e-55,TRUE,"Micrococcus","Micrococcus","Micrococcus",1,""
"Aeromonas",-0.0429577310946726,0.00284438122980943,-15.1026629779689,1.5552333708927e-51,8.08721352864204e-51,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Leptotrichia",-0.0458422525809155,0.00306329195004882,-14.9650289062996,1.24269906796788e-50,6.28253417694873e-50,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Comamonas",-0.0467326888058985,0.00313175240093473,-14.9222169645181,2.36290310870245e-50,1.16229288049688e-49,TRUE,"Comamonas","Comamonas","Comamonas",1,""
"Anaerococcus",-0.0600519906902725,0.00402743817885257,-14.9107169429927,2.8072205542252e-50,1.34451089702365e-49,TRUE,"Anaerococcus","Anaerococcus","Anaerococcus",1,""
"Staphylococcus",-0.259137069222281,0.0174235725539174,-14.8727861878142,4.95092723759541e-50,2.31043271087786e-49,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Janthinobacterium",-0.0403398266610412,0.00277228367586493,-14.5511179148922,5.74563608022345e-48,2.61426441650167e-47,TRUE,"Janthinobacterium","Janthinobacterium","Janthinobacterium",1,""
"Acinetobacter",-0.238939940110137,0.0168276457334255,-14.1992494907068,9.2598787438649e-46,4.11048275947174e-45,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Bifidobacterium",-0.0386577427364525,0.00280302427439797,-13.791440584208,2.86971481758187e-43,1.24354308761881e-42,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Gemella",-0.0436169407187875,0.00317665643220259,-13.730455795166,6.67125033835975e-43,2.82364549204994e-42,TRUE,"Gemella","Gemella","Gemella",1,""
"Capnocytophaga",-0.0403369007610417,0.00299674623084102,-13.4602324167173,2.68071684754123e-41,1.10884196875569e-40,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Deinococcus",-0.0400448628491628,0.00300763881890115,-13.3143855563725,1.90936805554242e-40,7.72233302463822e-40,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
