"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Exiguobacterium",0.994645738312121,0.0500981801439791,19.8539295330403,1.01911011271537e-87,1.87516260739629e-85,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,"Exiguobacterium
(Exiguobacterium)"
"Enterococcus",1.28921616358698,0.0703652121960591,18.3217832129153,5.54653155400845e-75,5.10280902968777e-73,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,"Enterococcus
(Enterococcus)"
"Clostridium",1.14660777721282,0.0645257621246096,17.7697672907534,1.21192451115527e-70,7.4331370017523e-69,TRUE,"Clostridium","Clostridium","Clostridium",1,"Clostridium
(Clostridium)"
"Streptomyces",1.49526417467227,0.0843547245467648,17.7259090431066,2.64601417991315e-70,1.21716652276005e-68,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Lactobacillus",1.14593047884666,0.067943057584973,16.8660422356397,7.99788368786188e-64,2.94322119713317e-62,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Shigella",2.16324761593149,0.134266907969462,16.1115471313565,2.11661136509328e-58,6.49094151961938e-57,TRUE,"Shigella","Shigella","Shigella",1,""
"Neisseria",1.05954428930446,0.0659983231253042,16.0541092429396,5.35014881175368e-58,1.40632483051811e-56,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Flavobacterium",0.946507296681734,0.0618138410329918,15.3122226489138,6.33611293871998e-53,1.4573059759056e-51,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Staphylococcus",1.10446159287725,0.0741808801118562,14.8887636707983,3.89912955569182e-50,7.97155375830328e-49,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Bacillus",1.10170210431763,0.080016396277057,13.7684544115556,3.94564277669885e-43,7.25998270912589e-42,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Chryseobacterium",0.745713699354633,0.0547446483757094,13.6216730124348,2.9766960174076e-42,4.97920061093635e-41,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Escherichia",0.832007830284206,0.0618934627955602,13.4425800836577,3.40359125753314e-41,5.21883992821748e-40,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Paenibacillus",0.826637724335264,0.0648714966741117,12.7426954319855,3.42358749136753e-37,4.84569306470482e-36,TRUE,"Paenibacillus","Paenibacillus","Paenibacillus",1,""
"Citrobacter",0.714272848941353,0.057344964716461,12.4557204363633,1.30170668524309e-35,1.71081450060521e-34,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Curtobacterium",0.710921680204053,0.0590204349800439,12.0453480297872,2.0520848164363e-33,2.51722404149519e-32,TRUE,"Curtobacterium","Curtobacterium","Curtobacterium",1,""
"Haemophilus",0.808218828940302,0.0725596975270555,11.1386741743092,8.13209262209512e-29,9.35190651540939e-28,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
