"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Agrobacterium",-0.112418254914007,0.00455323737593455,-24.6897417446708,1.37838946755128e-134,2.50866883094333e-132,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,"Agrobacterium
(Agrobacterium)"
"Rhodococcus",-0.126629859891549,0.00516378086560827,-24.5227021028191,8.45968100299084e-133,7.69830971272166e-131,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Acidovorax",-0.145494587766691,0.00601177491517778,-24.2016026580378,2.13994707499947e-129,1.29823455883301e-127,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,"Acidovorax
(Acidovorax)"
"Stenotrophomonas",-0.109242708328521,0.004653250753994,-23.4766433411643,7.06664947517368e-122,3.21532551120402e-120,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Methylobacterium",-0.118498388555517,0.00514280516209709,-23.041586220077,1.78629086129629e-117,6.50209873511849e-116,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Actinomyces",-0.151356633262766,0.00663063101654938,-22.8268822205602,2.48027509869068e-115,7.52350113269507e-114,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Corynebacterium",-0.226839005394572,0.0101420291067764,-22.3662349029358,8.3928532329306e-111,2.18214184056196e-109,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Rothia",-0.124602765516088,0.00559011293172801,-22.289847635971,4.63567140852318e-110,1.05461524543902e-108,TRUE,"Rothia","Rothia","Rothia",1,""
"Achromobacter",-0.0809556101190565,0.00367522861130084,-22.0273671874802,1.5746371678805e-107,3.18426627282502e-106,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Massilia",-0.109780361643628,0.00500616193157255,-21.9290472709786,1.37271492383972e-106,2.4983411613883e-105,TRUE,"Massilia","Massilia","Massilia",1,""
"Brevundimonas",-0.0583869006426593,0.00269832361895582,-21.6382127897815,7.84868962091241e-104,1.29860137364187e-102,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Veillonella",-0.123485496300871,0.0057911975381878,-21.3229639442609,6.95134596772948e-101,1.0542874717723e-99,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Propionibacterium",-0.321223362057615,0.0152852445342419,-21.0152582994673,4.7564742925399e-98,6.65906400955586e-97,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Brachybacterium",-0.105091660430887,0.00503263176454273,-20.8820484684191,7.79761893821329e-97,1.01369046196773e-95,TRUE,"Brachybacterium","Brachybacterium","Brachybacterium",1,""
"Sphingobium",-0.0640806049990234,0.00309183414367329,-20.7257575993037,2.02908836334532e-95,2.46196054752565e-94,TRUE,"Sphingobium","Sphingobium","Sphingobium",1,""
"Paracoccus",-0.0794200358856453,0.00384286359311298,-20.6668891469316,6.88109916720325e-95,7.8272503026937e-94,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Shewanella",-0.0839559060516517,0.0040635034600225,-20.6609658088459,7.77927506419208e-95,8.32840036284094e-94,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Arthrobacter",-0.0657816458164326,0.00318602072865454,-20.646961027216,1.03957007060443e-94,1.0511208491667e-93,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Gordonia",-0.0772472228288401,0.003765394765165,-20.5150396297041,1.58039756206323e-93,1.51385450681846e-92,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Nocardioides",-0.0734346673523058,0.00364822530959731,-20.1288739374519,4.12256556504218e-90,3.75153466418839e-89,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Novosphingobium",-0.05299591706272,0.00275992807244462,-19.2019196412531,3.56663680181306e-82,3.09108522823798e-81,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
"Acinetobacter",-0.249768576966053,0.0130763389220724,-19.1008032488706,2.48632576644128e-81,2.05686949769233e-80,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Kocuria",-0.0836485837372808,0.00446632173564947,-18.7287411629151,2.88661044146655e-78,2.28418739281266e-77,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Pantoea",-0.072395692137812,0.00397405144203818,-18.217099902633,3.77646907140885e-74,2.86382237915171e-73,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Dietzia",-0.0536566941667678,0.00299597754570345,-17.9095782088612,9.92850723718266e-72,7.22795326866898e-71,TRUE,"Dietzia","Dietzia","Dietzia",1,""
"Leuconostoc",-0.0563343424556736,0.00328403773878855,-17.1539875410977,5.86838744443451e-66,4.10787121110416e-65,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Streptococcus",-0.233527325316269,0.013683108900512,-17.0668323269379,2.62037050653663e-65,1.76632382292469e-64,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Peptoniphilus",-0.0584712540788084,0.00344375796957947,-16.9789092599758,1.17652314006171e-64,7.64740041040112e-64,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
