"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Lactobacillus",1.33767472333664,0.108320712591438,12.3492053489535,4.91949423303253e-35,9.05186938877986e-33,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,"Lactobacillus
(Lactobacillus)"
"Shigella",2.70714625837124,0.243512760415201,11.1170611911895,1.03629481683282e-28,9.53391231486191e-27,TRUE,"Shigella","Shigella","Shigella",1,"Shigella
(Shigella)"
"Chryseobacterium",0.627844822095299,0.0573269375795438,10.9520035188368,6.49938957379381e-28,3.98629227192687e-26,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,"Chryseobacterium
(Chryseobacterium)"
"Clostridium",0.865196457246634,0.08499682010868,10.1791626573837,2.45666150966584e-24,1.13006429444629e-22,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Neisseria",0.851703059952086,0.0851263714945863,10.005161091663,1.4465606761579e-23,5.32334328826105e-22,TRUE,"Neisseria","Neisseria","Neisseria",1,""
"Exiguobacterium",0.761556721828423,0.0783357959289894,9.7216950794598,2.43690460852503e-22,7.47317413281008e-21,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,""
"Devosia",0.679396218414207,0.070729173659604,9.60560096013443,7.57149433419966e-22,1.99022136784677e-20,TRUE,"Devosia","Devosia","Devosia",1,""
"Citrobacter",0.676208177201485,0.075866008722315,8.91319035480758,4.95847476048759e-19,1.14044919491215e-17,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Enterococcus",0.963653280317766,0.109899997112031,8.76845592029839,1.81133060308983e-18,3.7031647885392e-17,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Mycobacterium",0.65934779042338,0.0798316211144331,8.25923088143544,1.4661409368443e-16,2.69769932379352e-15,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Hydrogenophaga",-0.639626645106797,0.0787352835375497,-8.1237612461477,4.51954409223315e-16,7.55996466337181e-15,TRUE,"Hydrogenophaga","Hydrogenophaga","Hydrogenophaga",1,""
"Staphylococcus",1.15524900065921,0.145939162510715,7.91596293129607,2.45346713632456e-15,3.76198294236433e-14,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Flavobacterium",0.706551105988243,0.0897347841543624,7.87377060798217,3.44109620779059e-15,4.87047463256515e-14,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Kocuria",-0.480683036842808,0.0613321736241575,-7.83737161817263,4.60074938168193e-15,6.04669918735339e-14,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Cellulomonas",-0.530825326869733,0.0717541843498046,-7.39783096525685,1.38426899310377e-13,1.69803663154062e-12,TRUE,"Cellulomonas","Cellulomonas","Cellulomonas",1,""
