"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Peptostreptococcus",-0.476614619569775,0.0960716944159258,-4.96103063933019,7.0120129196022e-07,0.00012902103772068,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,"Peptostreptococcus
(Peptostreptococcus)"
"Atopobium",-0.489994685485327,0.103485148675453,-4.73492758871162,2.19133321377443e-06,0.000137811920113677,TRUE,"Atopobium","Atopobium","Atopobium",1,"Atopobium
(Atopobium)"
"Megasphaera",-0.389342872929848,0.0823162331676409,-4.72984316637683,2.2469334801143e-06,0.000137811920113677,TRUE,"Megasphaera","Megasphaera","Megasphaera",1,"Megasphaera
(Megasphaera)"
"Brevibacterium",0.951828550571512,0.227325931410065,4.18706543801438,2.82584372290128e-05,0.000657975388500936,TRUE,"Brevibacterium","Brevibacterium","Brevibacterium",1,""
"Hymenobacter",-0.324562500469861,0.0761813196364343,-4.26039483194561,2.04066087605244e-05,0.000657975388500936,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Deinococcus",-0.378535108594471,0.0892626882188222,-4.24068685525709,2.22836839994178e-05,0.000657975388500936,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
"Lachnoanaerobaculum",-0.431370911806847,0.103093319422032,-4.18427609301189,2.86076255869972e-05,0.000657975388500936,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Solobacterium",-0.395234438474643,0.0942696859283585,-4.19259313937894,2.75783795544142e-05,0.000657975388500936,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Serratia",-0.422458650464996,0.105221918491363,-4.01493012598579,5.94634086462107e-05,0.00121569635454475,TRUE,"Serratia","Serratia","Serratia",1,""
"Gordonia",0.738837547032736,0.185203758753098,3.9893226358203,6.62622437709813e-05,0.00121922528538606,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Oribacterium",-0.341069039624158,0.089981332241534,-3.79044220759743,0.00015037931999808,0.0025154358981497,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Veillonella",-0.592547815829849,0.157650926447759,-3.75860662021673,0.000170862227063027,0.00261988748163309,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Acinetobacter",0.780039677050343,0.210235763534176,3.7103091497729,0.000207006303794901,0.00292993537678936,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Selenomonas",-0.452206716229501,0.122652597356327,-3.68689066498741,0.000227010832150609,0.00298357093683658,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Moraxella",0.681406020409579,0.186032204863125,3.66283902784968,0.000249435297138762,0.00305973964490215,TRUE,"Moraxella","Moraxella","Moraxella",1,""
"Mogibacterium",-0.272091796203035,0.0758155828852657,-3.58886373814208,0.000332122366909224,0.00381940721945608,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Aggregatibacter",-0.350380357797325,0.0989327330637394,-3.54160192432555,0.000397705173944453,0.00430457364739879,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Bacillus",0.37644572409899,0.108576586278626,3.46709854307786,0.00052610897635184,0.00537800286937436,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Myroides",0.263694055520993,0.0773474258790572,3.4092156593978,0.000651499545008276,0.00630925875165909,TRUE,"Myroides","Myroides","Myroides",1,""
"Granulicatella",-0.334092182820651,0.0990468056905917,-3.3730737754866,0.00074334032791808,0.00683873101684634,TRUE,"Granulicatella","Granulicatella","Granulicatella",1,""
"Rhodobacter",-0.23559037268807,0.0707932113911065,-3.32786672703008,0.000875137213281821,0.00766786891637406,TRUE,"Rhodobacter","Rhodobacter","Rhodobacter",1,""
"Eikenella",-0.239582968752116,0.0733557477173736,-3.26604221492207,0.0010906198946267,0.00912154820960509,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Dialister",-0.254125575587139,0.0788727048615094,-3.22197109929667,0.00127311976217674,0.00976058484335504,TRUE,"Dialister","Dialister","Dialister",1,""
"Diaphorobacter",0.96850480000278,0.300090830803812,3.22737218397704,0.0012493284244822,0.00976058484335504,TRUE,"Diaphorobacter","Diaphorobacter","Diaphorobacter",1,""
"Skermanella",-0.289387107404239,0.0910322133300211,-3.1789527774648,0.0014780816932033,0.0108786812619763,TRUE,"Skermanella","Skermanella","Skermanella",1,""
"Parvimonas",-0.36774325099968,0.121273070920666,-3.03235704520297,0.00242652001274006,0.0171722954747758,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
