"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Curtobacterium",-1.51045029609168,0.044070990561503,-34.2731188214112,1.97393659203925e-257,3.63204332935222e-255,TRUE,"Curtobacterium","Curtobacterium","Curtobacterium",1,"Curtobacterium
(Curtobacterium)"
"Campylobacter",-2.9363494573743,0.0879158007509232,-33.3995644957311,1.39107911937165e-244,1.27979278982192e-242,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,"Campylobacter
(Campylobacter)"
"Shigella",-3.39345650916284,0.107783104920941,-31.4841227820626,1.43288582974711e-217,8.78836642244896e-216,TRUE,"Shigella","Shigella","Shigella",1,"Shigella
(Shigella)"
"Shewanella",-2.45943899648661,0.0807702632919147,-30.4498078407626,1.20493839120145e-203,5.54271659952667e-202,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Parabacteroides",-1.09031699214216,0.0366841410448193,-29.721753354128,4.02046443113349e-194,1.47953091065712e-192,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Streptomyces",-3.30556308994471,0.115812252778688,-28.5424297570785,3.48747013830661e-179,1.06949084241403e-177,TRUE,"Streptomyces","Streptomyces","Streptomyces",1,""
"Clostridium",-2.158388512644,0.0768809113500268,-28.0744397372866,2.01017574553433e-173,5.28389053111881e-172,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Leuconostoc",-2.10218389650962,0.0749072901645929,-28.0638091685137,2.71011395705617e-173,6.2332621012292e-172,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Actinobacillus",-1.03553335583595,0.0376665883605384,-27.4920931496103,2.18261574969792e-166,4.46223664382685e-165,TRUE,"Actinobacillus","Actinobacillus","Actinobacillus",1,""
"Aeromonas",-1.46664211125384,0.0546633671634922,-26.8304385067842,1.42691783148499e-158,2.62552880993238e-157,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Chryseobacterium",-1.67950813291276,0.0627393035297901,-26.7696330437473,7.29630404305735e-158,1.22047267629323e-156,TRUE,"Chryseobacterium","Chryseobacterium","Chryseobacterium",1,""
"Lactobacillus",-2.18644929329344,0.0837150797919839,-26.1177472293684,2.2922565529199e-150,3.51479338114385e-149,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Exiguobacterium",-1.79487768462762,0.068874699409218,-26.0600438190428,1.03517989744189e-149,1.46517770099467e-148,TRUE,"Exiguobacterium","Exiguobacterium","Exiguobacterium",1,""
"Aggregatibacter",-0.967874932961309,0.0375726340460787,-25.7601032649006,2.48393468719088e-146,3.26459987459373e-145,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Citrobacter",-1.53859315315598,0.0600045681174214,-25.6412670139572,5.29118280606455e-145,6.49051757543918e-144,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Enterococcus",-2.60084761797008,0.101465168752213,-25.63291078066,6.55741367512108e-145,7.54102572638924e-144,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Flavobacterium",-2.19879625211646,0.0881519458567567,-24.9432525935323,2.5275164644279e-137,2.7356648791455e-136,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Blautia",-0.856318804071343,0.0364458660665581,-23.4956360347568,4.5200164564607e-122,4.62046126660427e-121,TRUE,"Blautia","Blautia","Blautia",1,""
"Haemophilus",-1.76354262144588,0.0774776298078462,-22.7619588495374,1.09254776225465e-114,1.05804625397292e-113,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Acinetobacter",-2.29105423934204,0.101005692656151,-22.6824268919313,6.68014442678992e-114,6.14573287264672e-113,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Devosia",-1.07619389323612,0.0475125560949513,-22.6507260751327,1.37231169001518e-113,1.20240643315616e-112,TRUE,"Devosia","Devosia","Devosia",1,""
