"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Corynebacterium",-0.221903872012577,0.00926922564814031,-23.9398500409899,1.17873123593562e-126,2.14529084940282e-124,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Rhodococcus",-0.120743312016724,0.00510859535245193,-23.6353251111917,1.67088588067815e-123,1.52050615141711e-121,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Agrobacterium",-0.107128420721476,0.00454302663743014,-23.5808480273572,6.06026190931504e-123,3.67655889165112e-121,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,"Agrobacterium
(Agrobacterium)"
"Acidovorax",-0.138815951928992,0.00590059342159248,-23.5257612261528,2.22326001401912e-122,1.0115833063787e-120,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Stenotrophomonas",-0.104086208273782,0.00463480210385144,-22.4575302119778,1.08028330518953e-111,3.93223123088988e-110,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,""
"Actinomyces",-0.144431863173569,0.00648113347179496,-22.2849697205153,5.16918549537438e-110,1.56798626693023e-108,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Methylobacterium",-0.112953263075352,0.00508834061907252,-22.1984476927453,3.55516789975327e-109,9.2434365393585e-108,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Rothia",-0.118801330825247,0.00550485812620724,-21.5811794058167,2.69895229641458e-103,6.14011647434317e-102,TRUE,"Rothia","Rothia","Rothia",1,""
"Massilia",-0.104601286722084,0.00496089826248467,-21.0851505488634,1.08866819931531e-98,2.20152902528207e-97,TRUE,"Massilia","Massilia","Massilia",1,""
"Veillonella",-0.117730973259247,0.00569234428843157,-20.6823353075303,4.99626867555531e-95,9.09320898951066e-94,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Achromobacter",-0.0769868223994575,0.00373974095221461,-20.5861377520995,3.6535883205306e-94,6.04502794851426e-93,TRUE,"Achromobacter","Achromobacter","Achromobacter",1,""
"Acinetobacter",-0.258560854636596,0.0127510449669369,-20.2776207994745,2.02701488460394e-91,3.07430590831598e-90,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Brachybacterium",-0.10010945364424,0.00498502416960034,-20.0820397731926,1.05953580953891e-89,1.48335013335447e-88,TRUE,"Brachybacterium","Brachybacterium","Brachybacterium",1,""
"Shewanella",-0.0798611425793678,0.00409207760130368,-19.5160381498936,8.0222899194654e-85,1.0428976895305e-83,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Paracoccus",-0.075515723512547,0.00389120898707491,-19.4067509001395,6.76733550015147e-84,8.21103374018378e-83,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Brevundimonas",-0.0553657228346469,0.00287426702099486,-19.2625536981193,1.10778069058464e-82,1.26010053554003e-81,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Gordonia",-0.0734341420430334,0.00382091847175766,-19.2189764282652,2.5678562725995e-82,2.74911671537123e-81,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Pantoea",-0.0705059742073232,0.00369252293046657,-19.0942549403246,2.81849645447187e-81,2.84981308174378e-80,TRUE,"Pantoea","Pantoea","Pantoea",1,""
"Arthrobacter",-0.0624499791066221,0.00330119098812611,-18.9174086962085,8.19875683374976e-80,7.85354601969713e-79,TRUE,"Arthrobacter","Arthrobacter","Arthrobacter",1,""
"Sphingobium",-0.0608203612095302,0.00321784596395595,-18.9009548284154,1.12007088419276e-79,1.01926450461541e-78,TRUE,"Sphingobium","Sphingobium","Sphingobium",1,""
"Nocardioides",-0.0697816672907345,0.00371487532367213,-18.7843901102327,1.01343905096954e-78,8.78313844173598e-78,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Kocuria",-0.0795667240454039,0.00446076328091131,-17.8370200422625,3.64630170979315e-71,3.01648595991979e-70,TRUE,"Kocuria","Kocuria","Kocuria",1,""
"Novosphingobium",-0.0502010946641251,0.00292719806574223,-17.1498796926801,6.2982720917248e-66,4.98385008997354e-65,TRUE,"Novosphingobium","Novosphingobium","Novosphingobium",1,""
"Dietzia",-0.0508341272073332,0.00313299177637781,-16.2254263131532,3.333947461023e-59,2.52824349127577e-58,TRUE,"Dietzia","Dietzia","Dietzia",1,""
"Serratia",-0.0440995158104037,0.00277264025262632,-15.905242581915,5.82771372698997e-57,4.2425755932487e-56,TRUE,"Serratia","Serratia","Serratia",1,""
"Leuconostoc",-0.0533993470004508,0.003387724296567,-15.7626011817324,5.62685484476305e-56,3.93879839133413e-55,TRUE,"Leuconostoc","Leuconostoc","Leuconostoc",1,""
"Peptoniphilus",-0.0554465344576387,0.00353037450020201,-15.7055673426335,1.3853279989238e-55,9.33813688163448e-55,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Fusobacterium",-0.0579287918824681,0.00376091418964776,-15.4028486057783,1.56615260032546e-53,1.01799919021155e-52,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Micrococcus",-0.0419413614590926,0.00284774776988338,-14.7279059973806,4.26724488043381e-49,2.67806402841018e-48,TRUE,"Micrococcus","Micrococcus","Micrococcus",1,""
"Propionibacterium",-0.293857609278127,0.0201481875832475,-14.5848160319124,3.5086652853795e-48,2.12859027313023e-47,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Anaerococcus",-0.0600223813417004,0.00414610514027992,-14.476811202537,1.69793483444927e-47,9.96852064096021e-47,TRUE,"Anaerococcus","Anaerococcus","Anaerococcus",1,""
"Aeromonas",-0.0429508353517346,0.0030136324191951,-14.2521812143255,4.34495049194126e-46,2.47119059229159e-45,TRUE,"Aeromonas","Aeromonas","Aeromonas",1,""
"Leptotrichia",-0.0458315240961667,0.00322052775903799,-14.2310601011113,5.87838477611669e-46,3.24201827046436e-45,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Comamonas",-0.0467207771744249,0.00328554240639635,-14.2201108357232,6.87439747429043e-46,3.67982453035547e-45,TRUE,"Comamonas","Comamonas","Comamonas",1,""
"Janthinobacterium",-0.0403364093986168,0.00294586326108992,-13.6925599811082,1.12475598404578e-42,5.84873111703803e-42,TRUE,"Janthinobacterium","Janthinobacterium","Janthinobacterium",1,""
"Gemella",-0.0436091690661708,0.00332825908941249,-13.1026966034272,3.17763683763994e-39,1.60647195680686e-38,TRUE,"Gemella","Gemella","Gemella",1,""
"Bifidobacterium",-0.0386565605044894,0.00297473466169171,-12.9949608623264,1.30674600054126e-38,6.42777762428406e-38,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Streptococcus",-0.234650768045969,0.0182134637545819,-12.8833686556154,5.58438535495805e-38,2.67462667000623e-37,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Capnocytophaga",-0.0403334873863396,0.00315746775368854,-12.7739981949846,2.29078193351333e-37,1.06903156897289e-36,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Deinococcus",-0.0400418375131425,0.00316778039539105,-12.6403451361089,1.2649746499773e-36,5.7556346573967e-36,TRUE,"Deinococcus","Deinococcus","Deinococcus",1,""
"Brevibacterium",-0.0369467549971302,0.00294961718895116,-12.5259491758888,5.38433158778151e-36,2.39011792433228e-35,TRUE,"Brevibacterium","Brevibacterium","Brevibacterium",1,""
"Hymenobacter",-0.0378767914351839,0.0033628857713496,-11.263181092227,1.99427377161536e-29,8.64185301033321e-29,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Finegoldia",-0.0357733752277972,0.00319391059514874,-11.2004936149853,4.05467925249831e-29,1.71616656733649e-28,TRUE,"Finegoldia","Finegoldia","Finegoldia",1,""
"Klebsiella",-0.125126220083955,0.0118952991252247,-10.518963732372,7.0646281487659e-26,2.92218709789862e-25,TRUE,"Klebsiella","Klebsiella","Klebsiella",1,""
"Devosia",-0.0267598017899187,0.00276396035851951,-9.68168798348915,3.60710518058724e-22,1.45887365081529e-21,TRUE,"Devosia","Devosia","Devosia",1,""
"Aerococcus",-0.0265156434577266,0.0029761702626529,-8.90931671163566,5.13480350557912e-19,2.03159616959869e-18,TRUE,"Aerococcus","Aerococcus","Aerococcus",1,""
"Cellulomonas",-0.022781903556084,0.00266010347875175,-8.5642922307573,1.08741724514089e-17,4.21084975777962e-17,TRUE,"Cellulomonas","Cellulomonas","Cellulomonas",1,""
"Geobacillus",-0.0244201597217692,0.00295806688294314,-8.25544542707306,1.51336763983427e-16,5.7381856343716e-16,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
