"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Streptococcus",-1.04493477134725,0.122942165362011,-8.49940106610589,1.9057139767343e-17,3.50651371719111e-15,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,"Streptococcus
(Streptococcus)"
"Moraxella",-1.08537189944106,0.146096214651951,-7.42915825729483,1.0929092381806e-13,1.00547649912616e-11,TRUE,"Moraxella","Moraxella","Moraxella",1,"Moraxella
(Moraxella)"
"Haemophilus",-1.00731351046232,0.141678337087802,-7.10986260262256,1.16158534360591e-12,7.12439010744956e-11,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,"Haemophilus
(Haemophilus)"
"Lactococcus",-1.32769538965228,0.188574729596638,-7.04068563424285,1.91296162335541e-12,8.79962346743487e-11,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Corynebacterium",-1.27802593658434,0.188512078182724,-6.77954404250721,1.2055574361036e-11,4.43645136486123e-10,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Porphyromonas",-1.49547755201939,0.222496341709451,-6.72135793572854,1.80038718542483e-11,5.52118736863613e-10,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Finegoldia",-1.09079279893566,0.163332999326838,-6.67833691557283,2.41668952091088e-11,6.35244102639432e-10,TRUE,"Finegoldia","Finegoldia","Finegoldia",1,""
"Ruminococcus",-0.900322410916239,0.137622415755931,-6.54197505523323,6.07116313095992e-11,1.39636752012078e-09,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Gemella",-0.889437767440482,0.13717343159453,-6.48403817781247,8.92996093147423e-11,1.82568090154584e-09,TRUE,"Gemella","Gemella","Gemella",1,""
"Bacteroides",-1.51583488915897,0.235474027932518,-6.43737614066454,1.21556441999546e-10,2.23663853279165e-09,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Faecalibacterium",-0.892726613137133,0.139335913009426,-6.40701018033118,1.4840091385074e-10,2.48234255895783e-09,TRUE,"Faecalibacterium","Faecalibacterium","Faecalibacterium",1,""
"Brevibacterium",-0.973835931094007,0.153106352629046,-6.36051943222414,2.01072615067816e-10,3.08311343103984e-09,TRUE,"Brevibacterium","Brevibacterium","Brevibacterium",1,""
"Veillonella",-0.98462382138252,0.1670379865017,-5.8946102141413,3.75566855777538e-09,5.31571549715899e-08,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Actinomyces",-0.979304890403573,0.168522572772098,-5.81111998407441,6.20562651759279e-09,8.15596628026481e-08,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Shigella",0.848471136931281,0.148123556561241,5.72813100514831,1.01543139173662e-08,1.24559584053025e-07,TRUE,"Shigella","Shigella","Shigella",1,""
"Curtobacterium",-0.648424241838714,0.115313348971937,-5.62314985749408,1.87506604662055e-08,2.15632595361363e-07,TRUE,"Curtobacterium","Curtobacterium","Curtobacterium",1,""
"Prevotella",-1.2122858954374,0.218205050126476,-5.55571878256134,2.76471679577799e-08,2.83539521261977e-07,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Azospirillum",-0.603477386186461,0.108667570758561,-5.55342667526151,2.80123198943989e-08,2.83539521261977e-07,TRUE,"Azospirillum","Azospirillum","Azospirillum",1,""
"Citrobacter",0.604469868486521,0.108997996484554,5.54569705849761,2.92785375216172e-08,2.83539521261977e-07,TRUE,"Citrobacter","Citrobacter","Citrobacter",1,""
"Campylobacter",-1.11939246693854,0.205517558689824,-5.44669990279506,5.13129281316369e-08,4.72078938811059e-07,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Blautia",-0.788417437279896,0.145100632764841,-5.43359062091516,5.52312138333891e-08,4.83930635492552e-07,TRUE,"Blautia","Blautia","Blautia",1,""
"Fusobacterium",-1.24694515318944,0.2345474240884,-5.31638818049638,1.05847217953402e-07,8.85267641064814e-07,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Morganella",0.4707512577428,0.0893390256600168,5.26926787330614,1.36968958697356e-07,1.09575166957885e-06,TRUE,"Morganella","Morganella","Morganella",1,""
"Capnocytophaga",-0.782033598714826,0.152620857306805,-5.12402834392908,2.99075994328765e-07,2.29291595652053e-06,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Rothia",-0.794114761725226,0.155378064392803,-5.11085502853006,3.2070401747444e-07,2.36038156861188e-06,TRUE,"Rothia","Rothia","Rothia",1,""
"Nesterenkonia",0.578213394679148,0.11540231049048,5.01041436884272,5.43129618601452e-07,3.63059722915592e-06,TRUE,"Nesterenkonia","Nesterenkonia","Nesterenkonia",1,""
"Anaerococcus",-0.949617423584158,0.189470788550733,-5.01194633139919,5.38822337188145e-07,3.63059722915592e-06,TRUE,"Anaerococcus","Anaerococcus","Anaerococcus",1,""
"Leptotrichia",-0.696692191563002,0.139140083120803,-5.00712789540397,5.52482187045466e-07,3.63059722915592e-06,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Enterococcus",-0.612115091785478,0.122773084595557,-4.98574336388085,6.172403075753e-07,3.9162833308226e-06,TRUE,"Enterococcus","Enterococcus","Enterococcus",1,""
"Escherichia",0.539029733416946,0.111192260356104,4.84772709620842,1.24884034765859e-06,7.65955413230603e-06,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Peptoniphilus",-0.984995163839008,0.20514660220275,-4.80142080474488,1.57543813929503e-06,9.3509876654931e-06,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Propionibacterium",-0.711678112775588,0.148673415020135,-4.78685522007554,1.69414954901564e-06,9.74135990683992e-06,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Granulicatella",-0.637191442365419,0.133628280723825,-4.76838764155269,1.8570619677597e-06,1.03545273353874e-05,TRUE,"Granulicatella","Granulicatella","Granulicatella",1,""
"Roseburia",-0.676593803660255,0.147992036040328,-4.57182576686683,4.83492891878397e-06,2.54179120301786e-05,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Lautropia",-0.519725856361437,0.113623519452136,-4.57410454162506,4.78261009245073e-06,2.54179120301786e-05,TRUE,"Lautropia","Lautropia","Lautropia",1,""
"Staphylococcus",-0.750465275240189,0.165469693233326,-4.53536391212117,5.75042471423934e-06,2.93910596505566e-05,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Methylobacterium",-0.920488869996563,0.204260779576259,-4.50643962049948,6.59244329731248e-06,3.27840423433918e-05,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Adhaeribacter",0.324169687724546,0.072328175166315,4.4819281971256,7.39716338541037e-06,3.58178437609344e-05,TRUE,"Adhaeribacter","Adhaeribacter","Adhaeribacter",1,""
"Paracoccus",-0.674332865343558,0.160754165503164,-4.19480803643802,2.73102779007563e-05,0.000128848490608696,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Tessaracoccus",0.291683992711314,0.0736147027606763,3.96230619390786,7.4229257168972e-05,0.000341454582977271,TRUE,"Tessaracoccus","Tessaracoccus","Tessaracoccus",1,""
"Microbispora",0.270131798750407,0.0689315411901171,3.9188417099999,8.8975520874272e-05,0.000399304776606489,TRUE,"Microbispora","Microbispora","Microbispora",1,""
"Lactobacillus",-0.634299210558914,0.162232024037398,-3.90982738656268,9.23620981012793e-05,0.000404633953586557,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Dorea",-0.426932552872184,0.111868987183849,-3.81636201077382,0.000135433759291265,0.00057953050487425,TRUE,"Dorea","Dorea","Dorea",1,""
"Dialister",-0.68210141437311,0.179630447540321,-3.79724831571218,0.00014631120680376,0.000611846864815723,TRUE,"Dialister","Dialister","Dialister",1,""
"Noviherbaspirillum",0.239864756982777,0.0644397962822329,3.72230781010261,0.000197410159148779,0.000807188206297228,TRUE,"Noviherbaspirillum","Noviherbaspirillum","Noviherbaspirillum",1,""
