"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Agrobacterium",-0.113335240685123,0.00455583310819702,-24.8769518095836,1.32162823869386e-136,2.40536339442283e-134,TRUE,"Agrobacterium","Agrobacterium","Agrobacterium",1,"Agrobacterium
(Agrobacterium)"
"Rhodococcus",-0.127708318520451,0.00517886311100925,-24.6595277347586,2.90855365212646e-134,2.64678382343508e-132,TRUE,"Rhodococcus","Rhodococcus","Rhodococcus",1,"Rhodococcus
(Rhodococcus)"
"Stenotrophomonas",-0.11012361340481,0.00465811803461746,-23.6412243284544,1.45304006507202e-123,8.81510972810361e-122,TRUE,"Stenotrophomonas","Stenotrophomonas","Stenotrophomonas",1,"Stenotrophomonas
(Stenotrophomonas)"
"Acidovorax",-0.145272680106023,0.00620302933261163,-23.4196345553728,2.69655169181903e-121,1.22693101977766e-119,TRUE,"Acidovorax","Acidovorax","Acidovorax",1,""
"Methylobacterium",-0.119484457062635,0.00515765693849499,-23.166421979493,9.93160851028654e-119,3.6151054977443e-117,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Actinomyces",-0.152716038538185,0.0066715404998927,-22.8906709838068,5.75484152413763e-116,1.74563526232175e-114,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Propionibacterium",-0.335093482069817,0.0147461800339731,-22.7240872753356,2.58955298750222e-114,6.73283776750578e-113,TRUE,"Propionibacterium","Propionibacterium","Propionibacterium",1,""
"Corynebacterium",-0.226928770666309,0.0101356905280477,-22.389078478506,5.02878328184489e-111,1.10771835715349e-109,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Rothia",-0.125658192212825,0.0056134329717677,-22.3852663503444,5.47772813977e-111,1.10771835715349e-109,TRUE,"Rothia","Rothia","Rothia",1,""
"Brevundimonas",-0.0586899798776724,0.00264642225719134,-22.1771033394952,5.71414184647698e-109,1.03997381605881e-107,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Massilia",-0.110667375559661,0.00501844376837552,-22.0521302354821,9.11316097630258e-108,1.50781390698824e-106,TRUE,"Massilia","Massilia","Massilia",1,""
