"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Bacillus",0.886152640923926,0.0204000939103167,43.4386549797098,0,0,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Mycobacterium",0.618230432223329,0.0237409799417886,26.0406450676927,1.71714300353938e-149,5.8382862120339e-148,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,"Mycobacterium
(Mycobacterium)"
"Actinomyces",-0.125335427444073,0.00590810619814978,-21.2141459954332,7.06988880045182e-100,1.60250812810241e-98,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,"Actinomyces
(Actinomyces)"
"Corynebacterium",-0.197015554168761,0.0094785004968774,-20.7855192109413,5.85277096884712e-96,9.9497106470401e-95,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Methylobacterium",-0.0920290947659851,0.00463245752129589,-19.8661497364882,7.99014527123332e-88,1.08665975688773e-86,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Veillonella",-0.097084211712984,0.00511853251639384,-18.9671964380491,3.18443260445047e-80,3.6090236183772e-79,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Acinetobacter",-0.221320218848985,0.0118899367183211,-18.6140787871441,2.47072700078392e-77,2.40013480076152e-76,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Streptococcus",-0.203289733396205,0.0121340192464924,-16.7537012482463,5.3210254513918e-63,4.52287163368303e-62,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Shewanella",-0.0570155563359503,0.00384316596286487,-14.8355696545169,8.62684743297956e-50,6.51806250491789e-49,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Paracoccus",-0.0524178304963752,0.00353631144238644,-14.8227415346092,1.04433633178969e-49,7.1014870561699e-49,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Nocardioides",-0.0463508394763591,0.00337945404606197,-13.7154815081362,8.20200685512735e-43,5.07033151044236e-42,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Gordonia",-0.0487453701700766,0.00362583727397987,-13.4438935028575,3.34369964617047e-41,1.89476313282993e-40,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Staphylococcus",-0.189332628234215,0.0143471700848942,-13.196513815192,9.18901902003925e-40,4.80656379509745e-39,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Mogibacterium",0.0520900914086235,0.00396573841811045,13.1350295750073,2.07410385853012e-39,1.0074218741432e-38,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Solobacterium",0.049968342755463,0.00390063401957972,12.8103130169713,1.43554304436146e-37,6.50779513443862e-37,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Catonella",0.0488265542408061,0.00384285195464499,12.7058119378728,5.48966833328308e-37,2.33310904164531e-36,TRUE,"Catonella","Catonella","Catonella",1,""
"Lactobacillus",-0.133111534173713,0.0105296760274216,-12.6415602746999,1.24557418077519e-36,4.98229672310078e-36,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Eikenella",0.0473316339696252,0.00379974269805785,12.4565365949167,1.28845697419598e-35,4.86750412474035e-35,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Roseburia",0.0464841370345396,0.00380127742413918,12.2285568370654,2.18791209048205e-34,7.83042221856732e-34,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Tannerella",0.0465207556214505,0.00382742812811853,12.1545732706727,5.42442862036603e-34,1.84430573092445e-33,TRUE,"Tannerella","Tannerella","Tannerella",1,""
"Mobiluncus",0.0466454144701162,0.00388033509765991,12.020975842588,2.75696130848686e-33,8.92730328462411e-33,TRUE,"Mobiluncus","Mobiluncus","Mobiluncus",1,""
"Myroides",0.0488883622713288,0.00408061098262173,11.9806476234887,4.48803873421091e-33,1.38721197239246e-32,TRUE,"Myroides","Myroides","Myroides",1,""
"Brevundimonas",-0.0310978663318998,0.00259784389905887,-11.9706447116263,5.06336428755977e-33,1.49699465893071e-32,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Peptostreptococcus",0.04600700886443,0.00385135810773792,11.9456585384765,6.84063665335836e-33,1.9381803851182e-32,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Propionimicrobium",0.0447504205695861,0.0037638965488165,11.8893864348257,1.34390198488619e-32,3.65541339889043e-32,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Lysinibacillus",0.0450873496968337,0.00380058278900853,11.8632726084085,1.8365382345818e-32,4.80325384429086e-32,TRUE,"Lysinibacillus","Lysinibacillus","Lysinibacillus",1,""
"Morganella",0.0442983935630885,0.00378413757051728,11.7063380327986,1.18278566858581e-31,2.97886760977166e-31,TRUE,"Morganella","Morganella","Morganella",1,""
"Oribacterium",0.0423748451691602,0.00363088774256609,11.6706569229299,1.8002769072146e-31,4.37210106037831e-31,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Dialister",0.0423733570292228,0.00374440180307809,11.3164556737447,1.08781607111652e-29,2.55074113227321e-29,TRUE,"Dialister","Dialister","Dialister",1,""
"Agromyces",0.0394318928095646,0.00361056156205823,10.9212631142858,9.12182981895152e-28,2.06761475896235e-27,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Eubacterium",0.0382154415805195,0.0035480795093226,10.7707399115798,4.73183051389882e-27,1.03794991917781e-26,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Lachnoanaerobaculum",0.0375371428601231,0.00348993521305643,10.7558279935084,5.56321307968069e-27,1.14635905884329e-26,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Alcanivorax",0.0379064629163063,0.00352415734901863,10.7561777645547,5.54214558567852e-27,1.14635905884329e-26,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Parvimonas",0.0406739577390393,0.0038308557247422,10.6174600824406,2.47195625702839e-26,4.94391251405677e-26,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Arcobacter",0.0357811429815965,0.00367098729039577,9.74700813462607,1.89984871776176e-22,3.69113465165142e-22,TRUE,"Arcobacter","Arcobacter","Arcobacter",1,""
"Peptoniphilus",-0.0311833700960834,0.00323539426820778,-9.63819785505065,5.51476004006528e-22,1.04167689645677e-21,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Bacteroides",-0.0373362843001574,0.00391334609786918,-9.54075703155595,1.41793426547745e-21,2.60593324466127e-21,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Prevotella",-0.106228520946862,0.0112982230169615,-9.40223261546407,5.34173627255693e-21,9.55889648773346e-21,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Halomonas",0.0315965354983453,0.00339732183949643,9.3004245670845,1.39885973113195e-20,2.43903747992237e-20,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Anaerococcus",-0.0360249030146068,0.00388368007587514,-9.27597080881823,1.76008794261532e-20,2.99214950244605e-20,TRUE,"Anaerococcus","Anaerococcus","Anaerococcus",1,""
"Enterobacter",0.215770375388712,0.0240506657883963,8.97149281799983,2.92522534388724e-19,4.8515932532764e-19,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Parabacteroides",0.0430244753848323,0.00481697426800912,8.93184663048128,4.18956036407944e-19,6.78309773231909e-19,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Ruminococcus",0.0304097706795433,0.00341333088162728,8.90911890295431,5.14397215141322e-19,8.134653634793e-19,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Fusobacterium",-0.0323397374822605,0.00363476510908959,-8.89733903337722,5.72015610918293e-19,8.84024125964634e-19,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Pseudoalteromonas",0.0301137022816363,0.00353603471176133,8.51623491745544,1.64824319259308e-17,2.49067860214066e-17,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,""
"Selenomonas",0.0280533957650929,0.00331346023851159,8.46649536911134,2.52886881944932e-17,3.73832782005551e-17,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Blautia",0.0292694379044618,0.0035632119391126,8.21434099475745,2.1333256660743e-16,3.08651372963941e-16,TRUE,"Blautia","Blautia","Blautia",1,""
"Haemophilus",-0.0531316756721836,0.00668084560104857,-7.95283693786374,1.82288209426607e-15,2.58241630021026e-15,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Rhizobium",-0.0302076414264075,0.00381105386295478,-7.92632235404485,2.25731172625444e-15,3.13259586500616e-15,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Campylobacter",-0.0405519178887856,0.00532894048628226,-7.60975244388152,2.7462141953187e-14,3.73485130563343e-14,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Aggregatibacter",0.0285237074575457,0.00393714043179299,7.24477776490078,4.33148845997893e-13,5.77531794663857e-13,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Lactococcus",-0.0306707506418364,0.00448155206701106,-6.84377871398737,7.71310378197386e-12,1.00863664841197e-11,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Clostridium",-0.0543115574273717,0.00845144891939629,-6.42630132955372,1.3074610513505e-10,1.67749719795913e-10,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Leptotrichia",-0.0195400696403189,0.00326196318318595,-5.99027902615204,2.09481323547757e-09,2.63791296319397e-09,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Gemella",-0.0186586952843015,0.0031812393846839,-5.86522830508573,4.48515129001372e-09,5.54527795856241e-09,TRUE,"Gemella","Gemella","Gemella",1,""
"Capnocytophaga",-0.0151928186749358,0.0029932248782916,-5.07573580091557,3.85999328905309e-07,4.6871347081359e-07,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Bifidobacterium",-0.0134185248871094,0.00294037269035135,-4.5635456114599,5.02968762904221e-06,5.89687515129086e-06,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Flavobacterium",-0.0505654805439228,0.0110740344413631,-4.56612996931394,4.9681080833852e-06,5.89687515129086e-06,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Treponema",0.0170676312422783,0.0040210007415032,4.24462275425938,2.18961476687065e-05,2.52362379910516e-05,TRUE,"Treponema","Treponema","Treponema",1,""
"Escherichia",-0.111099898436669,0.0263230669084034,-4.22062895722843,2.43621643199154e-05,2.76104528959041e-05,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Hymenobacter",-0.0125934803186306,0.00339330435817028,-3.71127343419946,0.000206219196389044,0.000229883694335328,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Finegoldia",-0.0103679340826129,0.00314289442865314,-3.29884898076452,0.000970821244453508,0.00106477168746514,TRUE,"Finegoldia","Finegoldia","Finegoldia",1,""
"Porphyromonas",-0.00825271248444864,0.00271098960026703,-3.04416973183362,0.00233323460770256,0.00251841195752023,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Pseudomonas",-0.035963694441614,0.0212609101626352,-1.69154068036175,0.0907335850636742,0.0964044341301538,FALSE,"Pseudomonas","Pseudomonas","Pseudomonas",0,""
"Geobacillus",0.00164447979316255,0.00325100715492899,0.505837026740861,0.612971063043374,0.641262035183838,FALSE,"Geobacillus","Geobacillus","Geobacillus",0,""
"Devosia",-0.000831008215399137,0.00300173003066452,-0.27684308945504,0.78190059313056,0.805594550498152,FALSE,"Devosia","Devosia","Devosia",0,""
