"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Campylobacter",-2.70141530052475,0.0804022305298797,-33.5987606652384,1.74891296573668e-247,1.20674994635831e-245,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,"Campylobacter
(Campylobacter)"
"Streptococcus",-2.72089978689469,0.0999567898268488,-27.2207600064788,3.68903963699784e-163,1.27271867476426e-161,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,"Streptococcus
(Streptococcus)"
"Shewanella",-1.9103198062293,0.0717256678068236,-26.633698432398,2.76476319817002e-156,6.35895535579104e-155,TRUE,"Shewanella","Shewanella","Shewanella",1,"Shewanella
(Shewanella)"
"Lactobacillus",-1.93122423124734,0.0728318755740057,-26.5161952239578,6.30548925021438e-155,1.08769689566198e-153,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Clostridium",-1.87690029152075,0.0731046073049906,-25.6741724046252,2.27160337451108e-145,3.13481265682529e-144,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Prevotella",-2.19886598249456,0.0974755198013438,-22.5581354885398,1.11733831030567e-112,1.28493905685152e-111,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Flavobacterium",-1.56848598132656,0.0716345629031398,-21.8956592706146,2.8574155413789e-106,2.8165953193592e-105,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Propionimicrobium",0.751429266152014,0.0385129121873521,19.5110996150218,8.83608687613204e-85,7.62112493066389e-84,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Bacillus",-2.10853495279059,0.11011724294841,-19.1480906743955,1.00400889969318e-81,7.69740156431441e-81,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Haemophilus",-1.76020359890218,0.0925151610373364,-19.0261096577653,1.03669300265763e-80,7.15318171833768e-80,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
