"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Clostridium",-0.587981785378242,0.0427882872577688,-13.7416527526814,5.71559584954572e-43,3.94376113618655e-41,TRUE,"Clostridium","Clostridium","Clostridium",1,"Clostridium
(Clostridium)"
"Mycobacterium",-0.583639014392076,0.0439696005074801,-13.2736938169995,3.28957089678008e-40,1.13490195938913e-38,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,"Mycobacterium
(Mycobacterium)"
"Actinomyces",0.551295561189209,0.0464083155553969,11.8792409203289,1.51739006423819e-32,3.48999714774784e-31,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,"Actinomyces
(Actinomyces)"
"Campylobacter",-0.460799921870395,0.0409474485426211,-11.2534465093902,2.2271583064917e-29,3.42182606133484e-28,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Acinetobacter",0.526829876289997,0.0468544128714617,11.2439756258451,2.47958410241655e-29,3.42182606133484e-28,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Lactococcus",0.507731005230358,0.0479893889405631,10.5800681450477,3.68689978409455e-26,4.23993475170873e-25,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Porphyromonas",-0.527306291356406,0.0522712153238235,-10.087890401815,6.2498202866117e-24,6.16053713966011e-23,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Pseudoalteromonas",-0.511642265653996,0.0519155265171378,-9.85528415059218,6.50324827976375e-23,5.60905164129623e-22,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,""
"Fusobacterium",-0.674830946946084,0.0686375478304176,-9.83180443178687,8.21337448927049e-23,6.29692044177404e-22,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Nocardioides",0.4588984421435,0.0492451298105978,9.31865636070965,1.1782286824499e-20,8.12977790890432e-20,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Lactobacillus",-0.467186257708631,0.0539232901093255,-8.66390490568075,4.55873693647132e-18,2.85957135105929e-17,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Hymenobacter",0.478434407931362,0.0555915834189099,8.6062381840453,7.54973082889345e-18,4.34109522661373e-17,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Selenomonas",-0.428851589495809,0.0541761264908628,-7.91587766187267,2.45514941401221e-15,1.30311776589879e-14,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Veillonella",0.366924766618057,0.0466227105849564,7.87008653110038,3.54396042153876e-15,1.74666620775839e-14,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Escherichia",-0.391765432245345,0.0498633024560479,-7.85678871933258,3.94106793947148e-15,1.81289125215688e-14,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Bacteroides",-0.3556859032939,0.0464527290143631,-7.65694310842153,1.90410931709762e-14,8.21147142998347e-14,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Treponema",-0.401244500048154,0.0528194427390423,-7.59653035399346,3.04175977129443e-14,1.2345966130548e-13,TRUE,"Treponema","Treponema","Treponema",1,""
"Eubacterium",-0.313641326250449,0.0414484922819693,-7.56701411758922,3.81900410752958e-14,1.46395157455301e-13,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Methylobacterium",-0.44828892163906,0.0636332679321234,-7.04488290806065,1.85617529965674e-12,6.74084714085869e-12,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Eikenella",0.274901670341165,0.0392441708665278,7.00490453158317,2.47154304984906e-12,8.52682352197927e-12,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Oribacterium",-0.30208638098661,0.0432727620834038,-6.98098218006905,2.93123496505428e-12,9.63120059946406e-12,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Rhizobium",-0.265113993186404,0.0380431381711407,-6.9687729753987,3.19717137731756e-12,1.00274920470414e-11,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Peptoniphilus",-0.332264998761776,0.0478272771761681,-6.94718617448999,3.7264380120597e-12,1.11793140361791e-11,TRUE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",1,""
"Peptostreptococcus",-0.32619335839125,0.0501470638397646,-6.50473494188091,7.78304886540198e-11,2.23762654880307e-10,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Flavobacterium",0.263067828182238,0.0413798234008093,6.35739369001495,2.05205592302678e-10,5.66367434755393e-10,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Corynebacterium",0.283467222883181,0.0451226001685994,6.28215621050235,3.339090773896e-10,8.86143320764707e-10,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Lachnoanaerobaculum",-0.380149801281424,0.0616801923774391,-6.1632395527429,7.12715604394043e-10,1.82138432234033e-09,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Agromyces",0.235628772843149,0.0383374970463177,6.14616996405563,7.93762284928434e-10,1.95605705928793e-09,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Prevotella",-0.298904627869467,0.0499808894770785,-5.98037832052883,2.22619969838101e-09,5.29681997200998e-09,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Brevundimonas",0.25156443327156,0.0462833121088622,5.43531613899756,5.46993627149287e-08,1.25808534244336e-07,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Bulleidia",0.244393912482825,0.0450860772553773,5.42060714438573,5.93969600272767e-08,1.32206136834906e-07,TRUE,"Bulleidia","Bulleidia","Bulleidia",1,""
"Alcanivorax",-0.218568634156875,0.0406791242842793,-5.37299260990586,7.7440503969341e-08,1.66981086683892e-07,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Aggregatibacter",-0.200605247962023,0.0385508634303157,-5.20365123143443,1.95410589373157e-07,4.08585777780237e-07,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Catonella",-0.231706074590041,0.0476711048833654,-4.8605140400447,1.17081339573875e-06,2.37606247958746e-06,TRUE,"Catonella","Catonella","Catonella",1,""
