"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Prevotella",3.31528146826683,0.202076428380778,16.4060771205821,1.73030515349337e-60,1.19391055591043e-58,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Gordonia",-1.37278481470533,0.0957188741277663,-14.3418403863895,1.19834917486117e-46,4.13430465327102e-45,TRUE,"Gordonia","Gordonia","Gordonia",1,"Gordonia
(Gordonia)"
"Roseburia",-1.33172503850608,0.0987175758709448,-13.4902526399865,1.78487883156369e-41,4.10522131259648e-40,TRUE,"Roseburia","Roseburia","Roseburia",1,"Roseburia
(Roseburia)"
"Eubacterium",-0.927304757823265,0.0711580428931718,-13.0316225702751,8.08694269837094e-39,1.11599809237519e-37,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Fusobacterium",4.10929200329932,0.315133363921647,13.0398506592943,7.25991101322532e-39,1.11599809237519e-37,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Brevundimonas",-1.33842889521354,0.104422970462769,-12.8173800197606,1.31054453394021e-37,1.50712621403124e-36,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Ruminococcus",-1.13800490636648,0.0896946063769847,-12.6875511508849,6.93194305636701e-37,6.83291529841891e-36,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Campylobacter",1.7106001523562,0.142204945542304,12.0291185783502,2.49813443053948e-33,2.1546409463403e-32,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Propionimicrobium",-1.22560372807816,0.103310688538871,-11.8632809964965,1.83635420877886e-32,1.4078715600638e-31,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Alcanivorax",-1.14876156866509,0.0982591561275409,-11.6911401841676,1.41474433714126e-31,9.76173592627468e-31,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Halomonas",-1.04543822198396,0.0899441470974788,-11.6231934563896,3.14169087629562e-31,1.9706970042218e-30,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Agromyces",-1.20329977627475,0.104390877983256,-11.5268670933848,9.6595189102505e-31,5.55422337339404e-30,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Morganella",-1.12575616234487,0.0986410277017112,-11.4126564632836,3.61517100357939e-30,1.91882153266906e-29,TRUE,"Morganella","Morganella","Morganella",1,""
"Nocardioides",-1.19318085855939,0.107378647402193,-11.1119006192196,1.0979730903715e-28,5.41143880254525e-28,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Leptotrichia",1.95362261832821,0.19036158529813,10.2626935748018,1.03771034736114e-24,4.77346759786122e-24,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Hymenobacter",-0.928365979431061,0.0907224728980278,-10.2330321228627,1.41033170261563e-24,6.0820554675299e-24,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Streptococcus",1.32779792785159,0.13802034382795,9.62030589857653,6.56356766949264e-22,2.66403628938231e-21,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
