"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Corynebacterium",-0.187240082967304,0.0097028953798717,-19.2973412199957,5.65447562551244e-83,3.84504342534846e-81,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Actinomyces",-0.110228547037764,0.00747548512066936,-14.7453369592012,3.29670248890936e-49,1.12087884622918e-47,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,"Actinomyces
(Actinomyces)"
"Acinetobacter",-0.216420801097285,0.0176418664847756,-12.2674548797912,1.35444174883578e-34,3.07006796402778e-33,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,"Acinetobacter
(Acinetobacter)"
"Veillonella",-0.0836863600749786,0.00693874603872226,-12.0607325312037,1.70261761566762e-33,2.89444994663495e-32,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Methylobacterium",-0.0789370473231623,0.00662982468602614,-11.9063551543889,1.09667069942784e-32,1.49147215122186e-31,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Mogibacterium",0.0564637942116502,0.00623117654575891,9.06149806493299,1.28671050446873e-19,1.45827190506456e-18,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Streptococcus",-0.203568906690633,0.0229511060160489,-8.86967741547117,7.33580968965357e-19,7.12621512709204e-18,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Solobacterium",0.0544703986007761,0.00619469441250231,8.79307274477371,1.45524183189176e-18,1.23695555710799e-17,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Catonella",0.0533976814293643,0.00616268147588273,8.66468300176357,4.52771042434519e-18,3.42093676506081e-17,TRUE,"Catonella","Catonella","Catonella",1,""
"Eikenella",0.0519931948504572,0.00613897386901563,8.46936246346886,2.46739763755999e-17,1.67783039354079e-16,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Myroides",0.0520746610040191,0.00617170639060287,8.43764393641744,3.23798253299059e-17,2.00166192948509e-16,TRUE,"Myroides","Myroides","Myroides",1,""
"Roseburia",0.0511969663866783,0.00613977525316964,8.33857336394325,7.51921735327609e-17,4.26088983352312e-16,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Tannerella",0.0512313697691504,0.00615410018881459,8.32475393596389,8.45040929007005e-17,4.42021409019049e-16,TRUE,"Tannerella","Tannerella","Tannerella",1,""
"Mobiluncus",0.0513484875066436,0.00618328102412883,8.30440785503164,1.00318486211087e-16,4.87261218739564e-16,TRUE,"Mobiluncus","Mobiluncus","Mobiluncus",1,""
"Peptostreptococcus",0.0507487016034277,0.0061672417589879,8.22875178023766,1.89174324264007e-16,8.5759026999683e-16,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Lysinibacillus",0.0498846762885276,0.00613933627260322,8.12541846113528,4.45821612928478e-16,1.89474185494603e-15,TRUE,"Lysinibacillus","Lysinibacillus","Lysinibacillus",1,""
"Propionimicrobium",0.0495681293486106,0.0061193403330558,8.10024065516517,5.48505749133747e-16,2.19402299653499e-15,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Morganella",0.0491434472594257,0.00613033058957612,8.01644324744706,1.08851185637674e-15,4.11215590186767e-15,TRUE,"Morganella","Morganella","Morganella",1,""
"Oribacterium",0.047336261983238,0.00604789173941867,7.82690299740517,5.00034594615758e-15,1.78959749651956e-14,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
