"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Fusobacterium",-1.72521843863136,0.205985316044215,-8.37544380231958,5.50161512160577e-17,3.79611443390798e-15,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,"Fusobacterium
(Fusobacterium)"
"Myroides",0.554792122285916,0.0709758281564207,7.81663471489523,5.4254250034425e-15,1.87177162618766e-13,TRUE,"Myroides","Myroides","Myroides",1,"Myroides
(Myroides)"
"Bacteroides",-2.12078707622769,0.275141760429417,-7.70797959901744,1.27825175495263e-14,2.20498427729329e-13,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,"Bacteroides
(Bacteroides)"
"Acinetobacter",1.59401865164277,0.206610127406474,7.71510415124414,1.20883477979092e-14,2.20498427729329e-13,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Gordonia",1.09304415819385,0.143037885762319,7.64164090071996,2.14470648262836e-14,2.95969494602714e-13,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Agromyces",0.698080004064837,0.0919092169665246,7.59532098199786,3.07030418473513e-14,3.5021317244795e-13,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Propionimicrobium",0.592543159411801,0.0782091155092767,7.57639509861887,3.55288725671833e-14,3.5021317244795e-13,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Alcanivorax",0.558829552661341,0.0749641775552346,7.45462127226818,9.01263437296382e-14,7.7733971466813e-13,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Arcobacter",0.453651548370106,0.065740672265106,6.90062228966429,5.17752283263237e-12,3.96943417168482e-11,TRUE,"Arcobacter","Arcobacter","Arcobacter",1,""
"Parvimonas",-0.907866408686062,0.134489560902762,-6.75046005498125,1.47377092390518e-11,1.01690193749457e-10,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
