"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Pseudomonas",-1.26364993278609,0.109099992661888,-11.58249328854,5.05539670235164e-31,3.48822372462263e-29,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,"Pseudomonas
(Pseudomonas)"
"Lactobacillus",0.577274586407143,0.0585466963280412,9.86007106485793,6.20054904133825e-23,2.13918941926169e-21,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,"Lactobacillus
(Lactobacillus)"
"Halomonas",-0.55250995150471,0.0573203115528298,-9.63899072662025,5.47233498439839e-22,1.25863704641163e-20,TRUE,"Halomonas","Halomonas","Halomonas",1,"Halomonas
(Halomonas)"
"Acinetobacter",-0.425578992669923,0.0498744394470477,-8.53300803754927,1.42590777023958e-17,2.45969090366327e-16,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Hymenobacter",-0.487929088657335,0.0577077428629749,-8.45517541408449,2.78668101831862e-17,3.8456198052797e-16,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Eikenella",-0.345579519515727,0.0422419926755815,-8.18094738498199,2.81620861775987e-16,3.23863991042385e-15,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Gordonia",-0.367068157644582,0.0449783703039885,-8.16099283197088,3.32281891346169e-16,3.27535007184081e-15,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Haemophilus",-0.450438992027847,0.0556849821859868,-8.08905694758759,6.01284555149782e-16,5.18607928816687e-15,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Lactococcus",-0.39028912719199,0.050681231740103,-7.70086112337247,1.35152314486285e-14,1.03616774439485e-13,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Mycobacterium",0.361091898071724,0.0482741748854932,7.48002216357374,7.43100778852341e-14,4.66126852189196e-13,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Nocardioides",-0.395727776685535,0.052824829916798,-7.49132135983832,6.81836414596712e-14,4.66126852189196e-13,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Actinomyces",-0.368246271170432,0.0498043540949287,-7.39385698022593,1.42629823172253e-13,8.20121483240457e-13,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Ruminococcus",-0.29546201153778,0.0403403696899197,-7.32422666943508,2.40280258849102e-13,1.2753336815837e-12,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Agromyces",-0.299452707708675,0.041175905559837,-7.27252269591276,3.52835277812985e-13,1.73897386922114e-12,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Bulleidia",-0.337793506742633,0.0483830173028044,-6.98165442284339,2.91724007430246e-12,1.34193043417913e-11,TRUE,"Bulleidia","Bulleidia","Bulleidia",1,""
"Arcobacter",-0.319611362853527,0.0463323889468848,-6.89822757078052,5.26553495528199e-12,2.27076194946536e-11,TRUE,"Arcobacter","Arcobacter","Arcobacter",1,""
"Veillonella",-0.335510015898939,0.0500258214666755,-6.70673676238256,1.99024815517004e-11,8.07806604157253e-11,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Porphyromonas",0.395832816436892,0.0603407166451611,6.55996213576019,5.3821442856202e-11,2.06315530948774e-10,TRUE,"Porphyromonas","Porphyromonas","Porphyromonas",1,""
"Campylobacter",0.289660838959147,0.0453586065950946,6.38601713551035,1.70261931089025e-10,6.18319644481195e-10,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Clostridium",0.301501811360179,0.0479372778377891,6.28950630823062,3.18477166964068e-10,1.09874622602603e-09,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Bacillus",0.268329925561579,0.0439222386145906,6.10920422149069,1.00129136195006e-09,3.28995733212161e-09,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Methylobacterium",0.390909175727531,0.0655648706587143,5.96217413075267,2.48903690566724e-09,7.8065248405018e-09,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
