"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Prevotella",4.36099446786842,0.382567290885462,11.3992873195583,4.21555809889898e-30,2.9087350882403e-28,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Fusobacterium",4.89110722896255,0.515137752051947,9.49475593563044,2.20727834899636e-21,7.61511030403743e-20,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,"Fusobacterium
(Fusobacterium)"
"Parvimonas",3.83086558360361,0.438960710023646,8.72712636034611,2.61225163509887e-18,6.00817876072739e-17,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,"Parvimonas
(Parvimonas)"
"Solobacterium",2.92430875478538,0.346572790609791,8.43779094613888,3.23391368089269e-17,5.57850109953989e-16,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Oribacterium",2.45658329017465,0.293433578409678,8.37185472599486,5.67183418303808e-17,7.82713117259255e-16,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Capnocytophaga",4.00166286885326,0.483443738884589,8.27741171720618,1.25881393887611e-16,1.44763602970752e-15,TRUE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",1,""
"Streptococcus",2.23790367911114,0.278466600365923,8.03652458201593,9.24224146175633e-16,9.11020944087409e-15,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Lachnoanaerobaculum",3.11360759470335,0.396648852624164,7.8497834396954,4.16756276003861e-15,3.5945228805333e-14,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Mogibacterium",1.63604941547917,0.218208445142926,7.49764480658649,6.49746786797554e-14,4.52161882310122e-13,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Leptotrichia",2.52545589856547,0.336883433260327,7.49652743123739,6.55307075811771e-14,4.52161882310122e-13,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Treponema",4.56962898811559,0.622970334101387,7.33522727804867,2.21345535640368e-13,1.38844017810777e-12,TRUE,"Treponema","Treponema","Treponema",1,""
"Campylobacter",3.64352140071743,0.498737071261193,7.30549544172401,2.76246946671061e-13,1.5884199433586e-12,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Gemella",2.85367470095829,0.404579514993834,7.05343349131697,1.74555961173494e-12,9.26489332382392e-12,TRUE,"Gemella","Gemella","Gemella",1,""
"Acinetobacter",-1.40569972014404,0.202311116938839,-6.94820799476386,3.69955297069184e-12,1.82335110698383e-11,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Atopobium",2.30697421467989,0.340554787750215,6.77416467969897,1.25127082607758e-11,5.75584579995689e-11,TRUE,"Atopobium","Atopobium","Atopobium",1,""
"Veillonella",2.53814112069955,0.376858750738209,6.7349931923505,1.63937610216139e-11,7.06980944057099e-11,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Catonella",2.5798184060456,0.388398826615605,6.6421889801403,3.09058339630133e-11,1.25441326085172e-10,TRUE,"Catonella","Catonella","Catonella",1,""
