"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Paracoccus",1.901356129582,0.201553080124744,9.43352554277626,3.96531794676684e-21,2.10333391623638e-19,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,"Paracoccus
(Paracoccus)"
"Halomonas",2.33939059932795,0.249181022188056,9.38831769283946,6.09662004706196e-21,2.10333391623638e-19,TRUE,"Halomonas","Halomonas","Halomonas",1,"Halomonas
(Halomonas)"
"Brevundimonas",2.14514198134115,0.231307425083286,9.27398668922435,1.79315324091637e-20,4.12425245410764e-19,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,"Brevundimonas
(Brevundimonas)"
"Agromyces",1.40860135547743,0.163480884882855,8.61630616011644,6.91487066729386e-18,1.19281519010819e-16,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Hymenobacter",1.53876932379842,0.18881508716951,8.14961000662505,3.6509977922294e-16,5.03837695327657e-15,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Devosia",2.06832231995905,0.258643740649884,7.99680021160404,1.27694183650222e-15,1.46848311197755e-14,TRUE,"Devosia","Devosia","Devosia",1,""
"Alcanivorax",1.68688253173889,0.249463000631699,6.76205500401787,1.36048029750798e-11,1.34104486468644e-10,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Nocardioides",1.52574268335031,0.228489736098272,6.67751081253862,2.4303468535677e-11,1.86326592106857e-10,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Treponema",0.837899266795732,0.12532209622884,6.68596593904492,2.2940638329124e-11,1.86326592106857e-10,TRUE,"Treponema","Treponema","Treponema",1,""
"Shewanella",0.937083289351427,0.155952329740291,6.00878031711332,1.86924202451045e-09,1.28977699691221e-08,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Methylobacterium",2.16265898933931,0.360923902495124,5.9920082166587,2.07265451169337e-09,1.30011964824402e-08,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Rhizobium",1.35255832821817,0.229220976433443,5.90067431551536,3.62018903992951e-09,2.08160869795947e-08,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Eubacterium",0.730666337428985,0.13350134786694,5.47310082709603,4.4222832881255e-08,2.347211899082e-07,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Actinomyces",0.87753648551409,0.16748382699392,5.23952969826721,1.60986338571079e-07,7.93432668671748e-07,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Bacillus",1.48016994569582,0.28698289405632,5.15769398229475,2.50009784105014e-07,1.15004500688307e-06,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Bifidobacterium",1.0908256209015,0.213452369931852,5.11039357984062,3.21488363203853e-07,1.38641856631662e-06,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Pseudomonas",0.93037120226356,0.245726816081623,3.78620134790058,0.000152967743471709,0.000620869076443997,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Morganella",0.398796125773364,0.11307531200057,3.52681870797184,0.000420584638964111,0.00161224111602909,TRUE,"Morganella","Morganella","Morganella",1,""
"Corynebacterium",0.54581460812791,0.165303486787112,3.30189410239631,0.000960343196083489,0.0034875621331453,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Mycobacterium",1.09799315383608,0.362138035159653,3.03197412929029,0.0024296002605118,0.00838212089876572,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Bacteroides",0.398246771136268,0.132524460371758,3.00508125080537,0.00265509912972331,0.00856443160439017,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Selenomonas",0.554965655454807,0.185202594832277,2.99653282912907,0.00273068833763165,0.00856443160439017,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Staphylococcus",0.935614924775431,0.331495403354448,2.82240693327212,0.00476646540622186,0.0142993962186656,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Enterobacter",0.822875387093794,0.313173746841398,2.6275362970017,0.00860056657345858,0.0247266288986934,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Geobacillus",-0.316721734262851,0.131534227078445,-2.40790356470459,0.0160444184864287,0.0442825950225433,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
"Aerococcus",-0.297766894416698,0.136503334138201,-2.18138916749995,0.0291546441682312,0.0773719402926135,FALSE,"Aerococcus","Aerococcus","Aerococcus",0,""
