"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Enterobacter",1.6057656814243,0.0782515653427735,20.5205566737278,1.41087659974837e-93,9.73504853826375e-92,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,"Enterobacter
(Enterobacter)"
"Flavobacterium",1.30674008332611,0.0649402159893503,20.1222010647517,4.71665930387263e-90,1.62724745983606e-88,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,"Flavobacterium
(Flavobacterium)"
"Bacillus",1.67060152319038,0.0849100268268748,19.6749616696814,3.53443917409437e-86,8.12921010041705e-85,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Staphylococcus",1.18965663964404,0.0674681618771518,17.6328598044542,1.37816458332703e-69,2.37733390623913e-68,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Pseudomonas",1.71150942210418,0.0977446548444732,17.5100052767842,1.20182919779799e-68,1.65852429296123e-67,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Acinetobacter",1.48721449570566,0.0897405099740538,16.5723873882113,1.10355968683521e-61,1.26909363986049e-60,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Escherichia",1.01932498116604,0.0621887976648866,16.3908134493742,2.22447795668853e-60,2.19269970016441e-59,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Methylobacterium",2.43812525198759,0.149661927858616,16.2908849757091,1.14559436080179e-59,9.8807513619154e-59,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Campylobacter",1.58649210854438,0.102661881773168,15.4535654435962,7.13831699274171e-54,5.47270969443531e-53,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Shewanella",2.11922319418808,0.145497465412767,14.5653615901554,4.66509600529338e-48,3.21891624365243e-47,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Peptostreptococcus",-0.830730486774394,0.0637526813524644,-13.030518389989,8.20483130392094e-39,5.14666690882313e-38,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Devosia",0.859206370203717,0.0677649000536038,12.6792243406847,7.70909586866446e-37,4.43273012448207e-36,TRUE,"Devosia","Devosia","Devosia",1,""
"Streptococcus",1.13442795182654,0.0924189113942923,12.2748465082722,1.23626035225909e-34,6.56168956199054e-34,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Solobacterium",-0.748178254663899,0.0616326467538636,-12.1393172948069,6.53691637343553e-34,3.22176592690751e-33,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Lachnoanaerobaculum",-0.744001018247945,0.0640494383813055,-11.6160428108469,3.41594959356016e-31,1.57133681303767e-30,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Corynebacterium",0.982466653657822,0.0849383077384465,11.5668263215599,6.06861377575698e-31,2.6170896907952e-30,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Rhizobium",0.793547485371424,0.0713561860307574,11.1209347011536,9.92269215381642e-29,4.02744563890196e-28,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Lactobacillus",0.937031005784287,0.0843785808447234,11.1050813654788,1.18509360433435e-28,4.542858816615e-28,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Fusobacterium",-1.11442008993729,0.107251135323963,-10.3907533153013,2.73186813544484e-25,9.92099480766809e-25,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Clostridium",0.78850185796131,0.0772276576625209,10.2100967687898,1.78686541083592e-24,6.16468566738394e-24,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Paracoccus",0.78766364604877,0.0789188496834294,9.98067824364344,1.85196486781539e-23,6.085027422822e-23,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Roseburia",-0.68451006406902,0.069456222088671,-9.85527348716351,6.50393864825047e-23,2.03987166695128e-22,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Veillonella",-0.929776378831114,0.096118903132067,-9.67318964879994,3.91967213372202e-22,1.17590164011661e-21,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Gordonia",0.777979274725624,0.0817918937758234,9.51169167030075,1.8758680306048e-21,5.39312058798881e-21,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Dialister",-0.537418285669735,0.0574567439916979,-9.35344136011933,8.48413470569376e-21,2.34162117877148e-20,TRUE,"Dialister","Dialister","Dialister",1,""
"Oribacterium",-0.554174026523891,0.0599081646039959,-9.25039233278277,2.23670152636681e-20,5.93586174305039e-20,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Parvimonas",-0.635089083376859,0.069827723182079,-9.09508508133417,9.45124419808058e-20,2.4153179617317e-19,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
