"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Peptostreptococcus",-0.43360948338461,0.0911384526891089,-4.75770073542654,1.95810502127432e-06,0.000135109246467928,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,"Peptostreptococcus
(Peptostreptococcus)"
"Atopobium",-0.446989549300162,0.101046944911787,-4.42358301570007,9.70773048422023e-06,0.000334916701705598,TRUE,"Atopobium","Atopobium","Atopobium",1,"Atopobium
(Atopobium)"
"Gordonia",0.781842683217901,0.190713375593536,4.09956921366768,4.13919871826225e-05,0.000571209423120191,TRUE,"Gordonia","Gordonia","Gordonia",1,"Gordonia
(Gordonia)"
"Lachnoanaerobaculum",-0.388365775621682,0.0935361955523158,-4.15203732981063,3.29528492136734e-05,0.000571209423120191,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Solobacterium",-0.352229302289479,0.085711009334149,-4.10949894331886,3.96518529039508e-05,0.000571209423120191,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Selenomonas",-0.409201580044337,0.107834920231341,-3.79470378580952,0.000147819828384934,0.00165075754909453,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Acinetobacter",0.82304481323551,0.218684082132725,3.76362470102411,0.000167468157154518,0.00165075754909453,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Bacillus",0.419450860284154,0.113579681193228,3.69300966403104,0.000221615597845587,0.00191143453141819,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Veillonella",-0.549542679644683,0.150177082314831,-3.65929788469737,0.000252907221063885,0.00193895536148979,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Oribacterium",-0.298063903438994,0.0868035772865032,-3.43377442216704,0.000595239335005376,0.00410715141153709,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Myroides",0.306699191706157,0.0920949539037419,3.33024969019172,0.000867681379581797,0.00544272865374036,TRUE,"Myroides","Myroides","Myroides",1,""
"Hymenobacter",-0.281557364284697,0.0900891679446863,-3.12531873374133,0.00177612496619314,0.00994723434981699,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Geobacillus",0.370586679733693,0.120026939321779,3.08752919825933,0.0020182794332962,0.00994723434981699,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
"Aggregatibacter",-0.307375221612161,0.0994136008951148,-3.09188299030083,0.00198891230390894,0.00994723434981699,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Lactococcus",0.451648409161766,0.148901728822144,3.03319788651506,0.00241976866423967,0.00996091857033802,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Mogibacterium",-0.22908666001787,0.0756326332796258,-3.02893936233716,0.00245413935790937,0.00996091857033802,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Parvimonas",-0.324738114814516,0.105972506028234,-3.06436194618248,0.00218134824865614,0.00996091857033802,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Flavobacterium",0.516921453197792,0.181014443695314,2.85569174837718,0.0042943183454836,0.0164615536576871,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Dialister",-0.211120439401974,0.0768193896423366,-2.74827020085593,0.00599106147337875,0.0217570127191123,TRUE,"Dialister","Dialister","Dialister",1,""
"Clostridium",-0.390668956520857,0.143870311106415,-2.71542442298532,0.00661908822107452,0.0221770457789977,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Leptotrichia",-0.350015793676425,0.129206910680151,-2.70895567298937,0.00674953567186886,0.0221770457789977,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Enterobacter",0.647060851732298,0.244148587019019,2.65027481679381,0.00804263209993795,0.0252246188588963,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Brevundimonas",-0.398223851420507,0.156930642656184,-2.53757866966089,0.0111622277392184,0.0334866832176552,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Arcobacter",0.223503848897174,0.0886225874940734,2.52197385809933,0.0116698380456755,0.0335507843813171,TRUE,"Arcobacter","Arcobacter","Arcobacter",1,""
