"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Bacillus",1.00941673320087,0.101917475722438,9.90425563472466,3.98929594414389e-23,2.75261420145928e-21,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Enterobacter",0.807160997766212,0.0956994083889008,8.43433633869596,3.33087518751899e-17,1.14915193969405e-15,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,"Enterobacter
(Enterobacter)"
"Prevotella",0.721210469890154,0.119220489129558,6.04938358461531,1.45401088080162e-09,2.66656316042535e-08,TRUE,"Prevotella","Prevotella","Prevotella",1,"Prevotella
(Prevotella)"
"Escherichia",0.552801113038928,0.0915307955313617,6.03950954244158,1.54583371618861e-09,2.66656316042535e-08,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Mycobacterium",0.420939943245278,0.0742972641175286,5.66561835412144,1.46495264631948e-08,2.02163465192089e-07,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Pseudomonas",0.477126132896919,0.102075501348177,4.674247263988,2.95033705736149e-06,3.39288761596571e-05,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Flavobacterium",0.563971522022618,0.121594150876613,4.63814680193707,3.51547062636702e-06,3.46524961741892e-05,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Acinetobacter",0.435060727769755,0.0961395766645391,4.52530313595843,6.03089981132263e-06,5.20165108726577e-05,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Campylobacter",0.955313834457486,0.215786031436516,4.42713473202058,9.54930896098575e-06,7.32113687008908e-05,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Rhizobium",0.369837105551819,0.0920394127979293,4.01824712163026,5.86326880575697e-05,0.000404565547597231,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Shewanella",1.02582672820611,0.257574904780669,3.98263460130024,6.81555013591351e-05,0.000427520872161848,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Clostridium",0.51711033679024,0.144648257400347,3.57495033873115,0.000350294380401078,0.0020141926873062,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Bacteroides",0.330079783518522,0.0952073824866129,3.46695576432777,0.000526388509678821,0.0027939082436799,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Staphylococcus",0.312464450962926,0.0950455956838961,3.28752162280223,0.0010107342690486,0.00498147604031096,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Haemophilus",0.378593052831539,0.120917760660302,3.13099623053005,0.00174214396640597,0.00801386224546748,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Parabacteroides",0.31389449159783,0.104479317029281,3.00436967356761,0.00266131748367068,0.0114769316483298,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Pseudoalteromonas",0.296562137834531,0.106012356394633,2.79742992157038,0.00515109402544679,0.0209073816326958,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,""
"Selenomonas",-0.159610363693811,0.0629599468120615,-2.53510957006136,0.0112412159103568,0.0430913276563679,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Bifidobacterium",-0.175535848194834,0.0737352904199804,-2.38062191380843,0.0172834409300408,0.0627661802196219,FALSE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",0,""
"Lactococcus",0.21172622479364,0.0945273993656029,2.2398397312799,0.0251013294701886,0.0824757968306197,FALSE,"Lactococcus","Lactococcus","Lactococcus",0,""
