"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Escherichia",1.56297126682659,0.0519097116306709,30.1094191766441,3.64786658240926e-199,2.4805492760383e-197,TRUE,"Escherichia","Escherichia","Escherichia",1,"Escherichia
(Escherichia)"
"Acinetobacter",1.65568529270631,0.0553993417689774,29.8863712065521,2.95877669032169e-196,1.00598407470938e-194,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,"Acinetobacter
(Acinetobacter)"
"Streptococcus",1.58025577708245,0.0536301711146465,29.4657977820787,7.90079416788878e-191,1.79084667805479e-189,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,"Streptococcus
(Streptococcus)"
"Staphylococcus",1.5270901612551,0.0522467802217168,29.228407086038,8.44865714879647e-188,1.4362717152954e-186,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Corynebacterium",1.44441174090926,0.0507441926956259,28.464572282648,3.21724987223972e-178,4.37545982624602e-177,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Pseudomonas",1.24824741457851,0.0449586395422052,27.7643502403295,1.16937722858105e-169,1.32529419239186e-168,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Lactobacillus",1.06328311582471,0.0389550708157293,27.2951144372039,4.84759320334974e-164,4.70909054039689e-163,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Actinomyces",0.914041429364485,0.0355517863968218,25.7101406709115,9.00313561925486e-146,7.65266527636664e-145,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Prevotella",0.72344120766923,0.0288626448050845,25.0649658946635,1.19917918257944e-138,9.06046493504464e-138,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Methylobacterium",0.67030897634063,0.0285952327825452,23.4412841272547,1.62221700466527e-121,1.10310756317238e-120,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Veillonella",0.707301822887946,0.0321984621582468,21.9669442413661,5.96490689508044e-107,3.68739698968609e-106,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Flavobacterium",0.418797313703038,0.0200433231913313,20.894604637427,5.99510126054087e-97,3.39722404763982e-96,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Haemophilus",0.443836507650888,0.022870219069181,19.4067449160985,6.76812351770181e-84,3.54024922464402e-83,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Clostridium",0.457629604907697,0.0243151921429275,18.8207274784299,5.10784372757021e-79,2.48095266767696e-78,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Mogibacterium",-0.384340994091247,0.0218918271756934,-17.5563689136913,5.3169513972582e-69,2.41035130009038e-68,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Solobacterium",-0.36881424700285,0.0216013897974263,-17.0736350976265,2.33216031037107e-65,9.91168131907703e-65,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Catonella",-0.360458751421822,0.0212236405492106,-16.9838322782577,1.08185381875799e-64,4.32741527503195e-64,TRUE,"Catonella","Catonella","Catonella",1,""
"Myroides",-0.356353642604048,0.0213780269805631,-16.669154872339,2.19678566533759e-62,8.2989680690531e-62,TRUE,"Myroides","Myroides","Myroides",1,""
"Eikenella",-0.34951907252377,0.0210428859255535,-16.60984494999,5.91458771116253e-62,2.11679981241606e-61,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Shewanella",0.414083360236937,0.025169621925459,16.4517115697353,8.15312954436611e-61,2.77206404508448e-60,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Gordonia",0.36350298128754,0.0221178894768168,16.434795086057,1.07788424476795e-60,3.49029184020099e-60,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Paracoccus",0.374715788206659,0.022923961496311,16.3460311284749,4.64250480110221e-60,1.43495602943159e-59,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Roseburia",-0.343317173656217,0.0211897276222235,-16.2020569483937,4.87681545614569e-59,1.4418410913822e-58,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Tannerella",-0.34358514485858,0.0214347464122406,-16.0293543133485,7.97066325467453e-58,2.25835458882445e-57,TRUE,"Tannerella","Tannerella","Tannerella",1,""
"Mobiluncus",-0.344497386001126,0.0219196255560916,-15.7163900961523,1.16791194245284e-55,3.17672048347173e-55,TRUE,"Mobiluncus","Mobiluncus","Mobiluncus",1,""
"Propionimicrobium",-0.330630007796949,0.0210963522357636,-15.6723780538916,2.33670398545994e-55,6.11137965427985e-55,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
