"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Nocardioides",1.4754362895708,0.150390559225358,9.8106975409266,1.01266101331759e-22,6.98736099189137e-21,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,"Nocardioides
(Nocardioides)"
"Corynebacterium",1.15822329386873,0.135237374616764,8.56437280855912,1.08665712029243e-17,2.49931137667259e-16,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Staphylococcus",2.25282714499243,0.261744581171416,8.60696765873848,7.50186009109e-18,2.49931137667259e-16,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,"Staphylococcus
(Staphylococcus)"
"Devosia",1.38307198042646,0.163910610256445,8.43796492650832,3.22910486692551e-17,5.5702058954465e-16,TRUE,"Devosia","Devosia","Devosia",1,""
"Agromyces",0.898280711150445,0.109734210255254,8.18596779491963,2.70123968498926e-16,3.72771076528518e-15,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Halomonas",0.981150036811504,0.129561057026857,7.57287767888555,3.65046002984402e-14,4.19802903432062e-13,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Escherichia",0.880917686648017,0.119537831806712,7.36936309897626,1.71445120742314e-13,1.6899590473171e-12,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Paracoccus",1.10088808267645,0.152252331698273,7.23068126705697,4.80577059968471e-13,4.14497714222807e-12,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Pseudoalteromonas",0.844378823935968,0.117160824779725,7.20700648466321,5.71952807747552e-13,4.38497152606456e-12,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,""
"Aerococcus",0.674922401208653,0.104438226074402,6.4624077464494,1.03049971315257e-10,7.11044802075271e-10,TRUE,"Aerococcus","Aerococcus","Aerococcus",1,""
"Fusobacterium",-1.45630633555805,0.233150570455905,-6.24620532864396,4.205442675653e-10,2.63795949654597e-09,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Brevundimonas",1.08229894754372,0.17894784215946,6.04812516587534,1.46541093433193e-09,8.42611287240862e-09,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Methylobacterium",1.19912717646072,0.199568360619837,6.0086036320405,1.8712798810234e-09,9.93217783004727e-09,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,""
"Propionimicrobium",0.630754537671071,0.107805336347001,5.85086563471045,4.89021168752984e-09,2.41017576028256e-08,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Gordonia",1.0095605234308,0.177714132524112,5.68081170074545,1.3405700145746e-08,6.16662206704318e-08,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Parabacteroides",-1.07099844088472,0.18975796585132,-5.64402361755858,1.66121270709676e-08,7.16397979935479e-08,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Morganella",0.651892596760591,0.118153745273493,5.51732486559474,3.44198812893116e-08,1.39704224056617e-07,TRUE,"Morganella","Morganella","Morganella",1,""
"Arcobacter",0.556525647786852,0.102343543588718,5.43781882346509,5.39367785439222e-08,2.06757651085035e-07,TRUE,"Arcobacter","Arcobacter","Arcobacter",1,""
"Roseburia",-0.819587862735016,0.154080438401399,-5.31922073456131,1.04212639406399e-07,3.78456427317976e-07,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Lysinibacillus",0.493011235175927,0.095879711379715,5.14197662969011,2.71862941214485e-07,9.37927147189975e-07,TRUE,"Lysinibacillus","Lysinibacillus","Lysinibacillus",1,""
"Campylobacter",-0.900512249615045,0.183891329505777,-4.89698047229984,9.73205051968599e-07,3.19767374218254e-06,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Parvimonas",-0.717541529014724,0.14989901674372,-4.78683279318297,1.69433879397056e-06,5.31406258108947e-06,TRUE,"Parvimonas","Parvimonas","Parvimonas",1,""
"Alcanivorax",0.539419615953035,0.114884330205756,4.69532803113307,2.6617922163421e-06,7.98537664902631e-06,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Geobacillus",0.61773149996383,0.133757088932426,4.61830849410837,3.86880797527983e-06,1.11228229289295e-05,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
