"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Pseudomonas",2.899971779944,0.166398275577696,17.4278956309852,5.06768485532935e-68,3.49670255017725e-66,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,"Pseudomonas
(Pseudomonas)"
"Pseudoalteromonas",1.44441441692501,0.0888174359354349,16.262734920371,1.81454244167321e-59,6.26017142377258e-58,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,"Pseudoalteromonas
(Pseudoalteromonas)"
"Bacillus",-0.735769475374727,0.0524560795700694,-14.0263908665135,1.074840112098e-44,2.4721322578254e-43,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Alcanivorax",0.816465717509388,0.0620253146492569,13.1634272575056,1.4247355424974e-39,2.45766881080802e-38,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Enterobacter",-0.748290947195306,0.0589504298852978,-12.6935621784487,6.41981253619325e-37,8.85934129994669e-36,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Escherichia",1.10061572839635,0.0914877432160175,12.030198687901,2.46566682761246e-33,2.83551685175433e-32,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Brevundimonas",-0.723569052351026,0.0626086378236359,-11.5570163719145,6.80316740632416e-31,6.70597930051953e-30,TRUE,"Brevundimonas","Brevundimonas","Brevundimonas",1,""
"Halomonas",0.965871595248627,0.0909267076625903,10.6225290684974,2.34130401442795e-26,2.01937471244411e-25,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Eubacterium",0.542109625120038,0.0568846401277298,9.52998250323418,1.57309740667836e-21,1.20604134512008e-20,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Actinomyces",-0.693158730663849,0.0735885214768767,-9.41938656671688,4.53731033078594e-21,3.1307441282423e-20,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Oribacterium",0.499641994324086,0.0576809050045923,8.66217328393698,4.6285404808207e-18,2.90335721069662e-17,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Aggregatibacter",0.485725862254231,0.0568181423016834,8.54878112126943,1.24395161649366e-17,7.15272179483856e-17,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Clostridium",0.576982592407822,0.0682238413568474,8.45719884621995,2.73876681345782e-17,1.4536531548353e-16,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Lactococcus",-0.532542234493771,0.0683505694887127,-7.79133573395777,6.63044735222875e-15,3.26786333788417e-14,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Mycobacterium",0.426022786600088,0.0556933189714387,7.64944152131724,2.01854045691278e-14,9.28528610179879e-14,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Acinetobacter",-0.497257017592076,0.0661481782090444,-7.5173199180274,5.5910490313211e-14,2.41113989475723e-13,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Corynebacterium",-0.544647018122606,0.0735406415963427,-7.40606834941854,1.30098799581756e-13,5.28048068890655e-13,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Lysinibacillus",-0.396939314348158,0.059645686062669,-6.65495429009062,2.83388112699558e-11,1.08632109868164e-10,TRUE,"Lysinibacillus","Lysinibacillus","Lysinibacillus",1,""
"Bifidobacterium",0.418937159389008,0.0636398530363564,6.58293725395118,4.61243835478643e-11,1.6750434025277e-10,TRUE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",1,""
"Flavobacterium",-0.372308256750321,0.062850333134284,-5.92372765876768,3.14724513928075e-09,1.08579957305186e-08,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Nocardioides",-0.397812584972102,0.0675126486625307,-5.89241561178575,3.80590470828239e-09,1.25051154700707e-08,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Lactobacillus",-0.373090295986149,0.0734310331536867,-5.08082591191784,3.7579739423381e-07,1.17863728191513e-06,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Campylobacter",0.287233831508224,0.05871555006242,4.89195504773213,9.98392505022151e-07,2.99517751506645e-06,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Shewanella",0.402702683304183,0.0827654167069473,4.86559120133543,1.14115173165243e-06,3.28081122850074e-06,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Selenomonas",0.357881856408415,0.0810213056769043,4.41713267168973,1.00018843774685e-05,2.76052008818129e-05,TRUE,"Selenomonas","Selenomonas","Selenomonas",1,""
"Catonella",0.330079407860333,0.075267098654257,4.38544083353828,1.15751118500671e-05,3.07185660636395e-05,TRUE,"Catonella","Catonella","Catonella",1,""
