"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Gordonia",0.614637409322866,0.143731982206769,4.27627449288679,1.90046876187512e-05,0.000765464906196416,TRUE,"Gordonia","Gordonia","Gordonia",1,"Gordonia
(Gordonia)"
"Bacillus",0.7063088283155,0.166517127583792,4.24165873243328,2.21873885854034e-05,0.000765464906196416,TRUE,"Bacillus","Bacillus","Bacillus",1,"Bacillus
(Bacillus)"
"Lachnoanaerobaculum",0.387993578905246,0.178768414880495,2.17036985624455,0.0299788384634896,0.356934449309622,FALSE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",0,""
"Anaerococcus",-0.301077487502218,0.139608253236475,-2.15658802773099,0.0310377782008367,0.356934449309622,FALSE,"Anaerococcus","Anaerococcus","Anaerococcus",0,""
"Brevundimonas",-0.628117166999625,0.277807431820055,-2.26098043124518,0.023760468859403,0.356934449309622,FALSE,"Brevundimonas","Brevundimonas","Brevundimonas",0,""
"Pseudomonas",-0.584012741780448,0.248979673051134,-2.34562418137848,0.0189952497240414,0.356934449309622,FALSE,"Pseudomonas","Pseudomonas","Pseudomonas",0,""
"Corynebacterium",0.41174973395514,0.215210288573531,1.91324372400744,0.0557168583980714,0.372851398424768,FALSE,"Corynebacterium","Corynebacterium","Corynebacterium",0,""
"Atopobium",0.478712693274429,0.253969206800526,1.88492415795283,0.0594400780097457,0.372851398424768,FALSE,"Atopobium","Atopobium","Atopobium",0,""
"Oribacterium",0.351666069141414,0.181861215006662,1.93370570590618,0.0531493219011429,0.372851398424768,FALSE,"Oribacterium","Oribacterium","Oribacterium",0,""
"Roseburia",-0.225638066820598,0.115076924969894,-1.96075856979692,0.0499071931137156,0.372851398424768,FALSE,"Roseburia","Roseburia","Roseburia",0,""
"Leptotrichia",0.441274882509202,0.223427374261291,1.97502604131732,0.0482651928434176,0.372851398424768,FALSE,"Leptotrichia","Leptotrichia","Leptotrichia",0,""
"Parvimonas",0.140536923877771,0.0796203297012812,1.76508844418298,0.0775489024924827,0.445906189331776,FALSE,"Parvimonas","Parvimonas","Parvimonas",0,""
"Paracoccus",0.309122114470654,0.184456255788436,1.67585595375634,0.0937664110531525,0.497683258666732,FALSE,"Paracoccus","Paracoccus","Paracoccus",0,""
"Fusobacterium",0.581863646399672,0.360423218943777,1.61439001656116,0.106442855821414,0.52461121797697,FALSE,"Fusobacterium","Fusobacterium","Fusobacterium",0,""
"Dialister",0.156084354492496,0.10527525128186,1.48263103238388,0.138172467541436,0.609264100075249,FALSE,"Dialister","Dialister","Dialister",0,""
"Veillonella",0.553245329103315,0.376089711803515,1.4710461672835,0.141278631901507,0.609264100075249,FALSE,"Veillonella","Veillonella","Veillonella",0,""
