"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Clostridium",-1.92201333650615,0.0811212371255492,-23.6930969572308,4.24771509457707e-124,2.93092341525818e-122,TRUE,"Clostridium","Clostridium","Clostridium",1,"Clostridium
(Clostridium)"
"Parabacteroides",-1.01151330259576,0.0458226381874733,-22.0745322095461,5.55359928095451e-108,1.91599175192931e-106,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,"Parabacteroides
(Parabacteroides)"
"Flavobacterium",-1.85743012193835,0.0923654637201986,-20.1095739373435,6.08441937652001e-90,1.3994164565996e-88,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,"Flavobacterium
(Flavobacterium)"
"Campylobacter",-1.93728175311759,0.112637893203796,-17.1992008907026,2.69218681991969e-66,4.64402226436147e-65,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Escherichia",-1.49114096528918,0.094255263070574,-15.8202408726257,2.2562782276703e-56,3.11366395418501e-55,TRUE,"Escherichia","Escherichia","Escherichia",1,""
"Blautia",-0.771512185085094,0.0502627009009222,-15.3495966443566,3.56395408758394e-53,4.09854720072153e-52,TRUE,"Blautia","Blautia","Blautia",1,""
"Lactobacillus",-1.64319053118807,0.113507629594197,-14.4764764894014,1.70622126285337e-47,1.68184667338404e-46,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Shewanella",-1.73646139968188,0.124733667739948,-13.9213528403748,4.69924343306827e-44,4.05309746102138e-43,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Bacteroides",-0.80378853573285,0.0578289742311348,-13.899408495821,6.38669782644895e-44,4.89646833361086e-43,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Bacillus",-1.93143545153016,0.139042204684882,-13.8910013395391,7.18241337474127e-44,4.95586522857148e-43,TRUE,"Bacillus","Bacillus","Bacillus",1,""
"Devosia",-0.846610384259545,0.0626183882556544,-13.5201561049936,1.18923179279315e-41,7.45972670024793e-41,TRUE,"Devosia","Devosia","Devosia",1,""
"Enterobacter",-1.62910231563426,0.123218792078591,-13.2212164082504,6.61848612419487e-40,3.80562952141205e-39,TRUE,"Enterobacter","Enterobacter","Enterobacter",1,""
"Pseudoalteromonas",-0.517459726736597,0.0453970378388411,-11.39853504481,4.25213887074056e-30,2.25690447754691e-29,TRUE,"Pseudoalteromonas","Pseudoalteromonas","Pseudoalteromonas",1,""
"Geobacillus",-0.560897908267465,0.0513343827819199,-10.926359252244,8.62394094905568e-28,4.2503708963203e-27,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,""
"Staphylococcus",-1.23385650142425,0.114322272994075,-10.7927918953134,3.72304269472613e-27,1.71259963957402e-26,TRUE,"Staphylococcus","Staphylococcus","Staphylococcus",1,""
"Streptococcus",-1.39884392163285,0.133510171638599,-10.4774333256002,1.09680013425368e-25,4.729950578969e-25,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,""
"Haemophilus",-1.11101376794766,0.109867061920136,-10.1123462166966,4.87037065639491e-24,1.97679750171323e-23,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
"Pseudomonas",-1.38891049993595,0.137477046566838,-10.1028537826545,5.36575645400405e-24,2.05687330736822e-23,TRUE,"Pseudomonas","Pseudomonas","Pseudomonas",1,""
"Aggregatibacter",-0.625940348538223,0.0693237305334364,-9.02923636281111,1.72873906184528e-19,6.27805238249074e-19,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Paracoccus",-0.662109847135094,0.0734791322446674,-9.01085555733608,2.04455159335576e-19,7.05370299707736e-19,TRUE,"Paracoccus","Paracoccus","Paracoccus",1,""
"Acinetobacter",-0.98898640165568,0.140503427258604,-7.03887742065823,1.93794757642152e-12,6.36754203681358e-12,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,""
"Mycobacterium",-0.595655511180886,0.0915892332946315,-6.50355385402927,7.84443204306934e-11,2.46029914078084e-10,TRUE,"Mycobacterium","Mycobacterium","Mycobacterium",1,""
"Catonella",0.268884313622725,0.0430544816611726,6.24521079451782,4.23228945011803e-10,1.25305636198879e-09,TRUE,"Catonella","Catonella","Catonella",1,""
"Dialister",0.31354758900499,0.0502430357417096,6.24061791602087,4.35845691126537e-10,1.25305636198879e-09,TRUE,"Dialister","Dialister","Dialister",1,""
"Aerococcus",-0.260116455249078,0.0433243942484155,-6.0039259581475,1.92602559173494e-09,5.31583063318844e-09,TRUE,"Aerococcus","Aerococcus","Aerococcus",1,""
"Mogibacterium",0.253143394908839,0.0425754402610102,5.94576106217422,2.75175299568742e-09,7.30272910393968e-09,TRUE,"Mogibacterium","Mogibacterium","Mogibacterium",1,""
"Oribacterium",0.252893508173634,0.0437245671205208,5.78378529115147,7.30381541825645e-09,1.86653060688776e-08,TRUE,"Oribacterium","Oribacterium","Oribacterium",1,""
"Eikenella",0.268020386906698,0.0474003132565683,5.65440117359474,1.56390549011982e-08,3.85390995779528e-08,TRUE,"Eikenella","Eikenella","Eikenella",1,""
"Solobacterium",0.317750115063292,0.0593062219097732,5.35778717360732,8.42473954306898e-08,2.0045069947302e-07,TRUE,"Solobacterium","Solobacterium","Solobacterium",1,""
"Prevotella",-0.67953680053902,0.132173988982405,-5.14122941866784,2.72946522247275e-07,6.27777001168732e-07,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Treponema",-0.519611215661941,0.101750591536557,-5.10671444573619,3.27808549823728e-07,7.29638385091523e-07,TRUE,"Treponema","Treponema","Treponema",1,""
"Peptostreptococcus",0.33243101256971,0.0662769758843954,5.01578426193672,5.28175693323251e-07,1.13887883872826e-06,TRUE,"Peptostreptococcus","Peptostreptococcus","Peptostreptococcus",1,""
"Bulleidia",0.224727428696797,0.0450586729350387,4.98744002116501,6.11846056742369e-07,1.2793144822795e-06,TRUE,"Bulleidia","Bulleidia","Bulleidia",1,""
"Rhizobium",-0.496071908158567,0.100776058778674,-4.92251745276175,8.5437942258602e-07,1.73388765171869e-06,TRUE,"Rhizobium","Rhizobium","Rhizobium",1,""
"Propionimicrobium",0.220716555638727,0.0450983394413172,4.89411713098499,9.87480158968394e-07,1.94674659910912e-06,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Mobiluncus",0.213248182198507,0.0448455157991656,4.75517291747761,1.98276633525735e-06,3.58589002126037e-06,TRUE,"Mobiluncus","Mobiluncus","Mobiluncus",1,""
"Lachnoanaerobaculum",0.3104648493127,0.0653412182857741,4.75143955772085,2.01973535357235e-06,3.58589002126037e-06,TRUE,"Lachnoanaerobaculum","Lachnoanaerobaculum","Lachnoanaerobaculum",1,""
"Roseburia",0.212236276305544,0.0446744286283242,4.7507328649075,2.02680740332108e-06,3.58589002126037e-06,TRUE,"Roseburia","Roseburia","Roseburia",1,""
"Veillonella",0.498220316473145,0.104585256846373,4.76377198370313,1.90007204726012e-06,3.58589002126037e-06,TRUE,"Veillonella","Veillonella","Veillonella",1,""
"Atopobium",0.235742757912145,0.0549281167648973,4.29184126084585,1.77197610562504e-05,3.0566587822032e-05,TRUE,"Atopobium","Atopobium","Atopobium",1,""
"Hymenobacter",0.214477407584731,0.0516774198041385,4.15031184601741,3.32022605434433e-05,5.58769750609168e-05,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Alcanivorax",0.178448724652912,0.0467524175469098,3.81688763952929,0.000135145676839503,0.000222025040522041,TRUE,"Alcanivorax","Alcanivorax","Alcanivorax",1,""
"Leptotrichia",-0.385970033373961,0.102827265136307,-3.75357676645704,0.000174329111208959,0.000279737411009725,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Halomonas",0.177878470164684,0.0481103394489684,3.69730233047645,0.000217902773712262,0.000341711167866957,TRUE,"Halomonas","Halomonas","Halomonas",1,""
"Actinomyces",0.536485595967633,0.146452366479788,3.66320878837881,0.000249075353486064,0.000381915542011964,TRUE,"Actinomyces","Actinomyces","Actinomyces",1,""
"Gemella",0.238741466166837,0.0688400711415205,3.46805955031678,0.000524231105159671,0.000786346657739507,TRUE,"Gemella","Gemella","Gemella",1,""
"Eubacterium",0.136051099612045,0.0447915944339229,3.03742479658207,0.00238608935040745,0.00350298223783222,TRUE,"Eubacterium","Eubacterium","Eubacterium",1,""
"Agromyces",0.132129598702595,0.0466455440186103,2.83263067207188,0.00461666924423491,0.00663646203858768,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Corynebacterium",-0.357795286268619,0.132194430855695,-2.7065836582722,0.00679794520768876,0.00957261672103111,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,""
"Ruminococcus",0.110373926732644,0.0461071402145334,2.39385757214786,0.0166722215130627,0.0230076656880265,TRUE,"Ruminococcus","Ruminococcus","Ruminococcus",1,""
"Lactococcus",-0.234500866108214,0.100219199279321,-2.33987966172664,0.019289954209843,0.0260981733427288,TRUE,"Lactococcus","Lactococcus","Lactococcus",1,""
"Finegoldia",0.115583163125502,0.0502933404784986,2.29818027647052,0.0215515307863201,0.0285972235433863,TRUE,"Finegoldia","Finegoldia","Finegoldia",1,""
"Gordonia",0.131806410799173,0.0618347458818582,2.13159137179933,0.0330404536778563,0.0428790556616274,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Nocardioides",0.107038369794042,0.0503627317196929,2.12534876761237,0.0335575218221432,0.0428790556616274,TRUE,"Nocardioides","Nocardioides","Nocardioides",1,""
"Brevundimonas",0.192562261814284,0.0937909892027254,2.05309980682758,0.0400628987036706,0.050260727464605,FALSE,"Brevundimonas","Brevundimonas","Brevundimonas",0,""
"Peptoniphilus",0.0847404523867392,0.0456264703200501,1.8572651312346,0.0632734426652923,0.077961920426878,FALSE,"Peptoniphilus","Peptoniphilus","Peptoniphilus",0,""
"Methylobacterium",-0.306166063851199,0.178722299889781,-1.71308260938905,0.0866973429163298,0.104949415109241,FALSE,"Methylobacterium","Methylobacterium","Methylobacterium",0,""
"Anaerococcus",-0.0666654335229286,0.0487219435413594,-1.36828354284219,0.171223340084662,0.203696732169684,FALSE,"Anaerococcus","Anaerococcus","Anaerococcus",0,""
"Myroides",0.0540716677782988,0.0449647674004426,1.20253413737811,0.229156648139181,0.26799675799328,FALSE,"Myroides","Myroides","Myroides",0,""
"Porphyromonas",0.123144273832343,0.107805823521871,1.14227849488447,0.253338277249904,0.29133901883739,FALSE,"Porphyromonas","Porphyromonas","Porphyromonas",0,""
"Tannerella",0.0478527714481878,0.0453724112797273,1.05466670380749,0.291577784935008,0.329817494434681,FALSE,"Tannerella","Tannerella","Tannerella",0,""
"Arcobacter",0.0434360978190292,0.0448945695414338,0.967513404465131,0.333287443569024,0.370916671068752,FALSE,"Arcobacter","Arcobacter","Arcobacter",0,""
"Fusobacterium",-0.131008344813215,0.140989572873283,-0.929205913198708,0.352782383551473,0.386380705794471,FALSE,"Fusobacterium","Fusobacterium","Fusobacterium",0,""
"Bifidobacterium",-0.0414680263691364,0.0507641742628256,-0.816875817864002,0.413999398539891,0.44634310155082,FALSE,"Bifidobacterium","Bifidobacterium","Bifidobacterium",0,""
"Selenomonas",0.0685024191311741,0.0863647614993003,0.793175572327946,0.427675537517561,0.453994032134026,FALSE,"Selenomonas","Selenomonas","Selenomonas",0,""
"Parvimonas",-0.0348478409720267,0.0546208291779169,-0.637995458811447,0.523476636206807,0.547271028761662,FALSE,"Parvimonas","Parvimonas","Parvimonas",0,""
"Morganella",-0.0244145399742802,0.0459328209960868,-0.531527118187671,0.595053554404768,0.612816347073567,FALSE,"Morganella","Morganella","Morganella",0,""
"Lysinibacillus",-0.0174026347976557,0.0462460053747003,-0.376305686440457,0.706689652313149,0.717082147200107,FALSE,"Lysinibacillus","Lysinibacillus","Lysinibacillus",0,""
"Capnocytophaga",0.00747634120774079,0.125732084750395,0.059462477080396,0.952583751521583,0.952583751521583,FALSE,"Capnocytophaga","Capnocytophaga","Capnocytophaga",0,""
