"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Corynebacterium",-1.99045078174389,0.230321563285215,-8.64205137093069,5.52125922928684e-18,3.80966886820792e-16,TRUE,"Corynebacterium","Corynebacterium","Corynebacterium",1,"Corynebacterium
(Corynebacterium)"
"Geobacillus",-1.32013744656893,0.239738807785535,-5.50656549418524,3.65901874016427e-08,8.41574310237782e-07,TRUE,"Geobacillus","Geobacillus","Geobacillus",1,"Geobacillus
(Geobacillus)"
"Acinetobacter",-1.54320980296833,0.279135998910377,-5.52852304608625,3.22938007798255e-08,8.41574310237782e-07,TRUE,"Acinetobacter","Acinetobacter","Acinetobacter",1,"Acinetobacter
(Acinetobacter)"
"Hymenobacter",-0.837809309927789,0.163876851696989,-5.11243230054794,3.18036980477174e-07,5.48613791323125e-06,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Clostridium",2.97154255790367,0.615140029937753,4.83067661554129,1.36069852942239e-06,1.8777639706029e-05,TRUE,"Clostridium","Clostridium","Clostridium",1,""
"Shewanella",-1.02254125874871,0.21398339484457,-4.77860097271308,1.76519111772965e-06,2.02996978538909e-05,TRUE,"Shewanella","Shewanella","Shewanella",1,""
"Gordonia",-1.35973612479904,0.311160352343605,-4.36988875529207,1.24309848510357e-05,0.000122533993531638,TRUE,"Gordonia","Gordonia","Gordonia",1,""
"Blautia",-0.783698708083569,0.206977078791203,-3.7864033672741,0.000152843494824307,0.00131827514285965,TRUE,"Blautia","Blautia","Blautia",1,""
"Campylobacter",2.1833388378995,0.599968250755642,3.63909062712844,0.00027360250682705,0.00209761921900738,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Myroides",-0.554533345131912,0.154239678892006,-3.5952703553032,0.00032405487343395,0.00223597862669425,TRUE,"Myroides","Myroides","Myroides",1,""
"Prevotella",2.11037745899346,0.609315463875271,3.46352190960554,0.000533153174347578,0.00334432445727117,TRUE,"Prevotella","Prevotella","Prevotella",1,""
