"","beta","se","W","p_val","q_val","diff_abn","genus","species","OGUs","diff_name_flag","diff_label"
"Methylobacterium",3.86391529495677,0.168830096846828,22.8864128323181,6.34514350887294e-116,4.37814902112233e-114,TRUE,"Methylobacterium","Methylobacterium","Methylobacterium",1,"Methylobacterium
(Methylobacterium)"
"Streptococcus",-2.9908057937356,0.134240659648677,-22.2794330835596,5.84935312639934e-110,2.01802682860777e-108,TRUE,"Streptococcus","Streptococcus","Streptococcus",1,"Streptococcus
(Streptococcus)"
"Clostridium",-1.78452194816867,0.0952635095571874,-18.7324816864679,2.69075570239735e-78,6.1887381155139e-77,TRUE,"Clostridium","Clostridium","Clostridium",1,"Clostridium
(Clostridium)"
"Campylobacter",-2.44817981152685,0.135935019181074,-18.0099272893449,1.62842310762222e-72,2.80902986064833e-71,TRUE,"Campylobacter","Campylobacter","Campylobacter",1,""
"Lactobacillus",-2.01246358171032,0.113706147873195,-17.6988106566992,4.28256063140721e-70,5.90993367134196e-69,TRUE,"Lactobacillus","Lactobacillus","Lactobacillus",1,""
"Leptotrichia",-0.941609902555261,0.056840111742618,-16.5659403841258,1.22844459644553e-61,1.41271128591236e-60,TRUE,"Leptotrichia","Leptotrichia","Leptotrichia",1,""
"Parabacteroides",-0.875940471965877,0.0558356491139999,-15.6878353859103,1.83196806722033e-55,1.80579709483147e-54,TRUE,"Parabacteroides","Parabacteroides","Parabacteroides",1,""
"Bacteroides",-1.45357297476951,0.0953899124077722,-15.2382252806333,1.97153096908898e-52,1.70044546083924e-51,TRUE,"Bacteroides","Bacteroides","Bacteroides",1,""
"Flavobacterium",-1.63947732433241,0.108343473217375,-15.1322204803519,9.92878823897685e-52,7.61207098321559e-51,TRUE,"Flavobacterium","Flavobacterium","Flavobacterium",1,""
"Prevotella",-2.26830061269096,0.150340639157743,-15.087740915555,1.9500542563401e-51,1.34553743687467e-50,TRUE,"Prevotella","Prevotella","Prevotella",1,""
"Treponema",-0.832060498787169,0.0571717451945798,-14.5537012374786,5.53267362642972e-48,3.47049527476046e-47,TRUE,"Treponema","Treponema","Treponema",1,""
"Propionimicrobium",0.663163926210155,0.0482592557612337,13.7416940180596,5.71233873233225e-43,3.28459477109104e-42,TRUE,"Propionimicrobium","Propionimicrobium","Propionimicrobium",1,""
"Fusobacterium",-1.5364913711995,0.116041311927146,-13.2408996906562,5.0934982920646e-40,2.70347217040352e-39,TRUE,"Fusobacterium","Fusobacterium","Fusobacterium",1,""
"Aggregatibacter",-0.656315093417205,0.0504736510782702,-13.0031230037123,1.17447281360559e-38,5.7884731527704e-38,TRUE,"Aggregatibacter","Aggregatibacter","Aggregatibacter",1,""
"Hymenobacter",0.584413198159727,0.046190071726739,12.6523552857229,1.08570479047905e-36,4.99424203620365e-36,TRUE,"Hymenobacter","Hymenobacter","Hymenobacter",1,""
"Agromyces",0.594104042409466,0.0476402778372478,12.4706250546877,1.0797574548709e-35,4.65645402413076e-35,TRUE,"Agromyces","Agromyces","Agromyces",1,""
"Haemophilus",-1.70241984250893,0.138560144843779,-12.2865044954184,1.07035023371205e-34,4.34436271330185e-34,TRUE,"Haemophilus","Haemophilus","Haemophilus",1,""
